 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27
1158,17.770,16.940,16.360,12.419,13.885,11.628,20.519,12.399,13.449,15.186,13.063,15.685,12.868,12.735,13.576,11.545,15.504,13.431,14.498,16.553,11.586,20.009,12.962,11.753,10.630,11.532,12.579
1159,17.703,16.881,16.334,12.531,13.864,11.699,20.603,12.408,13.428,15.223,13.018,15.636,13.243,12.515,13.675,11.541,15.426,13.535,14.515,16.451,11.610,20.094,12.904,11.682,10.676,11.709,12.421
1160,17.812,17.028,16.389,12.437,13.851,11.678,20.481,12.324,13.432,15.333,13.130,15.670,13.184,12.663,13.554,11.608,15.571,13.505,14.593,16.361,11.723,20.000,13.030,11.638,10.576,11.640,12.469
1161,17.828,16.876,16.265,12.412,13.812,11.680,20.514,12.477,13.218,15.181,13.188,15.739,12.993,12.577,13.727,11.529,15.423,13.378,14.466,16.397,11.731,20.129,12.932,11.755,10.635,11.568,12.408
1162,17.843,16.912,16.369,12.419,13.827,11.643,20.554,12.378,13.506,15.221,13.179,15.721,13.000,12.546,13.662,11.682,15.542,13.449,14.472,16.608,11.604,19.966,12.906,11.775,10.672,11.655,12.500
1163,17.623,16.916,16.343,12.396,13.944,11.764,20.649,12.399,13.481,15.203,13.247,15.736,13.000,12.684,13.630,11.610,15.452,13.477,14.541,16.256,11.701,20.103,13.003,11.698,10.603,11.597,12.421
1164,17.803,16.903,16.323,12.410,13.909,11.633,20.527,12.424,13.288,15.212,13.130,15.721,13.132,12.689,13.621,11.581,15.589,13.483,14.507,16.549,11.669,20.005,12.934,11.596,10.529,11.550,12.482
1165,17.724,16.936,16.320,12.467,13.857,11.652,20.766,12.373,13.444,15.163,13.278,15.667,13.079,12.755,13.645,11.591,15.426,13.458,14.490,16.431,11.590,19.906,12.868,11.686,10.574,11.622,12.482
1166,17.630,16.843,16.403,12.483,13.927,11.715,20.440,12.413,13.350,15.245,13.305,15.639,13.138,12.724,13.567,11.555,15.641,13.431,14.515,16.540,11.741,20.094,12.903,11.710,10.645,11.604,12.418
1167,17.741,16.857,16.473,12.405,13.879,11.759,20.774,12.394,13.346,15.271,12.910,15.691,13.184,12.653,13.665,11.579,15.551,13.548,14.583,16.361,11.750,20.089,12.861,11.636,10.542,11.561,12.436
1168,17.785,16.969,16.438,12.417,13.914,11.640,20.429,12.397,13.333,15.208,12.973,15.645,13.145,12.556,13.621,11.550,15.449,13.335,14.539,16.218,11.695,20.087,12.909,11.648,10.551,11.655,12.428
1169,17.561,16.871,16.380,12.412,13.831,11.727,20.573,12.416,13.317,15.172,13.238,15.630,13.211,12.622,13.433,11.531,15.656,13.449,14.470,16.594,11.582,20.038,12.886,11.650,10.591,11.629,12.469
1170,17.609,16.941,16.285,12.558,13.793,11.668,20.576,12.362,13.333,15.155,12.982,15.658,12.836,12.556,13.758,11.490,15.606,13.397,14.589,16.385,11.695,20.016,12.909,11.753,10.659,11.594,12.397
1171,17.519,16.922,16.300,12.515,13.959,11.689,20.606,12.480,13.309,15.190,13.112,15.591,13.263,12.694,13.682,11.512,15.545,13.520,14.480,16.315,11.703,19.982,13.011,11.881,10.667,11.518,12.410
1172,17.776,16.834,16.369,12.437,13.791,11.689,20.685,12.389,13.424,15.218,13.085,15.576,13.079,12.770,13.708,11.653,15.624,13.449,14.450,16.503,11.646,19.962,12.983,11.783,10.583,11.795,12.564
1173,17.728,16.862,16.305,12.442,13.786,11.747,20.383,12.466,13.317,15.097,13.054,15.539,13.270,12.689,13.578,11.660,15.411,13.572,14.440,16.281,11.634,19.951,13.045,11.777,10.571,11.719,12.410
1174,17.586,16.836,16.334,12.458,13.855,11.706,20.383,12.424,13.403,15.099,13.081,15.612,13.092,12.821,13.472,11.543,15.554,13.375,14.409,16.324,11.735,19.868,13.003,11.759,10.596,11.698,12.523
1175,17.701,16.934,16.300,12.428,13.985,11.587,20.636,12.397,13.465,15.084,13.175,15.561,13.053,12.811,13.587,11.522,15.685,13.468,14.485,16.399,11.659,19.980,13.082,11.753,10.510,11.529,12.477
1176,17.715,16.879,16.265,12.458,13.844,11.610,20.780,12.373,13.366,15.197,13.229,15.748,13.178,12.679,13.532,11.608,15.461,13.505,14.443,16.415,11.707,19.989,13.118,11.690,10.618,11.705,12.408
1177,17.540,16.978,16.484,12.506,13.873,11.677,20.644,12.501,13.313,15.132,13.170,15.642,13.224,12.617,13.641,11.644,15.621,13.415,14.489,16.492,11.679,19.884,13.068,11.674,10.654,11.612,12.454
1178,17.741,16.871,16.225,12.385,13.845,11.724,20.375,12.440,13.321,15.154,13.179,15.736,12.954,12.668,13.686,11.512,15.437,13.535,14.473,16.338,11.580,19.809,13.084,11.716,10.574,11.619,12.554
1179,17.695,16.940,16.135,12.476,13.840,11.703,20.492,12.391,13.305,15.154,13.117,15.658,13.125,12.668,13.606,11.610,15.609,13.443,14.550,16.224,11.687,20.051,13.190,11.815,10.583,11.665,12.492
1180,17.644,16.859,16.305,12.421,13.890,11.671,20.668,12.365,13.424,15.093,13.148,15.655,12.974,12.653,13.600,11.550,15.446,13.320,14.455,16.370,11.606,19.911,13.229,11.873,10.623,11.565,12.446
1181,17.661,16.795,16.386,12.460,13.818,11.673,20.478,12.397,13.070,15.137,13.085,15.491,13.125,12.740,13.491,11.641,15.542,13.492,14.448,16.367,11.699,20.004,13.509,11.801,10.561,11.532,12.303
1182,17.531,16.803,16.236,12.428,13.762,11.657,20.519,12.408,13.395,15.159,13.072,15.585,13.138,12.719,13.567,11.646,15.609,13.425,14.549,16.458,11.646,19.996,13.585,12.155,10.569,11.694,12.477
1183,17.494,16.864,16.251,12.408,13.732,11.691,20.590,12.399,13.412,14.996,12.933,15.564,13.059,12.602,13.563,11.533,15.458,13.351,14.504,16.571,11.574,19.848,13.761,12.074,10.569,11.676,12.495
1184,17.582,16.812,16.222,12.430,13.866,11.584,20.516,12.332,13.346,15.082,13.139,15.597,12.941,12.622,13.623,11.469,15.589,13.385,14.463,16.356,11.727,20.000,13.802,11.869,10.586,11.637,12.405
1185,17.527,16.805,16.323,12.398,13.894,11.670,20.595,12.408,13.276,15.157,13.049,15.633,12.987,12.643,13.561,11.519,15.487,13.409,14.551,16.311,11.626,20.007,13.871,11.938,10.564,11.414,12.446
1186,17.598,16.871,16.277,12.349,13.853,11.719,20.739,12.324,13.440,15.208,13.175,15.521,12.961,12.673,13.764,11.610,15.466,13.480,14.562,16.404,11.703,19.911,13.868,11.992,10.574,11.554,12.364
1187,17.464,16.862,16.176,12.444,13.942,11.642,20.446,12.448,13.272,15.091,13.103,15.648,12.967,12.689,13.587,11.553,15.397,13.446,14.483,16.293,11.707,19.966,14.052,12.054,10.642,11.647,12.351
1188,17.498,16.788,16.231,12.462,13.899,11.696,20.568,12.429,13.403,15.254,13.139,15.627,12.967,12.745,13.580,11.658,15.254,13.394,14.516,16.458,11.675,19.951,14.278,11.996,10.645,11.583,12.333
1189,17.628,16.666,16.349,12.351,13.877,11.701,20.603,12.408,13.160,15.181,13.072,15.609,13.072,12.765,13.502,11.586,15.443,13.440,14.488,16.336,11.650,19.962,14.221,11.950,10.608,11.622,12.490
1190,17.515,16.740,16.199,12.488,13.801,11.692,20.418,12.426,13.325,15.117,13.112,15.561,13.217,12.765,13.682,11.584,15.531,13.246,14.451,16.442,11.600,19.946,14.059,11.901,10.603,11.540,12.372
1191,17.621,16.778,16.225,12.447,13.728,11.626,20.538,12.442,13.267,15.135,13.072,15.552,12.914,12.689,13.628,11.622,15.507,13.409,14.408,16.367,11.673,19.926,14.018,11.853,10.681,11.529,12.490
1192,17.540,16.734,16.216,12.289,13.797,11.649,20.508,12.314,13.342,15.086,13.224,15.485,13.026,12.597,13.602,11.522,15.534,13.351,14.497,16.465,11.846,19.995,13.792,11.753,10.858,11.687,12.441
1193,17.513,16.781,16.222,12.460,13.745,11.656,20.508,12.440,13.309,15.049,13.067,15.548,13.066,12.653,13.593,11.555,15.638,13.314,14.553,16.476,11.650,19.789,13.527,11.720,10.748,11.590,12.456
1194,17.483,16.757,16.282,12.376,13.795,11.601,20.636,12.399,13.255,15.075,13.161,15.652,13.033,12.495,13.714,11.562,15.440,13.372,14.598,16.433,11.653,19.838,13.390,11.636,10.703,11.647,12.446
1195,17.661,16.857,16.173,12.417,13.773,11.668,20.296,12.381,13.679,14.978,13.090,15.594,13.000,12.515,13.647,11.524,15.501,13.406,14.553,16.231,11.745,19.762,13.432,11.674,10.689,11.496,12.474
1196,17.533,16.786,16.303,12.353,13.864,11.650,20.603,12.410,13.296,15.093,13.009,15.612,12.895,12.520,13.615,11.593,15.475,13.338,14.531,16.406,11.709,19.789,13.345,11.720,10.610,11.619,12.441
1197,17.563,16.810,16.216,12.355,13.892,11.670,20.508,12.410,13.255,15.148,13.323,15.521,12.941,12.617,13.632,11.605,15.665,13.406,14.446,16.422,11.711,19.949,13.191,11.626,10.591,11.594,12.426
1198,17.563,16.788,16.219,12.376,13.791,11.621,20.655,12.282,13.239,15.088,12.928,15.445,12.868,12.612,13.554,11.581,15.446,13.452,14.527,16.435,11.651,19.871,13.020,11.596,10.600,11.651,12.449
1199,17.475,16.726,16.170,12.387,13.736,11.629,20.470,12.440,13.440,15.097,12.906,15.609,12.842,12.551,13.628,11.648,15.461,13.422,14.484,16.395,11.592,19.829,13.010,11.604,10.588,11.676,12.374
1200,17.571,16.936,16.441,12.310,13.743,11.726,20.720,12.753,13.346,15.320,13.395,16.118,13.355,12.827,14.383,11.636,15.641,13.508,14.718,16.390,12.778,19.855,12.952,11.614,10.775,11.568,12.867
1201,17.732,16.986,17.960,12.624,13.935,12.212,21.185,13.681,13.325,15.256,13.408,15.752,13.329,12.750,15.152,11.734,16.621,14.535,16.621,16.488,13.246,19.962,12.928,11.811,10.865,11.730,12.715
1202,17.479,16.788,16.856,12.442,13.825,11.941,20.712,12.815,13.321,15.128,13.175,15.642,13.204,12.612,14.045,11.665,15.886,13.874,15.477,16.395,12.390,19.804,12.809,11.700,10.765,11.626,12.528
1203,17.362,16.690,16.522,12.392,13.752,11.724,20.633,12.528,13.300,15.168,13.054,15.694,12.961,12.556,13.721,11.603,15.790,13.652,14.947,16.365,11.982,19.699,12.862,11.618,10.752,11.612,12.459
1204,17.467,16.824,16.343,12.387,13.801,11.636,20.402,12.416,13.457,15.106,13.108,15.603,13.053,12.740,13.723,11.567,15.446,13.637,14.650,16.365,11.788,19.713,12.821,11.600,10.627,11.680,12.492
1205,17.351,16.695,16.383,12.396,13.749,11.554,20.576,12.421,13.342,15.102,13.049,15.424,13.013,12.628,13.550,11.545,15.516,13.486,14.544,16.424,11.655,19.795,12.852,11.573,10.669,11.471,12.449
1206,17.473,16.660,16.271,12.365,13.866,11.605,20.457,12.383,13.181,15.080,13.121,15.633,12.928,12.541,13.485,11.577,15.554,13.354,14.566,16.270,11.648,19.838,12.841,11.630,10.659,11.662,12.303
1207,17.391,16.641,16.236,12.362,13.803,11.689,20.476,12.397,13.255,15.097,13.045,15.518,13.039,12.480,13.619,11.627,15.525,13.332,14.593,16.408,11.699,19.835,12.858,11.652,10.581,11.504,12.333
1208,17.437,16.781,16.303,12.424,13.780,11.680,20.326,12.300,13.185,15.163,12.901,15.573,12.947,12.719,13.567,11.548,15.426,13.305,14.463,16.385,11.642,19.875,12.854,11.551,10.493,11.594,12.441
1209,17.410,16.628,16.236,12.398,13.767,11.675,20.356,12.410,13.309,15.122,12.870,15.621,13.026,12.663,13.513,11.644,15.437,13.400,14.453,16.254,11.632,19.673,12.918,11.618,10.659,11.507,12.408
1210,17.469,16.709,15.991,12.364,13.704,11.661,20.239,12.357,13.383,14.998,13.027,15.503,12.914,12.607,13.530,11.586,15.574,13.428,14.524,16.327,11.663,19.837,12.799,11.783,10.532,11.579,12.474
1211,17.439,16.722,16.075,12.392,13.762,11.591,20.478,12.365,13.222,14.974,13.179,15.585,12.757,12.597,13.610,11.667,15.531,13.449,14.418,16.290,11.612,19.730,12.845,11.668,10.564,11.633,12.415
1212,17.316,16.614,16.303,12.358,13.760,11.594,20.416,12.453,13.267,15.077,13.049,15.461,12.928,12.490,13.565,11.522,15.545,13.335,14.431,16.304,11.610,19.784,12.778,11.666,10.640,11.532,12.421
1213,17.404,16.731,16.153,12.317,13.810,11.584,20.399,12.424,13.358,15.161,12.982,15.418,13.007,12.648,13.669,11.531,15.373,13.486,14.431,16.408,11.475,19.806,12.765,11.632,10.520,11.532,12.382
1214,17.335,16.669,16.127,12.314,13.786,11.589,20.399,12.287,13.160,15.027,13.018,15.527,12.882,12.571,13.639,11.505,15.531,13.369,14.424,16.388,11.614,19.686,12.838,11.600,10.544,11.665,12.505
1215,17.475,16.669,16.089,12.408,13.778,11.610,20.538,12.394,13.214,15.048,13.121,15.552,12.993,12.760,13.556,11.557,15.440,13.403,14.470,16.424,11.669,20.015,12.910,11.614,10.529,11.633,12.382
1216,17.404,16.655,16.127,12.428,13.732,11.614,20.446,12.381,13.239,15.053,13.036,15.618,12.961,12.699,13.591,11.514,15.534,13.283,14.429,16.397,11.578,21.151,13.083,11.654,10.507,11.590,12.297
1217,17.379,16.653,16.124,12.323,13.726,11.615,20.429,12.464,13.218,15.040,13.179,15.548,13.059,12.679,13.446,11.656,15.531,13.446,14.462,16.342,11.606,20.724,13.053,11.612,10.507,11.594,12.387
1218,17.322,16.564,16.231,12.362,13.723,11.589,20.462,12.271,13.230,15.004,12.987,15.652,12.836,12.505,13.563,11.653,15.583,13.274,14.489,16.417,11.578,20.517,12.945,11.724,10.725,11.540,12.359
1219,17.498,16.734,16.066,12.317,13.730,11.600,20.533,12.512,13.457,15.037,13.242,15.948,13.151,12.730,13.552,11.524,15.534,13.366,14.492,17.873,11.620,20.312,12.930,11.708,10.657,11.615,12.387
1220,17.556,16.733,16.040,12.428,13.765,11.650,20.628,12.453,13.132,15.133,13.166,15.733,13.105,12.929,13.474,11.550,15.510,13.338,14.451,17.410,11.598,20.185,12.842,11.577,10.591,11.532,12.446
1221,17.538,16.822,16.167,12.316,13.791,11.535,20.611,12.290,13.058,15.042,13.085,15.933,13.145,12.740,13.582,11.553,15.598,13.412,14.431,17.075,11.620,20.034,12.796,11.575,10.569,11.500,12.362
1222,17.496,16.648,16.078,12.344,13.708,11.526,20.668,12.386,13.210,15.027,13.143,15.906,13.079,12.770,13.574,11.531,15.612,13.222,14.379,16.551,11.566,20.018,12.779,11.650,10.645,11.554,12.354
1223,17.471,16.612,16.063,12.291,13.670,11.659,20.652,12.220,13.091,15.057,13.135,15.748,12.987,12.786,13.502,11.476,15.414,13.271,14.473,16.585,11.584,19.893,12.783,11.584,10.600,11.547,12.479
1224,17.506,16.640,16.086,12.428,13.719,11.556,20.389,12.375,13.086,15.055,13.161,15.745,12.855,12.740,13.539,11.502,15.362,13.342,14.412,16.542,11.634,19.813,12.831,11.563,10.645,11.453,12.338
1225,17.450,16.690,16.101,12.369,13.708,11.531,20.418,12.421,13.300,14.947,13.247,15.873,13.151,12.740,13.654,11.486,15.490,13.295,14.453,16.444,11.721,19.985,12.872,11.559,10.892,11.453,12.359
1226,17.287,16.647,16.207,12.294,13.709,11.605,20.584,12.332,13.272,14.971,13.265,15.885,13.191,12.699,13.539,11.476,15.356,13.462,14.455,16.460,11.725,19.938,12.858,11.682,10.713,11.651,12.410
1227,17.416,16.626,16.020,12.351,13.754,11.652,20.448,12.327,13.284,15.071,13.157,15.770,13.039,12.684,13.528,11.567,15.286,13.298,14.335,16.542,11.715,19.795,12.800,11.674,10.701,11.622,12.418
1228,17.272,16.671,16.115,12.299,13.637,11.575,20.527,12.284,13.177,15.038,13.054,15.852,13.079,12.811,13.509,11.596,15.324,13.302,14.354,16.485,11.683,19.762,12.844,11.716,10.674,11.683,12.374
1229,17.370,16.683,16.043,12.349,13.683,11.561,20.443,12.456,13.222,14.991,13.117,15.818,13.013,12.857,13.543,11.543,15.446,13.326,14.469,16.320,11.747,19.893,12.954,11.652,10.706,11.403,12.413
1230,17.460,16.655,16.141,12.360,13.736,11.572,20.571,12.316,13.091,15.044,13.161,15.748,13.178,12.668,13.543,11.557,15.589,13.428,14.438,16.447,11.723,19.701,12.871,11.680,10.650,11.572,12.526
1231,17.481,16.610,15.914,12.419,13.659,11.607,20.758,12.391,13.152,15.009,13.072,15.761,13.112,12.765,13.522,11.443,15.557,13.483,14.487,16.544,11.644,19.742,12.851,11.628,10.642,11.640,12.359
1232,17.483,16.683,15.922,12.337,13.726,11.610,20.505,12.416,13.082,15.038,13.184,15.767,12.980,12.811,13.439,11.514,15.478,13.369,14.367,16.535,11.659,19.799,12.842,11.642,10.667,11.475,12.459
1233,17.268,16.588,16.138,12.364,13.642,11.600,20.579,12.303,13.230,15.020,13.148,15.794,13.039,12.643,13.474,11.517,15.446,13.375,14.415,16.358,11.681,19.554,12.823,11.598,10.559,11.532,12.390
1234,17.437,16.609,16.037,12.285,13.696,11.617,20.584,12.394,13.160,15.029,13.090,15.821,13.230,12.633,13.574,11.593,15.429,13.351,14.352,16.420,11.697,19.704,12.800,11.614,10.686,11.500,12.433
1235,17.339,16.709,16.035,12.333,13.616,11.516,20.486,12.434,13.193,14.993,13.197,15.794,13.079,12.872,13.558,11.514,15.563,13.400,14.470,16.308,11.715,19.744,12.772,11.618,10.542,11.496,12.413
1236,17.366,16.714,16.012,12.376,13.711,11.531,20.598,12.442,13.185,15.038,13.233,15.821,13.007,12.668,13.485,11.498,15.402,13.246,14.427,16.392,11.782,19.733,12.851,11.632,10.664,11.640,12.395
1237,17.322,16.621,16.112,12.299,13.838,11.577,20.565,12.153,13.276,15.080,13.126,15.794,13.105,12.704,13.539,11.567,15.598,13.262,14.415,16.358,11.707,19.639,12.759,11.672,10.600,11.457,12.318
1238,17.339,16.681,15.937,12.291,13.771,11.507,20.505,12.346,13.107,14.952,13.242,15.670,13.138,12.612,13.541,11.467,15.402,13.422,14.346,16.512,11.673,19.811,12.821,11.658,10.615,11.435,12.454
1239,17.525,16.629,16.127,12.360,13.711,11.514,20.492,12.287,13.189,15.088,13.072,16.021,13.303,12.679,13.548,11.615,15.324,13.385,14.396,18.125,11.667,19.593,12.758,11.656,10.576,11.565,12.418
1240,17.339,16.514,16.061,12.316,13.676,11.563,20.467,12.346,13.243,14.909,13.094,15.812,13.132,12.765,13.429,11.608,15.423,13.403,14.435,17.592,11.689,19.702,12.859,11.676,10.596,11.601,12.431
1241,17.412,16.598,16.199,12.292,13.719,11.528,20.641,12.375,13.243,14.978,13.126,15.730,13.158,12.801,13.617,11.529,15.499,13.412,14.446,17.234,11.711,19.735,12.792,11.722,10.608,11.540,12.528
1242,17.577,16.738,16.239,12.257,13.749,11.579,20.641,12.381,13.165,15.079,13.197,15.836,12.987,12.781,13.680,11.495,15.638,13.532,14.579,17.293,11.754,20.007,12.805,11.761,10.694,11.554,12.490
1243,17.594,16.726,16.357,12.381,13.819,11.603,20.851,12.504,13.251,15.068,13.161,15.682,13.099,12.597,13.578,11.608,15.458,13.335,14.570,17.043,11.671,20.025,12.975,11.811,10.576,11.579,12.487
1244,17.326,16.684,16.254,12.367,13.717,11.656,20.783,12.343,13.280,15.064,13.238,15.779,13.066,12.806,13.554,11.574,15.665,13.434,14.539,16.925,11.650,19.917,12.858,11.652,10.669,11.608,12.441
1245,17.475,16.671,16.078,12.387,13.825,11.577,20.557,12.335,13.317,14.982,13.184,15.852,13.250,12.668,13.578,11.467,15.571,13.283,14.533,16.989,11.703,20.040,12.835,11.656,10.652,11.540,12.521
1246,17.444,16.784,16.228,12.365,13.791,11.549,20.609,12.488,13.239,14.991,13.229,15.818,13.224,12.862,13.511,11.665,15.624,13.388,14.459,16.859,11.804,19.835,12.896,11.718,10.515,11.640,12.503
1247,17.483,16.707,16.063,12.358,13.771,11.538,20.986,12.450,13.243,15.188,13.148,15.739,13.105,12.786,13.496,11.514,15.589,13.277,14.549,16.798,11.750,19.808,12.914,11.638,10.681,11.558,12.487
1248,17.333,16.628,16.242,12.440,13.702,11.591,20.571,12.340,13.329,15.176,13.287,15.882,13.178,12.694,13.593,11.579,15.455,13.458,14.535,16.848,11.729,19.753,12.862,11.817,10.615,11.558,12.492
1249,17.431,16.655,16.331,12.369,13.743,11.598,20.766,12.295,13.107,15.042,13.260,15.852,13.184,12.658,13.530,11.538,15.595,13.317,14.544,16.585,11.699,19.940,12.819,11.692,10.681,11.518,12.456
1250,17.538,16.667,16.026,12.414,13.730,11.635,20.726,12.316,13.280,15.216,13.269,15.882,13.072,12.750,13.418,11.675,15.516,13.526,14.539,16.528,11.727,19.987,12.938,11.688,10.578,11.561,12.533
1251,17.418,16.562,16.231,12.348,13.784,11.587,20.715,12.389,13.119,15.097,13.103,16.012,13.039,12.724,13.591,11.531,15.580,13.363,14.492,16.741,11.750,19.846,12.817,11.761,10.586,11.547,12.513
1252,17.517,16.562,16.124,12.460,13.804,11.621,20.758,12.413,13.243,15.048,13.179,15.918,13.099,12.730,13.483,11.586,15.510,13.415,14.421,16.610,11.693,19.984,12.851,11.692,10.632,11.558,12.449
1253,17.477,16.745,16.156,12.335,13.736,11.591,20.620,12.394,13.152,15.029,13.036,15.773,13.125,12.607,13.649,11.634,15.726,13.375,14.477,16.676,11.760,20.007,12.803,11.706,10.549,11.594,12.546
1254,17.475,16.691,16.135,12.373,13.689,11.594,20.562,12.306,13.140,15.086,13.300,15.827,12.947,12.714,13.654,11.584,15.653,13.548,14.573,16.735,11.737,19.871,12.942,11.710,10.652,11.561,12.572
1255,17.565,16.657,16.049,12.362,13.810,11.624,20.611,12.408,13.239,14.929,13.067,16.021,13.178,12.694,13.561,11.562,15.633,13.474,14.518,16.512,11.774,19.938,12.882,11.716,10.600,11.586,12.469
1256,17.314,16.678,16.023,12.365,13.713,11.628,20.448,12.324,13.267,15.002,13.336,15.845,13.250,12.561,13.504,11.545,15.551,13.480,14.541,16.488,11.733,19.849,12.865,11.718,10.559,11.547,12.518
1257,17.416,16.726,16.084,12.335,13.724,11.652,20.690,12.421,13.103,15.038,13.067,15.888,13.039,12.658,13.489,11.507,15.545,13.483,14.451,16.603,11.764,19.788,12.923,11.736,10.600,11.464,12.495
1258,17.496,16.567,16.167,12.367,13.689,11.584,20.750,12.461,13.123,15.020,13.157,15.870,13.072,12.689,13.465,11.538,15.545,13.286,14.506,16.612,11.653,19.817,12.895,11.672,10.640,11.504,12.505
1259,17.414,16.597,16.101,12.390,13.702,11.538,20.560,12.410,13.259,15.035,13.309,15.864,13.184,12.709,13.481,11.610,15.615,13.320,14.548,16.703,11.703,19.811,12.859,11.734,10.635,11.651,12.577
1260,17.404,16.634,16.089,12.387,13.756,11.619,20.557,12.434,13.251,14.952,13.161,15.882,13.132,12.510,13.532,11.555,15.644,13.452,14.526,16.626,11.683,19.942,12.930,11.738,10.630,11.568,12.572
1261,17.485,16.647,16.121,12.399,13.743,11.652,20.812,12.378,13.226,15.091,13.287,15.845,13.184,12.786,13.589,11.543,15.484,13.449,14.468,16.556,11.743,19.927,12.775,11.694,10.561,11.579,12.638
1262,17.404,16.533,16.089,12.449,13.657,11.628,20.603,12.448,13.123,14.973,13.233,15.888,13.316,12.770,13.517,11.490,15.464,13.360,14.483,16.546,11.747,19.773,12.848,11.642,10.586,11.583,12.490
1263,17.220,16.619,16.086,12.330,13.741,11.610,20.611,12.416,13.342,15.117,13.157,15.806,12.967,12.811,13.582,11.646,15.522,13.474,14.532,16.671,11.661,19.895,12.872,11.682,10.654,11.540,12.508
1264,17.490,16.488,16.075,12.405,13.648,11.626,20.682,12.338,13.230,15.005,13.076,15.588,13.204,12.577,13.513,11.584,15.717,13.502,14.494,16.658,11.650,19.811,12.972,11.716,10.549,11.619,12.459
