 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26
130,90.747,92.104,91.984,92.908,85.918,116.473,104.380,97.106,97.612,109.315,100.295,105.630,118.736,94.297,90.028,105.503,96.631,90.649,86.174,92.017,96.993,87.327,84.728,97.217,97.964,103.646
131,89.787,93.104,92.078,93.056,85.659,117.218,103.953,97.956,98.806,110.078,100.276,105.750,118.957,95.053,89.787,105.315,97.116,90.595,86.055,91.876,97.124,87.128,84.289,97.538,98.266,103.947
132,90.040,92.995,91.383,92.962,85.237,116.208,105.005,96.141,98.682,110.282,100.467,105.662,118.082,95.967,90.101,105.887,96.853,90.206,85.663,91.867,97.088,87.527,84.116,97.387,98.310,103.808
133,89.678,92.725,90.879,92.944,86.189,117.828,105.322,98.447,98.176,110.562,99.738,105.785,118.102,94.718,90.021,106.067,97.599,90.823,85.251,92.471,97.157,87.389,84.014,96.605,97.732,104.474
134,90.636,93.547,91.563,91.942,85.902,116.841,104.664,98.310,97.902,110.097,99.769,104.854,118.830,96.058,89.899,104.343,96.871,90.613,85.308,92.698,97.463,87.222,84.396,97.428,98.336,103.965
135,90.343,92.993,91.288,92.485,85.867,117.087,105.136,97.176,98.527,109.891,99.644,105.715,119.437,95.294,89.297,107.345,97.267,91.154,85.111,92.238,96.371,86.546,83.997,97.023,98.135,103.693
136,89.847,92.751,91.886,92.723,86.490,117.185,105.045,97.495,99.116,110.114,99.769,105.797,118.369,95.005,89.119,105.623,97.528,90.890,85.249,92.328,96.449,86.599,83.586,97.360,98.052,103.872
137,90.371,94.201,91.432,92.349,86.246,116.531,105.416,97.065,98.700,109.652,99.427,105.377,118.804,94.858,89.806,105.483,97.045,90.369,85.842,91.790,97.565,87.409,84.649,98.239,98.593,103.979
138,90.210,92.950,90.867,92.541,86.091,116.584,104.415,97.146,98.577,109.967,100.156,106.047,119.161,94.772,90.066,105.460,97.383,90.051,85.626,92.247,97.368,86.998,83.921,98.432,98.124,104.191
139,89.984,93.107,91.534,92.778,85.770,117.258,103.896,97.914,98.083,109.810,100.785,104.753,118.008,95.302,89.766,105.720,96.932,90.018,84.502,92.205,97.033,87.031,84.075,97.385,97.898,104.107
140,90.839,93.637,91.371,93.160,86.360,117.015,105.297,98.366,98.773,109.455,99.722,105.367,118.417,95.515,89.061,106.418,97.888,90.376,85.418,91.860,97.442,86.743,84.202,97.868,97.629,103.496
141,90.090,93.273,91.453,91.862,86.552,116.746,104.703,98.310,99.016,108.382,100.035,105.988,119.060,95.924,89.028,105.545,96.707,89.792,84.569,91.857,97.147,87.609,84.584,97.873,98.554,103.114
142,90.425,92.299,91.014,93.202,86.183,116.995,105.189,98.042,98.509,109.595,99.986,105.744,118.929,95.916,89.553,105.678,97.261,90.767,85.572,91.890,96.537,87.109,84.413,96.906,97.881,103.457
143,90.220,93.066,91.137,93.373,86.395,117.110,105.062,97.178,99.426,110.301,100.285,105.826,118.125,94.721,89.234,105.271,96.987,90.564,84.803,91.706,96.211,86.701,83.452,97.707,97.405,103.670
144,90.879,92.678,91.825,93.591,85.478,116.873,104.884,97.627,99.418,109.270,99.833,104.605,119.145,94.967,88.756,105.653,96.980,90.743,84.818,92.084,96.786,86.987,84.224,97.881,97.684,103.927
145,89.806,92.588,91.727,93.068,85.737,117.404,104.623,97.373,98.055,110.306,99.736,105.725,119.228,95.589,89.672,105.676,97.125,90.523,84.828,92.157,97.641,87.194,83.914,97.217,97.782,103.530
146,91.073,93.123,90.975,92.579,85.705,117.082,105.330,97.396,98.635,109.301,100.887,106.063,117.999,94.794,89.625,104.782,97.341,90.705,84.578,91.876,96.423,86.714,84.053,97.910,97.703,103.059
147,89.709,92.602,91.419,93.271,85.746,116.766,105.293,97.509,98.403,109.308,100.002,105.460,118.049,95.584,89.967,105.356,97.379,90.805,84.928,92.288,96.691,87.094,84.182,97.185,97.746,103.535
148,90.111,92.969,92.046,92.212,86.538,117.081,105.101,97.475,98.868,110.152,98.941,105.730,119.946,95.599,89.007,105.743,96.827,90.490,85.480,92.128,96.648,87.116,83.485,97.584,97.856,103.795
149,90.823,92.697,91.603,92.719,85.736,117.625,104.915,96.771,98.900,108.836,100.540,106.497,118.969,95.155,88.796,105.674,97.308,89.801,84.963,91.993,96.565,87.519,83.873,97.084,97.646,103.704
150,90.031,92.427,91.312,92.904,85.869,116.601,104.024,97.880,98.571,109.908,99.764,105.391,118.481,95.178,89.623,106.184,97.160,90.969,85.526,92.248,96.565,87.153,84.082,97.301,97.997,103.509
151,90.544,92.225,91.006,93.389,85.779,117.170,105.307,97.183,98.840,108.780,99.842,105.073,118.147,95.102,88.995,106.457,96.649,91.004,84.695,92.106,96.399,86.965,83.896,97.167,98.254,103.683
152,90.258,93.126,91.008,92.826,85.761,117.006,104.959,98.014,99.330,109.671,99.748,105.744,118.325,95.330,88.941,105.811,96.852,90.016,84.474,91.882,96.316,87.201,83.200,97.054,96.781,103.636
153,89.917,92.699,90.893,92.473,85.582,117.243,104.676,97.350,98.953,110.066,100.007,106.037,119.255,95.117,88.930,106.411,97.811,90.626,84.877,92.518,96.563,86.730,83.289,97.354,97.592,103.503
154,90.234,92.592,91.381,92.427,85.835,117.693,103.722,97.243,98.762,110.192,99.830,105.450,118.720,95.437,89.747,105.253,97.004,90.485,86.045,91.511,95.608,86.314,83.038,97.275,97.280,103.938
155,90.066,93.365,91.427,93.313,85.274,117.007,104.797,97.236,98.670,108.616,100.373,105.968,117.803,95.157,89.794,105.630,96.570,90.808,85.938,92.509,96.936,86.816,83.705,97.279,98.117,103.367
156,90.168,93.799,91.494,92.505,85.554,116.478,104.632,98.338,99.064,109.528,100.278,105.650,118.353,95.261,89.197,105.483,97.801,90.732,85.154,91.611,95.527,86.855,84.026,96.830,97.858,103.789
157,90.641,93.303,91.647,93.465,85.849,116.980,105.241,97.616,98.959,110.043,99.469,105.599,118.360,94.962,89.660,105.251,96.880,90.029,84.920,92.036,96.520,86.818,83.913,96.922,97.775,103.873
158,89.936,92.893,91.136,93.112,85.376,115.773,105.433,97.806,98.369,109.223,100.358,105.622,118.708,95.028,89.742,105.333,96.845,90.879,85.457,91.817,96.919,87.535,83.830,96.754,97.673,103.164
159,90.542,93.095,91.430,92.864,85.366,117.727,105.067,98.442,98.907,109.891,100.925,107.407,119.462,94.678,90.433,106.048,97.872,92.130,86.049,93.091,98.116,89.221,86.175,98.901,97.429,103.965
160,91.213,95.040,92.810,92.651,85.950,119.317,106.599,97.711,98.600,111.528,101.285,108.219,119.864,96.827,91.152,107.402,98.826,91.606,85.392,93.559,97.886,87.417,84.060,97.927,100.668,105.729
161,91.300,94.209,93.332,94.383,85.485,117.537,104.336,98.176,98.878,109.178,100.554,106.000,119.362,95.589,90.665,105.791,97.110,90.582,84.682,91.967,96.964,87.514,84.125,97.784,99.685,104.610
162,90.456,93.332,91.564,93.251,85.473,116.812,105.799,98.088,98.096,108.853,101.257,105.599,118.465,94.736,89.344,104.816,96.972,90.237,84.885,91.961,96.333,87.100,83.690,96.982,97.750,104.117
163,90.104,92.832,90.881,92.739,85.582,116.788,104.802,97.588,98.777,109.647,100.561,105.924,118.878,95.424,88.511,105.453,97.331,90.982,85.522,93.108,96.919,86.791,84.281,97.096,97.681,103.926
164,90.045,92.974,91.644,91.621,85.754,116.828,103.720,97.331,98.869,110.547,100.389,105.680,117.522,95.368,89.693,105.644,97.774,90.872,85.789,93.295,96.442,86.253,84.533,97.995,97.366,104.054
165,93.151,97.031,92.646,95.098,85.644,137.832,119.197,98.488,100.651,124.659,108.538,107.499,123.982,99.282,92.005,108.924,101.250,92.698,85.122,95.057,96.556,86.392,84.077,97.673,99.003,103.427
166,96.334,100.182,95.763,97.212,85.846,161.528,132.307,99.968,101.930,140.365,116.858,109.293,126.131,103.109,92.724,109.648,103.004,96.219,85.186,96.039,97.651,86.309,84.123,97.976,101.268,104.120
167,96.574,102.472,96.364,97.072,85.876,169.120,129.369,99.456,101.168,143.190,117.821,110.030,124.280,99.876,92.649,109.841,103.531,97.331,85.562,95.642,97.031,87.232,84.301,98.374,99.909,103.862
168,98.196,102.107,97.314,98.431,86.068,175.099,131.835,100.861,101.945,147.917,120.427,109.520,122.235,101.579,93.862,109.644,103.750,99.298,85.915,94.930,96.879,86.599,84.851,98.167,98.214,104.611
169,98.140,102.273,97.246,100.267,86.054,182.596,133.204,101.424,102.377,150.770,119.733,110.005,123.267,101.690,94.892,110.954,104.797,98.951,85.422,94.146,97.489,86.351,85.334,97.258,98.182,104.143
170,99.075,101.623,97.854,100.046,86.190,184.146,132.334,102.988,101.788,152.291,120.120,111.318,122.114,101.873,95.911,109.356,105.666,102.056,85.551,93.817,97.933,87.300,84.988,98.367,98.391,103.658
171,98.802,101.059,97.623,98.960,85.413,186.204,129.890,102.956,101.881,156.581,119.358,110.713,122.166,101.853,96.520,111.857,106.151,102.342,85.314,94.860,96.504,87.329,84.707,97.632,98.019,104.254
172,99.234,100.410,97.397,99.776,85.852,188.873,131.272,102.984,101.401,156.249,119.231,109.511,121.839,100.924,95.920,111.103,104.795,101.409,84.946,93.712,96.779,86.319,84.693,97.362,97.919,104.410
173,98.761,101.839,97.560,98.519,86.077,187.002,131.195,104.051,101.349,155.223,119.335,109.223,121.213,101.442,97.316,111.166,103.324,99.868,84.772,94.194,97.765,86.852,86.106,97.332,97.964,104.468
174,99.558,103.801,97.904,100.044,85.652,187.757,132.564,103.808,101.860,154.353,118.290,107.246,122.076,102.117,98.506,108.713,101.549,99.089,85.586,93.626,96.998,86.784,85.214,97.648,97.656,103.962
175,98.754,103.263,97.930,99.325,86.060,186.472,131.126,104.137,101.850,151.863,118.599,107.392,120.416,101.124,98.148,108.807,99.745,97.069,85.048,93.374,97.036,86.876,85.055,97.038,96.753,104.438
176,98.461,100.498,96.222,98.745,86.303,185.174,128.946,104.255,101.060,148.488,116.443,107.691,121.389,99.322,97.265,108.740,99.637,97.398,85.572,93.143,97.238,87.786,84.979,98.390,97.651,103.313
177,97.464,101.405,97.315,100.188,86.416,185.251,131.278,103.444,101.922,149.500,117.019,107.049,120.223,99.886,96.251,107.768,99.389,96.369,85.283,92.981,97.316,86.777,85.092,97.707,97.995,104.711
178,96.990,100.216,96.694,99.138,86.458,185.907,130.548,103.588,101.822,149.412,116.236,106.877,119.588,98.685,95.426,107.871,101.067,97.801,84.709,93.418,97.606,86.704,84.342,97.812,97.513,103.860
179,98.487,102.464,96.403,100.024,86.673,185.668,130.198,103.773,101.794,153.190,119.002,107.745,119.826,100.670,96.063,110.786,105.206,101.441,85.700,94.029,97.525,87.069,84.541,97.703,97.671,104.504
180,98.317,103.571,98.068,99.230,86.007,185.735,132.870,104.301,101.879,157.519,119.120,108.117,120.445,100.599,96.468,111.577,104.990,103.105,84.785,94.371,97.506,86.599,85.375,97.397,97.922,104.390
181,98.631,105.445,97.848,100.160,85.669,184.881,133.847,106.120,101.666,155.839,118.403,109.870,121.018,100.525,95.698,111.860,108.531,103.765,85.654,94.870,97.834,86.174,84.990,98.417,97.854,103.599
182,99.828,104.396,98.046,100.321,86.264,184.794,132.829,104.500,101.721,156.910,119.925,110.589,121.178,99.218,96.295,112.938,110.985,103.550,85.106,94.622,97.850,86.866,85.344,97.974,97.991,103.807
183,100.222,103.500,98.680,100.517,85.986,184.821,132.154,104.817,101.493,158.190,118.934,110.843,120.392,100.084,96.546,111.303,108.816,102.349,84.715,94.377,97.743,87.093,85.481,97.854,98.086,104.475
184,97.820,104.353,98.172,98.806,86.383,183.185,131.231,104.745,102.522,155.322,118.575,110.415,120.195,100.726,95.297,112.331,107.916,102.025,84.755,93.650,96.724,86.238,85.423,97.795,97.218,103.803
185,96.721,103.137,97.547,98.158,85.574,180.886,128.363,104.343,101.153,154.614,117.488,110.834,120.535,99.492,96.754,112.690,109.017,100.886,84.985,92.934,96.705,86.961,85.394,97.613,97.433,103.657
186,96.376,101.756,97.389,96.932,86.066,181.221,127.061,104.356,102.008,155.301,116.660,111.781,119.708,99.749,95.225,113.299,113.385,103.318,85.589,93.629,97.328,87.190,85.812,98.317,97.376,103.496
187,95.853,102.998,97.729,95.577,85.751,178.551,125.707,103.910,101.251,153.851,114.554,111.682,120.476,98.355,94.030,112.556,113.222,103.501,84.869,93.825,97.318,86.416,85.325,98.243,97.850,104.041
188,94.872,101.412,97.371,95.357,86.302,175.537,124.231,103.144,100.969,152.822,115.568,111.452,120.331,98.223,94.159,111.963,112.273,102.116,84.583,93.692,97.746,86.575,85.135,97.638,97.909,103.491
189,93.596,99.955,96.930,94.830,85.729,174.382,123.008,103.792,100.334,152.758,114.708,111.944,119.316,97.683,93.632,114.674,112.797,101.385,85.794,95.110,97.665,86.362,85.743,97.117,97.981,103.726
190,93.747,98.235,96.570,94.844,86.214,171.334,121.219,102.727,100.062,150.455,113.311,111.984,118.968,97.358,93.290,112.903,112.601,101.441,84.925,94.561,97.045,86.861,85.070,98.529,97.383,103.185
191,91.884,97.794,96.549,94.651,85.222,169.681,120.368,102.759,99.729,146.424,111.363,110.353,120.043,96.259,92.585,112.462,110.861,100.181,85.571,93.041,96.508,86.780,84.884,97.652,96.363,103.089
192,92.085,96.675,95.463,93.595,85.513,167.866,120.076,102.465,100.166,143.227,109.113,110.430,119.122,96.812,92.543,109.915,109.183,98.846,85.582,93.301,96.306,86.974,84.418,97.740,98.008,103.530
193,90.704,95.673,95.093,93.379,84.939,164.047,119.511,100.773,98.982,141.133,108.818,109.172,119.306,95.741,92.407,111.230,109.183,98.389,85.526,93.011,97.000,86.540,84.481,98.013,96.782,102.760
194,90.977,94.709,95.164,93.926,85.820,163.450,118.360,100.706,99.253,139.870,106.101,108.835,119.445,96.053,92.080,108.954,108.334,98.074,85.300,92.980,97.188,87.238,84.204,96.872,98.117,102.984
195,90.257,94.118,94.312,93.531,85.601,161.618,117.685,100.407,98.442,138.104,106.205,108.698,119.249,94.883,91.571,109.591,106.424,97.526,85.905,92.641,97.677,86.607,83.673,97.344,98.737,103.415
196,90.456,94.455,93.938,92.826,85.860,159.820,117.057,101.014,98.429,135.396,104.969,107.244,119.402,95.881,91.689,110.395,106.013,95.895,85.140,92.459,96.254,87.226,83.798,97.197,97.457,104.294
197,91.187,93.571,93.450,92.820,85.504,155.999,116.008,99.245,97.413,134.028,104.415,106.367,118.713,94.629,91.518,108.731,103.970,94.546,85.305,92.224,96.929,86.849,83.865,96.868,98.058,104.015
198,90.671,93.737,92.825,92.377,86.074,155.427,115.567,99.317,98.878,132.820,103.974,106.170,118.387,94.838,90.799,107.497,102.721,93.526,85.454,92.120,97.430,87.296,83.639,97.123,96.853,103.766
199,90.839,92.346,93.222,92.900,85.532,153.913,115.517,99.097,97.204,132.097,103.175,106.918,118.570,95.325,89.867,106.485,102.450,93.982,85.020,92.150,96.290,86.260,82.971,96.683,97.249,103.438
200,90.218,92.770,92.057,92.122,85.957,152.716,114.306,98.873,97.512,131.187,102.658,107.141,118.620,94.414,90.012,107.823,103.708,94.237,85.269,91.954,96.449,87.174,83.979,97.159,97.105,103.898
201,90.428,92.718,92.213,92.505,85.186,153.412,114.687,98.206,98.878,130.604,103.316,106.604,118.626,94.716,89.417,107.901,103.425,94.378,85.275,92.034,96.430,86.892,83.399,97.436,97.427,103.391
202,90.222,92.398,91.271,92.735,85.782,152.156,113.253,97.697,97.532,130.088,102.665,105.887,118.350,94.467,89.960,106.515,102.702,93.168,85.511,92.491,97.907,87.076,82.954,97.246,97.543,103.621
203,89.872,93.047,91.043,91.864,85.359,152.482,112.050,97.368,96.856,128.057,102.017,105.732,118.556,94.513,89.986,106.982,100.948,93.054,84.989,91.632,96.675,86.861,83.106,96.781,97.471,102.840
204,89.718,93.626,91.275,92.808,84.721,151.826,111.231,97.171,97.228,126.505,101.531,105.933,118.663,94.957,89.489,107.182,100.374,92.306,85.032,91.929,96.373,86.502,83.551,96.559,97.224,103.427
205,90.593,92.979,91.529,92.810,85.865,151.128,110.853,98.065,97.941,125.012,100.983,105.915,118.321,94.411,88.974,106.963,99.271,92.092,85.483,92.078,97.268,86.732,83.950,96.702,96.736,102.723
206,89.419,93.517,91.110,92.238,85.518,148.753,110.569,97.002,97.856,125.389,100.542,105.867,118.065,94.525,90.393,106.225,99.714,92.246,85.292,91.593,96.504,86.734,84.255,96.555,97.451,102.617
207,90.374,92.550,91.092,92.244,85.690,149.286,110.284,97.176,97.509,123.460,100.580,105.817,118.017,94.345,89.965,105.276,98.585,90.803,84.637,91.886,96.976,86.772,83.231,96.822,96.998,103.700
208,90.851,93.391,91.185,92.240,85.918,147.246,110.136,96.972,97.605,122.107,99.745,105.222,117.620,94.741,88.958,105.338,99.640,91.430,84.809,91.750,96.031,87.011,83.673,96.723,97.114,103.128
209,89.588,92.064,90.822,91.699,85.793,146.734,109.989,96.669,97.256,121.836,100.785,105.717,118.318,94.515,89.970,106.878,98.148,91.588,85.685,92.208,96.442,86.640,83.988,97.225,97.122,103.013
210,89.903,93.725,90.651,92.743,86.128,145.785,108.921,96.512,97.343,121.164,100.059,105.638,119.004,93.774,90.185,105.069,97.681,91.121,85.137,91.735,97.176,86.822,83.721,96.943,97.427,103.157
211,90.492,93.308,90.876,92.072,85.716,142.497,109.168,97.407,96.646,120.216,100.587,105.435,118.238,94.970,89.145,105.678,97.813,91.188,85.771,91.394,96.641,86.640,84.026,96.362,97.088,102.542
212,89.934,92.836,90.656,91.912,85.515,141.434,107.694,97.042,96.746,119.581,100.932,105.674,118.789,93.843,90.199,105.903,97.556,90.430,85.305,91.593,97.204,86.796,83.147,96.816,96.886,103.919
213,89.789,92.467,91.141,91.772,85.006,139.083,107.929,96.637,97.390,118.348,99.733,105.780,118.323,94.079,89.515,106.028,97.237,90.535,85.317,92.592,96.437,87.061,83.382,96.897,97.405,102.943
214,90.017,93.374,91.102,91.996,85.018,137.943,107.197,95.928,95.675,117.761,99.665,105.558,118.815,94.508,88.946,105.993,97.329,90.969,84.668,92.233,97.238,87.050,82.983,96.735,96.818,102.898
215,89.948,92.659,90.981,91.954,85.729,136.025,107.657,97.081,97.535,115.953,99.561,105.271,118.352,93.614,89.101,106.526,97.070,89.763,85.549,91.809,96.919,87.320,83.642,97.132,96.601,102.341
216,90.463,93.246,90.864,92.397,85.459,135.117,107.301,96.125,96.923,116.152,100.146,105.215,117.754,94.563,89.492,106.060,97.148,89.792,85.682,91.278,96.967,86.980,84.209,96.982,98.485,102.885
217,90.449,92.341,90.585,91.986,85.669,132.752,106.038,95.616,97.010,114.543,100.333,105.690,118.360,95.043,90.248,105.554,97.628,89.629,85.089,91.950,97.026,86.791,84.130,97.175,97.748,103.520
218,89.913,92.844,90.667,91.583,85.399,132.301,106.029,96.567,96.620,114.171,100.325,105.070,118.427,95.807,89.581,105.949,97.060,90.418,85.469,91.646,96.306,86.866,83.562,96.816,97.088,102.589
219,90.586,92.825,90.772,91.066,85.149,131.445,106.743,96.208,96.507,114.161,99.495,104.934,118.929,94.736,89.920,105.639,97.086,90.177,85.488,92.191,96.696,86.548,83.947,97.067,97.603,103.640
220,90.062,92.874,90.984,92.154,84.862,130.714,106.330,95.688,96.315,113.474,99.153,105.286,118.766,94.937,89.904,106.000,97.570,89.727,85.254,92.058,96.770,87.216,84.317,97.074,96.948,103.342
221,89.752,93.391,90.616,92.164,85.237,129.682,105.209,96.204,96.669,112.995,100.292,105.321,118.675,94.178,89.712,105.706,97.338,91.219,85.402,91.631,96.860,87.376,84.000,97.103,97.587,103.497
222,90.211,93.009,90.910,91.521,85.434,130.052,105.806,95.757,96.625,112.545,99.012,105.116,118.074,94.317,89.269,106.074,97.016,89.964,85.355,91.785,96.838,86.870,84.171,97.648,97.036,103.415
223,89.724,92.637,90.009,92.186,85.027,129.806,104.502,96.333,96.703,111.915,99.302,104.985,117.903,95.147,89.628,105.782,96.991,90.488,85.495,91.348,97.086,87.233,83.471,97.408,97.329,103.243
224,89.640,92.147,90.178,91.357,85.270,127.762,104.992,95.613,97.281,111.818,100.965,104.906,119.102,94.627,90.302,105.071,97.354,89.488,85.555,91.387,95.976,87.399,83.798,97.772,98.479,103.193
225,90.244,93.142,91.018,92.581,84.570,127.670,104.661,96.451,96.847,112.175,99.547,104.696,118.864,93.916,89.583,105.952,97.112,90.336,84.900,92.429,97.152,87.306,84.235,97.045,97.715,102.738
226,89.560,92.761,90.471,91.874,84.709,126.430,103.943,95.801,96.700,111.611,99.420,105.002,118.017,94.135,90.061,105.457,97.123,90.434,85.422,91.732,96.779,87.434,83.705,97.775,97.674,103.067
227,90.386,92.957,90.640,91.854,85.182,125.927,104.893,96.051,96.617,111.000,98.899,105.757,117.925,93.670,89.827,104.671,96.829,90.557,85.889,92.321,96.936,86.910,83.981,97.548,97.049,103.292
228,89.390,93.095,90.537,91.904,85.099,124.822,104.245,96.377,96.759,111.690,99.767,105.130,118.419,93.231,89.897,105.002,97.321,90.027,85.592,92.359,96.672,87.351,84.115,97.406,97.637,102.783
229,90.005,92.730,90.121,91.733,84.655,123.967,104.316,95.734,96.152,110.611,99.502,105.446,118.711,93.970,89.965,105.078,96.952,90.161,85.638,92.208,97.304,86.973,84.175,97.378,97.203,102.380
230,89.891,91.692,90.589,91.427,84.792,122.839,104.454,94.910,96.723,109.277,99.288,105.362,118.344,94.551,89.468,105.943,97.660,90.289,85.960,91.860,96.710,87.122,84.149,96.872,96.917,103.044
