 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26
125,96.728,101.955,94.777,93.467,84.668,164.488,123.989,99.514,97.664,144.339,113.453,108.837,117.099,96.525,95.623,106.857,109.704,96.268,83.194,96.020,93.734,84.366,83.471,95.285,95.590,101.356
126,95.355,100.562,93.456,92.649,84.422,162.103,123.995,100.051,97.082,140.699,112.024,108.108,116.708,96.142,95.192,107.749,107.946,95.452,83.548,94.909,93.456,84.554,84.202,95.657,96.872,102.441
127,95.674,100.479,93.043,91.960,84.272,161.445,123.398,98.664,97.245,139.213,113.467,107.902,115.501,96.924,94.642,106.857,108.747,95.152,83.177,95.245,93.774,84.487,84.942,94.806,95.823,101.889
128,94.263,101.716,93.427,91.806,84.838,158.255,121.837,98.454,96.388,136.742,111.969,106.750,116.462,95.830,95.070,106.361,106.983,95.132,83.554,94.539,94.283,84.553,84.200,95.821,96.200,101.415
129,92.936,100.147,92.293,91.112,85.060,155.819,120.463,97.981,96.821,137.102,112.351,107.528,116.122,94.645,94.232,105.968,106.112,94.324,83.063,95.506,93.330,84.190,83.926,96.012,95.933,101.295
130,92.388,100.559,92.498,91.124,85.028,156.709,120.026,98.387,97.028,135.694,111.771,107.542,115.661,95.482,93.244,105.014,106.980,92.868,83.678,95.174,93.496,84.349,83.750,94.876,96.038,101.401
131,93.262,101.348,92.843,96.737,85.619,161.389,124.365,99.780,97.405,139.562,110.545,107.404,116.591,96.794,95.061,106.430,108.440,94.913,83.257,95.836,93.492,84.372,84.377,95.484,96.160,101.199
132,95.608,106.251,94.045,97.842,84.909,166.902,128.188,100.095,98.452,147.818,113.505,108.075,117.841,97.188,97.618,106.437,108.791,95.987,83.549,96.525,94.242,84.785,84.399,95.370,96.094,101.493
133,95.619,104.365,95.369,98.527,84.228,166.486,127.526,100.463,97.533,151.983,115.351,108.294,116.957,97.234,97.475,107.363,109.374,96.441,83.077,96.621,94.052,84.906,84.402,95.399,96.529,101.685
134,95.813,104.763,95.338,96.511,85.560,168.284,126.861,101.551,97.577,152.187,114.179,108.439,116.235,95.939,97.007,108.559,108.639,96.101,83.526,96.822,94.038,84.562,84.803,95.382,96.221,101.348
135,94.780,103.818,95.729,96.505,84.754,168.927,126.312,100.153,97.274,150.566,114.682,108.847,116.953,96.548,97.895,108.324,109.634,97.539,83.798,97.491,94.076,84.855,84.175,95.760,96.368,101.881
136,95.257,104.931,95.415,95.166,84.966,167.976,125.325,100.262,97.698,149.230,113.472,109.085,115.864,96.279,96.396,107.437,109.634,94.998,84.052,96.582,94.321,85.339,85.170,95.543,96.110,101.594
137,95.175,104.220,94.403,95.403,84.959,166.160,125.952,100.470,97.498,148.028,112.594,107.703,115.661,96.132,96.932,106.430,108.403,95.083,83.843,96.492,93.760,84.987,83.808,95.124,96.756,101.322
138,93.303,103.017,93.818,93.974,84.962,164.478,124.327,99.157,97.747,144.765,112.184,107.674,115.441,95.853,95.899,106.161,107.855,94.631,84.031,97.425,93.634,84.161,83.690,95.428,95.405,102.112
139,92.114,101.761,93.414,93.437,84.865,162.070,123.313,99.569,96.755,140.633,112.649,107.103,114.800,95.061,94.859,106.460,107.052,93.152,82.646,96.031,93.366,84.368,83.841,94.267,95.743,101.633
140,91.863,100.450,92.142,93.261,84.427,159.521,121.492,98.866,96.649,140.547,110.667,106.030,115.253,95.297,94.272,105.382,104.713,92.168,83.649,96.407,93.988,84.247,83.545,95.188,96.175,101.238
141,91.007,101.412,92.403,92.188,84.295,158.623,120.664,97.206,96.152,137.220,109.425,105.477,116.132,94.305,93.288,103.793,106.321,92.544,83.455,95.588,93.827,84.755,83.789,95.317,95.588,101.519
142,90.565,100.213,91.617,91.519,85.517,156.376,117.281,99.324,97.034,134.263,109.425,106.410,115.527,93.939,92.412,104.697,107.761,92.179,83.335,95.792,94.012,84.477,83.512,95.777,95.628,101.740
143,90.366,100.201,90.943,91.413,84.605,153.925,116.808,99.051,96.091,131.507,108.580,105.881,116.008,93.053,92.471,105.405,106.713,92.210,83.345,95.776,93.976,84.673,83.211,95.375,96.606,101.441
144,90.127,99.595,91.045,90.495,84.362,151.298,116.596,97.586,95.551,131.000,109.290,104.997,115.645,92.995,91.319,105.140,105.576,91.188,82.822,95.499,93.245,84.299,82.892,95.466,95.534,101.274
145,89.702,100.332,91.447,90.208,84.365,150.037,116.560,98.044,94.876,128.538,108.208,104.962,114.971,93.703,91.494,104.887,104.962,90.298,83.142,94.869,93.287,84.018,82.717,95.418,96.300,100.835
146,89.669,99.275,91.409,91.549,84.538,149.024,114.912,96.963,95.723,127.408,108.205,104.986,114.937,93.538,91.698,104.228,104.119,89.369,82.848,95.037,93.306,84.859,82.344,94.621,96.416,100.251
147,89.352,98.685,90.526,90.212,84.722,146.599,113.306,97.160,94.747,126.884,107.785,104.180,115.853,92.127,91.328,103.977,102.057,89.517,83.326,94.906,93.112,84.507,82.563,94.857,95.829,101.476
148,89.780,96.964,90.597,90.216,84.494,144.377,113.598,95.336,94.667,123.770,106.880,103.151,115.043,92.056,90.630,102.814,102.013,89.805,83.491,95.023,94.038,84.320,82.524,95.336,95.779,101.309
149,88.951,96.088,90.699,90.158,84.229,143.969,112.253,96.840,96.277,123.258,106.292,103.384,115.332,92.452,90.663,103.349,101.803,89.031,83.748,94.287,94.304,84.229,82.659,94.981,96.103,101.761
150,88.860,95.220,90.400,89.633,84.789,143.090,111.923,94.861,94.555,122.130,106.580,103.183,115.965,92.604,89.780,104.841,101.501,88.575,82.995,93.752,93.520,84.562,81.325,94.611,95.772,101.401
151,89.459,93.668,90.671,89.802,84.726,139.451,111.377,94.831,94.470,121.325,104.309,102.962,115.033,91.964,89.333,102.526,100.642,87.678,83.498,94.407,93.249,84.622,82.551,95.727,96.003,101.377
152,88.331,94.597,89.566,90.345,84.862,138.316,111.222,95.213,95.817,121.182,103.149,103.486,114.611,92.340,89.049,103.292,102.896,88.537,83.471,93.514,93.314,84.976,82.221,94.513,96.034,101.445
153,88.863,93.941,89.762,90.154,84.494,138.502,110.215,94.030,95.145,119.235,103.804,103.383,113.987,91.756,89.178,103.851,103.695,87.588,83.706,94.642,93.335,84.394,81.921,95.409,95.734,101.566
154,87.873,93.614,89.154,89.792,84.381,137.205,109.713,94.965,95.597,118.092,105.552,103.612,114.395,93.152,89.445,102.687,103.569,87.794,83.735,93.456,93.109,84.253,82.301,95.289,95.944,102.079
155,88.851,92.991,89.676,90.146,84.807,135.471,108.561,93.780,94.383,119.173,104.608,103.161,115.257,90.977,89.150,103.464,102.399,87.409,82.851,93.053,93.240,84.378,82.051,94.792,95.920,101.078
156,88.412,92.569,89.242,89.273,84.251,136.091,108.784,94.366,95.346,116.602,103.929,103.440,115.076,91.579,89.600,103.223,102.356,88.311,83.703,93.305,93.829,84.360,82.481,94.937,95.355,100.806
157,89.003,92.062,89.135,89.906,84.645,134.197,108.474,93.940,95.582,115.808,103.517,103.428,114.974,91.305,89.330,102.768,102.035,87.875,83.685,92.592,93.007,83.872,81.543,94.942,95.003,101.244
158,88.452,91.464,89.433,90.172,84.175,132.454,107.808,93.275,94.083,115.810,103.045,103.064,114.515,91.079,88.117,102.786,101.158,88.553,83.406,92.693,92.587,84.627,81.952,95.152,95.950,101.448
159,88.913,92.306,89.434,90.269,84.877,130.444,107.315,93.905,94.834,114.088,102.781,103.173,115.159,91.170,88.454,102.423,101.538,87.403,83.283,92.161,93.499,84.311,82.300,94.482,95.892,100.984
160,89.014,92.190,89.270,90.513,84.788,128.788,106.247,93.748,94.127,113.725,103.050,102.869,115.629,90.992,89.398,103.579,100.657,88.830,82.848,91.822,93.570,84.710,81.560,94.879,96.391,101.806
161,88.284,92.874,89.517,89.912,84.779,130.406,106.685,93.456,94.357,112.806,102.745,102.149,114.775,92.061,88.855,102.952,99.476,86.595,83.903,92.429,93.774,84.545,81.899,94.718,95.895,101.491
162,88.780,92.573,89.236,89.687,84.190,128.842,105.386,93.317,94.476,112.668,102.467,102.939,114.880,91.480,89.358,103.522,98.364,87.336,83.069,92.114,93.375,84.128,82.128,94.946,95.565,102.113
163,89.205,92.043,89.426,89.731,84.584,129.348,105.635,93.370,94.297,112.557,101.267,102.250,114.638,91.751,88.874,102.575,97.257,87.192,83.386,91.991,93.109,84.511,81.983,95.051,96.344,101.589
164,88.523,91.469,89.233,89.585,84.377,128.657,104.713,93.370,94.804,111.841,100.934,102.642,114.960,90.635,88.761,102.189,96.864,87.078,82.922,90.506,92.299,83.797,82.142,94.723,95.720,101.176
165,88.501,91.367,90.026,90.617,84.286,128.912,104.525,93.616,94.000,111.109,101.677,102.193,115.070,91.228,88.677,102.566,96.833,87.530,83.829,90.696,93.943,84.136,82.283,94.692,95.953,100.597
166,88.459,90.735,89.886,89.854,84.140,127.498,105.731,93.090,94.393,111.194,100.920,102.802,114.608,91.452,88.141,102.211,96.270,86.651,83.360,90.653,93.416,84.526,81.973,94.282,95.983,101.542
167,89.066,91.749,89.804,90.345,84.656,126.514,105.086,93.875,94.710,111.462,100.835,102.623,115.079,91.226,88.096,102.177,95.839,87.266,83.202,90.563,93.162,84.048,81.471,94.808,95.856,101.107
168,88.425,90.803,89.327,90.425,84.743,126.165,103.716,94.188,93.915,108.673,100.759,101.708,113.752,91.081,87.967,102.520,95.896,87.172,83.525,90.257,93.615,83.944,81.971,95.059,95.664,100.664
169,89.064,91.900,89.308,89.886,84.990,125.474,104.129,93.000,94.454,109.524,100.050,102.148,114.574,90.457,87.433,101.669,94.964,87.172,82.852,89.515,92.508,83.982,81.599,94.880,94.790,101.226
170,88.868,91.235,89.877,90.180,85.128,124.428,103.678,93.389,94.502,108.815,99.344,101.948,114.631,90.967,88.349,101.864,95.421,87.573,83.498,89.686,92.382,84.687,82.322,94.158,95.858,100.946
171,89.031,91.289,89.044,89.956,84.131,123.737,103.071,93.606,93.561,108.296,100.170,102.164,115.082,91.119,88.644,102.090,95.264,87.432,83.391,89.573,92.549,84.241,82.264,94.861,95.740,101.062
172,88.761,90.616,89.476,89.796,84.263,122.258,103.089,93.282,94.206,108.777,98.828,102.730,115.231,91.642,88.136,102.474,94.501,87.058,83.482,89.429,92.857,84.391,81.865,95.008,96.329,100.620
173,88.570,90.889,89.413,89.703,84.944,121.304,102.209,93.840,94.095,109.130,99.031,101.764,114.784,91.381,88.883,101.699,94.492,86.694,83.732,89.562,93.504,84.137,81.920,94.942,95.050,101.818
174,87.894,90.621,89.702,91.142,85.369,119.504,103.041,93.708,94.199,107.483,98.875,102.586,114.542,91.190,88.192,101.791,94.266,87.861,83.040,88.779,93.150,84.711,81.527,94.215,95.393,101.660
175,88.750,91.230,89.724,90.078,84.527,119.717,102.753,93.438,93.648,107.618,98.745,102.536,115.026,90.797,87.674,101.280,93.504,87.519,83.792,88.864,93.879,84.791,81.642,94.557,95.131,101.446
176,88.813,90.137,89.423,90.491,84.655,119.833,102.248,92.979,94.811,107.085,98.998,102.543,115.399,92.317,87.726,101.090,94.068,87.405,83.082,88.609,92.893,84.443,82.226,94.522,96.156,100.476
177,89.049,91.159,89.524,90.772,84.286,118.217,102.472,94.336,93.925,106.590,96.422,102.002,114.829,92.338,88.639,101.522,93.946,86.843,84.185,89.116,93.444,84.042,82.277,94.729,95.685,100.857
178,88.296,90.917,89.524,90.010,84.641,118.772,101.929,93.794,93.881,106.822,96.915,102.070,113.834,90.944,88.590,101.540,93.718,87.022,83.331,88.760,92.815,84.841,81.783,94.563,95.599,100.709
179,88.868,91.190,89.660,90.040,84.552,117.647,101.943,93.438,93.953,107.374,96.741,102.224,115.199,91.744,87.649,102.037,94.511,87.148,83.757,89.057,93.200,84.165,81.837,94.572,95.465,101.361
180,88.536,90.455,89.272,90.623,84.848,117.780,101.437,94.019,93.907,107.680,96.493,102.338,114.900,90.574,87.855,101.648,93.623,87.260,82.815,89.240,93.874,84.370,82.084,93.997,95.793,101.076
181,88.314,90.855,89.405,89.788,84.554,116.586,101.579,93.845,94.303,107.372,96.611,101.369,115.467,91.954,87.492,101.651,94.173,87.043,83.331,88.384,92.862,84.726,82.062,94.590,96.260,100.755
182,88.471,91.232,89.165,90.259,84.500,115.957,101.233,93.060,94.103,107.152,97.259,102.102,115.078,90.871,88.005,101.963,93.669,86.685,83.280,88.593,92.772,84.312,81.577,93.829,95.319,101.505
183,89.038,90.277,89.768,89.445,84.338,115.427,101.430,93.076,93.863,106.986,96.936,102.972,114.658,91.470,88.180,101.561,93.959,87.512,83.488,89.260,91.888,84.728,81.796,94.362,95.543,101.452
184,88.530,90.673,89.922,89.804,84.419,116.185,101.498,92.822,94.042,107.668,97.297,102.718,114.686,91.228,88.902,101.018,93.856,87.680,83.043,88.877,93.062,84.418,81.887,94.347,95.113,101.112
185,89.482,91.604,89.354,90.489,85.158,116.435,101.032,92.875,93.442,106.654,96.071,101.958,114.598,91.135,88.145,102.526,94.003,87.698,83.735,89.013,92.774,83.762,81.358,94.768,94.521,100.387
186,88.596,90.498,89.523,91.066,84.229,114.903,100.887,93.336,94.625,106.296,97.323,102.421,114.985,91.315,87.782,100.720,93.212,86.521,84.248,88.930,92.425,84.145,81.096,95.174,95.779,101.103
187,89.106,90.621,89.783,89.808,85.344,114.775,100.523,94.127,94.121,106.822,96.592,101.584,114.932,90.246,88.487,102.200,93.868,86.550,82.963,89.706,92.653,83.828,81.836,94.703,94.732,100.340
188,88.050,90.846,89.299,89.984,84.461,114.292,101.402,93.410,93.292,106.998,96.205,102.509,114.154,91.670,88.251,101.694,93.607,86.378,84.038,88.357,93.078,83.762,81.832,94.440,95.928,101.054
189,89.289,91.050,90.009,89.577,85.087,114.946,101.126,93.164,93.571,106.882,96.620,101.809,114.608,91.444,88.464,101.779,93.070,87.217,83.297,88.404,92.124,84.613,81.432,94.424,95.962,101.447
190,89.179,90.682,89.444,90.110,83.672,114.167,101.197,93.706,94.207,105.841,96.698,101.930,115.590,91.094,88.433,101.945,93.868,86.870,83.563,88.529,93.171,84.834,82.402,94.154,95.549,100.972
191,88.846,90.853,89.904,90.439,84.138,114.027,100.104,93.417,93.612,106.261,96.547,102.950,115.364,91.287,87.670,101.975,93.441,87.501,83.135,89.040,93.230,84.970,81.974,94.390,95.806,101.573
192,89.073,90.737,89.098,89.601,84.063,114.329,101.360,94.132,93.984,106.884,95.892,102.257,114.384,91.761,87.377,101.568,93.656,87.322,82.848,88.810,93.031,84.792,81.587,94.548,95.607,101.143
193,88.655,91.038,89.058,90.912,83.743,113.355,101.204,94.225,94.232,107.047,97.373,102.428,114.764,91.662,88.194,101.161,93.682,86.792,83.503,88.690,93.390,84.029,81.404,95.112,95.269,101.056
194,87.811,89.908,89.336,89.182,84.459,113.338,101.168,93.477,93.338,106.661,96.417,102.533,115.406,91.485,88.002,101.874,93.871,86.624,82.695,88.618,93.078,83.364,81.974,94.169,95.745,100.798
195,88.581,91.597,89.799,91.273,84.570,113.196,100.725,93.150,93.716,105.893,96.094,102.607,114.808,91.480,87.780,101.016,93.341,87.076,83.100,88.382,92.394,84.504,82.272,94.467,95.277,100.594
196,87.972,90.647,89.416,90.116,84.142,113.253,101.080,93.405,93.165,106.727,96.656,102.008,115.503,91.236,88.089,101.993,93.763,87.098,83.043,89.188,92.537,84.369,81.661,94.719,95.621,101.327
197,88.899,90.898,89.576,89.411,84.261,114.514,100.375,94.234,94.312,107.225,95.366,102.067,114.072,92.096,88.478,101.278,93.866,86.680,83.165,88.909,92.532,84.576,82.276,94.837,95.430,100.775
198,88.659,90.237,89.446,89.810,84.306,113.826,101.415,93.213,94.429,105.974,96.401,101.800,114.794,92.206,87.857,101.179,93.385,86.577,83.246,88.698,93.378,84.994,81.873,94.449,95.900,101.011
199,89.380,90.908,89.112,89.854,84.257,112.687,100.719,93.183,94.564,107.166,96.767,102.242,114.773,91.426,88.700,101.253,93.071,87.161,83.351,89.104,92.430,84.114,81.625,94.545,95.473,101.526
200,88.875,90.318,89.377,90.587,84.253,113.304,101.127,93.762,93.654,106.386,96.686,101.610,114.912,90.954,88.457,101.674,93.585,87.322,83.151,88.757,92.686,84.472,81.175,94.347,96.058,100.899
201,87.903,90.777,89.875,90.561,84.362,113.195,100.809,93.762,93.760,106.464,96.108,102.531,114.950,92.261,88.527,100.807,93.210,87.199,83.718,88.204,92.907,83.930,81.822,94.574,95.617,101.023
202,88.745,90.950,89.818,90.329,84.760,113.448,100.800,93.581,93.773,107.147,96.123,101.379,115.195,91.274,87.843,101.890,93.774,87.045,83.368,88.927,92.392,84.355,81.753,94.426,95.883,100.696
203,88.161,90.716,89.226,89.357,85.001,113.997,100.829,94.215,93.961,107.770,95.342,102.366,115.053,91.071,88.180,100.814,93.102,88.069,82.442,88.425,92.264,84.407,82.209,94.985,95.667,101.564
204,88.740,91.412,89.205,89.924,84.856,113.186,101.064,93.387,94.245,105.927,96.502,101.729,114.907,91.635,88.927,102.032,93.303,87.662,83.562,89.123,92.463,84.686,81.796,94.556,95.574,101.065
205,88.780,90.616,89.370,90.485,84.965,113.872,100.821,93.750,94.767,106.955,97.196,101.714,114.363,91.510,88.464,101.917,96.357,86.951,83.062,89.427,92.895,84.480,81.731,94.949,95.598,101.091
206,88.258,90.502,89.355,90.483,84.689,113.645,100.265,92.868,93.987,107.064,96.568,103.074,114.897,91.827,88.227,102.055,95.543,87.622,84.095,89.126,93.245,84.073,82.397,94.769,94.775,100.957
207,88.492,90.991,89.744,90.214,84.707,113.400,100.480,92.840,94.299,107.322,96.288,101.523,114.821,91.873,88.159,102.363,96.830,87.680,83.298,89.736,93.128,83.890,81.476,94.749,95.255,101.156
208,88.941,90.884,89.369,89.699,84.546,113.797,100.204,93.363,94.429,107.083,96.012,102.797,115.139,92.876,87.054,102.386,95.855,87.221,83.160,89.297,93.808,84.428,81.676,94.969,95.969,101.163
209,88.343,90.505,89.594,90.000,84.492,112.913,100.791,93.046,94.896,106.761,97.087,102.196,114.739,90.287,88.105,102.568,96.720,87.535,83.682,88.989,92.311,84.190,82.101,94.275,95.829,101.163
210,88.534,90.988,89.162,90.583,84.697,113.336,100.700,93.926,93.985,106.014,96.073,102.732,115.070,91.647,87.618,102.591,98.010,87.282,83.635,89.193,91.741,84.274,81.418,94.646,95.271,100.913
211,88.435,90.538,88.949,89.713,84.791,113.601,100.858,93.519,94.287,106.685,96.901,102.755,114.626,91.635,87.754,102.501,97.660,86.723,83.108,88.949,92.753,83.431,81.846,94.108,95.308,101.015
212,88.731,91.329,89.595,90.906,84.658,113.245,100.439,93.405,94.476,106.758,96.021,102.370,114.989,90.561,88.176,101.354,96.263,87.304,84.160,88.695,92.784,84.441,81.880,94.314,95.941,101.229
213,89.142,90.438,89.705,90.673,84.437,113.206,101.189,94.039,94.369,106.844,96.085,102.047,114.594,91.574,87.963,102.166,95.248,86.922,83.915,89.155,93.090,84.412,82.373,95.070,95.931,100.426
214,88.738,91.005,89.786,90.483,85.205,112.370,100.844,93.725,94.372,106.417,96.064,101.983,115.328,91.348,87.581,101.800,94.999,86.996,83.263,88.944,92.380,83.738,81.978,94.891,95.541,101.354
215,88.087,90.924,89.609,90.850,84.447,112.988,100.278,92.873,94.235,106.524,96.205,102.613,115.213,91.789,87.806,101.759,94.242,87.239,83.509,89.233,93.297,84.204,81.786,94.127,95.357,101.251
216,88.416,91.128,89.751,90.098,84.426,113.970,100.610,93.752,93.387,106.403,96.493,102.304,114.901,91.340,87.878,102.411,94.720,86.814,83.694,89.207,92.551,84.029,81.803,94.802,95.881,100.369
217,89.189,90.633,89.606,89.936,84.792,112.051,100.687,93.352,93.485,107.912,95.443,101.521,115.039,91.365,87.674,101.053,94.521,87.107,83.469,88.572,92.404,84.137,81.801,94.815,95.673,101.448
218,89.146,90.986,89.321,90.663,84.339,112.200,100.717,93.650,94.436,106.623,96.726,101.858,113.864,91.701,87.632,101.080,94.327,87.027,83.415,90.304,92.511,83.883,82.418,94.556,95.858,100.643
219,88.562,90.919,89.094,90.078,84.522,112.022,100.753,93.150,93.561,106.784,96.476,101.880,114.887,91.208,88.309,102.439,93.746,87.040,84.314,88.653,92.924,84.168,82.045,95.049,94.966,100.677
220,88.860,91.149,89.541,90.379,84.635,113.780,100.402,93.039,94.096,107.201,96.415,101.815,115.045,91.327,87.988,102.078,93.662,87.315,82.869,88.578,92.494,83.978,82.447,93.976,95.163,101.150
221,88.250,91.237,89.386,90.681,84.295,112.970,100.222,93.271,94.238,105.457,96.583,101.823,114.901,90.855,87.745,101.554,94.194,86.902,83.040,88.656,92.960,84.655,82.856,94.592,95.706,101.616
222,88.298,90.500,89.812,90.214,84.640,112.740,100.505,93.428,94.542,105.898,96.389,102.733,115.579,92.739,88.419,102.117,94.081,86.872,83.606,88.933,92.527,84.382,82.002,95.336,94.556,100.932
223,89.230,89.848,89.633,90.112,84.714,112.283,101.136,93.201,93.959,105.718,97.205,101.675,114.021,91.838,88.417,101.398,93.608,86.239,83.563,89.553,93.150,84.474,81.783,94.845,95.460,100.495
224,88.201,90.336,89.788,89.984,84.828,112.927,100.356,93.741,94.039,105.910,96.337,102.691,114.592,91.556,87.382,102.060,93.781,86.459,83.937,88.456,93.178,84.296,81.993,94.150,95.645,101.131
225,88.447,91.000,89.410,90.202,84.852,112.790,100.722,93.537,93.907,108.092,95.915,101.490,115.779,91.647,87.400,101.405,94.298,87.217,83.914,88.646,93.394,83.982,81.240,94.808,94.424,100.602
226,88.508,90.680,88.984,89.898,84.853,112.898,101.029,94.019,94.170,106.166,96.851,101.917,114.474,91.838,88.056,101.600,93.293,87.405,83.074,88.849,92.841,84.661,81.486,94.520,95.153,100.624
227,88.655,90.879,89.163,90.411,84.130,112.893,100.705,93.940,94.817,106.427,96.307,102.498,114.894,91.766,87.859,101.021,92.853,87.718,82.703,88.759,93.081,84.087,81.832,95.146,94.310,101.088
228,88.218,91.417,89.409,89.814,84.264,112.678,100.758,94.345,94.953,105.701,96.521,102.138,114.790,90.442,88.122,101.789,93.469,86.989,83.225,89.136,93.273,84.781,81.229,94.773,95.466,101.084
229,88.700,90.860,89.026,90.549,84.679,112.855,99.634,92.618,93.698,106.154,95.988,101.924,114.640,91.416,88.614,101.536,93.154,87.356,82.914,88.692,93.520,84.611,82.132,94.644,95.736,100.786
230,88.523,90.559,89.547,91.248,84.595,112.755,100.693,93.773,94.126,105.983,96.236,102.034,114.131,91.563,88.400,101.060,93.520,86.490,83.174,89.081,92.504,84.348,81.140,93.876,95.584,100.931
231,88.685,90.408,89.721,90.236,84.567,112.134,100.342,93.731,94.856,106.171,96.238,101.734,114.680,91.799,88.115,101.855,93.569,87.785,83.472,89.030,93.492,83.757,82.546,94.696,95.742,100.677
