 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39
194,74.827,67.667,84.339,84.408,80.155,108.974,80.863,120.949,166.752,110.589,138.540,111.237,124.410,93.826,103.312,101.500,109.260,141.671,129.782,113.316,146.784,80.754,73.043,120.639,77.123,84.157,104.730,127.671,164.758,89.113,86.013,127.658,102.627,101.913,126.496,85.166,113.228,105.199,88.881
195,74.682,68.092,82.441,83.928,80.557,108.416,80.800,120.675,160.211,111.015,137.773,110.647,124.900,93.599,102.511,100.874,108.232,142.202,129.039,111.753,145.246,80.037,74.924,124.178,76.906,85.270,105.477,128.958,165.430,87.392,86.157,125.487,102.350,103.405,127.074,83.650,110.720,104.531,88.435
196,73.518,68.114,82.933,83.403,80.237,107.926,81.925,120.893,154.865,109.560,138.275,110.784,123.146,92.835,103.479,100.490,109.244,140.781,129.865,112.577,146.072,79.718,73.474,121.183,76.928,84.030,104.164,128.300,162.455,88.463,86.359,126.806,101.811,102.767,124.500,84.855,111.797,104.812,88.754
197,74.414,67.174,83.563,83.021,80.063,107.039,81.403,121.565,156.482,109.026,137.383,111.057,124.838,92.807,103.897,100.043,108.651,139.535,130.613,113.498,146.498,80.076,75.137,121.657,77.339,84.534,105.556,129.447,165.381,87.872,87.199,126.832,102.981,102.777,126.471,83.255,112.319,106.092,88.863
198,74.016,67.312,83.472,82.647,79.687,106.636,82.034,121.075,157.575,110.612,137.403,111.341,124.023,93.239,102.363,100.413,108.583,142.902,129.667,112.375,145.968,79.714,73.886,122.435,77.939,84.296,105.500,127.776,165.624,88.226,85.942,127.356,103.266,103.308,126.332,84.129,111.168,104.731,88.775
199,74.658,67.492,83.016,82.987,79.408,107.048,81.019,120.307,154.079,110.272,138.489,111.231,125.090,93.490,103.404,99.789,110.084,140.936,130.640,113.038,145.331,79.395,74.981,119.882,77.603,84.966,105.533,128.376,164.300,88.700,86.314,127.439,102.862,103.784,126.783,83.850,110.228,103.004,88.647
200,74.155,67.804,83.118,82.210,80.531,107.091,81.084,120.437,151.659,110.126,136.907,110.802,124.982,94.230,102.852,101.047,109.061,140.529,130.181,113.608,146.388,80.076,75.232,122.435,77.964,84.586,104.322,127.538,162.771,87.365,85.724,127.630,102.127,103.148,125.504,84.050,110.983,103.624,88.848
201,73.817,67.632,83.654,82.851,79.483,106.753,81.716,119.814,152.639,109.638,137.639,111.347,124.656,93.842,103.449,100.715,108.016,142.125,130.108,113.426,145.996,79.987,74.976,123.442,77.105,84.541,105.552,129.509,165.044,88.466,85.904,126.966,102.997,102.935,126.209,84.176,111.069,103.494,89.568
202,73.847,68.002,83.303,84.504,79.900,107.359,82.000,120.218,155.361,110.031,138.294,109.740,125.295,92.870,103.699,99.803,108.948,141.193,130.765,113.639,146.894,80.037,74.483,121.102,77.260,84.266,104.913,129.400,164.072,88.080,86.160,128.040,103.550,102.537,126.213,85.189,112.905,102.871,89.249
203,74.604,67.159,85.476,83.910,79.227,107.346,81.141,119.261,152.315,110.154,137.955,110.395,123.631,92.228,102.949,101.039,109.480,140.813,130.777,113.680,145.394,79.841,75.218,120.482,77.614,84.271,103.730,126.887,164.453,87.685,86.538,125.453,102.096,102.642,125.389,84.558,111.978,102.173,88.347
204,74.829,67.181,84.110,82.491,79.422,105.701,80.412,120.891,166.163,110.075,136.534,110.234,124.490,93.297,103.400,100.327,108.361,142.113,129.926,113.667,145.778,78.827,73.853,123.495,76.585,84.007,104.779,128.523,163.215,88.620,86.782,126.222,102.511,102.971,126.381,83.795,111.293,105.428,87.818
205,74.285,66.951,84.567,83.369,79.659,105.892,81.575,120.544,172.406,109.943,137.633,110.988,124.831,93.473,103.786,99.467,109.609,140.062,130.694,114.124,144.542,79.591,73.389,121.827,77.477,84.107,105.077,129.464,164.815,87.953,86.497,127.977,103.057,101.491,126.926,84.724,111.853,104.487,88.444
206,73.812,67.473,84.094,82.987,79.527,105.784,80.706,120.081,164.713,109.614,137.422,110.626,124.618,92.605,102.996,99.783,108.623,140.962,128.723,113.337,146.254,80.010,73.289,119.183,78.108,83.786,105.204,127.757,165.624,88.377,86.497,127.279,102.615,100.697,125.275,83.926,110.517,104.897,88.055
207,74.598,67.346,83.764,82.509,79.213,106.879,81.828,120.546,171.318,109.941,136.425,111.132,123.528,92.421,103.276,99.846,108.005,141.401,129.973,113.794,144.657,79.827,73.521,120.942,76.841,84.508,104.624,128.649,165.240,87.252,85.458,126.219,102.424,100.956,126.725,85.582,112.435,103.948,88.617
208,75.454,67.256,84.071,82.080,79.241,105.831,81.216,119.732,181.062,110.925,137.620,111.590,123.382,93.213,103.677,101.246,108.913,140.943,130.593,113.876,145.235,80.309,74.483,121.332,77.011,84.514,105.556,129.285,164.088,88.463,86.651,127.499,102.697,101.116,127.164,84.939,111.138,104.063,88.310
209,75.004,67.566,82.555,81.594,79.835,107.364,80.875,120.196,176.896,110.123,136.562,110.096,124.082,92.200,104.421,101.646,107.855,140.310,128.797,112.753,145.169,79.731,74.123,121.681,77.686,84.497,103.779,128.302,165.702,89.059,86.109,127.262,102.116,101.744,125.721,83.858,112.961,103.712,88.745
210,74.998,66.865,82.878,81.944,79.740,106.662,81.503,119.839,184.087,110.555,136.543,109.108,123.764,93.931,103.041,99.969,109.157,141.163,129.488,112.251,144.716,79.581,73.872,119.670,77.596,83.303,104.730,126.943,164.189,88.083,86.385,126.940,102.037,101.034,124.094,85.008,110.909,103.133,88.188
211,74.594,67.142,83.020,81.804,80.230,106.251,79.934,119.989,186.332,109.923,138.035,110.246,124.013,93.091,103.756,100.309,109.290,140.246,130.157,113.192,144.246,79.179,74.668,119.898,76.318,84.084,104.791,127.219,165.993,88.315,86.878,126.516,103.107,102.862,127.320,84.750,111.198,103.959,88.830
212,74.946,67.071,84.303,81.719,79.891,106.736,81.766,119.781,186.941,109.694,137.610,109.931,123.990,94.349,103.081,100.748,108.307,140.917,130.262,113.794,145.907,79.409,74.313,120.924,77.029,84.915,104.927,130.700,165.155,87.258,86.481,126.225,102.717,104.332,125.951,84.161,111.530,103.041,89.805
213,74.783,66.656,83.020,81.215,79.306,107.061,81.497,118.889,180.268,109.278,137.355,111.844,125.849,93.093,103.148,100.238,108.084,142.113,128.980,113.759,145.794,79.548,74.545,119.387,76.625,84.955,105.300,129.455,165.734,88.371,85.583,127.553,101.551,105.491,125.393,84.700,111.556,103.196,87.146
214,74.755,67.213,82.276,81.729,79.861,106.134,81.066,119.502,175.031,110.285,135.409,111.000,123.977,92.553,102.132,100.870,108.867,141.682,129.316,113.113,145.811,78.618,74.649,120.031,77.274,84.763,104.521,127.012,167.326,87.312,86.958,126.439,102.537,103.918,127.172,85.024,112.940,104.683,87.894
215,73.672,69.406,83.476,82.164,80.188,105.952,82.778,121.604,211.608,110.501,138.831,111.503,123.956,93.777,102.820,100.886,108.447,141.000,130.333,114.543,145.875,80.651,73.905,121.840,77.910,85.347,105.549,128.877,164.607,88.184,86.990,126.746,103.746,102.584,125.602,83.461,109.961,113.007,90.629
216,74.550,76.845,84.846,81.602,79.684,108.736,81.531,120.325,210.299,109.959,138.744,109.985,125.295,92.579,103.720,101.671,108.899,142.391,130.005,113.601,148.581,80.412,75.109,119.584,78.224,84.269,108.406,127.830,164.279,89.187,86.856,129.470,104.025,102.641,126.070,83.829,110.767,110.900,94.082
217,74.862,73.310,83.500,81.050,79.186,106.762,81.522,119.744,200.273,110.036,136.875,108.982,124.956,93.527,103.500,100.110,109.546,140.917,130.042,113.564,145.184,80.339,74.261,116.196,78.538,84.208,104.894,127.936,165.418,87.709,86.375,126.453,101.585,101.330,125.832,85.279,111.638,108.266,92.112
218,74.202,69.456,83.937,80.873,78.638,107.117,81.781,119.998,193.149,111.257,138.476,110.243,123.667,92.813,103.915,101.226,110.061,141.866,128.348,112.337,147.523,79.458,73.891,117.084,77.195,84.289,105.580,127.489,163.873,88.027,86.301,126.060,102.195,101.622,125.939,84.366,113.474,107.332,90.839
219,74.216,68.755,83.299,82.886,79.304,106.550,81.459,119.504,184.296,108.841,137.026,110.323,124.049,93.284,103.385,100.073,107.370,140.127,129.922,114.405,145.581,79.495,74.550,116.652,78.834,84.317,104.761,128.683,164.305,88.294,87.109,126.917,101.328,102.278,128.209,84.416,110.677,106.148,90.894
220,74.161,67.712,83.169,81.552,79.689,105.662,81.497,118.751,179.003,110.956,137.661,110.350,124.056,93.037,103.611,100.258,108.091,142.580,130.005,113.935,144.462,79.884,73.507,116.293,77.134,84.250,104.657,127.644,164.390,88.039,86.856,127.410,102.598,101.865,126.057,84.100,111.336,106.609,89.754
221,74.392,68.234,84.917,82.358,79.009,107.056,81.050,119.660,180.639,109.036,137.681,109.491,124.208,92.846,102.945,101.226,109.075,141.312,130.760,114.137,144.186,79.645,73.701,118.382,77.051,84.588,104.704,128.069,165.339,88.561,85.949,126.265,101.248,101.598,127.090,84.061,112.625,107.258,88.866
222,74.775,67.667,83.154,81.732,79.473,104.861,81.222,119.186,182.704,110.272,135.866,111.398,123.590,93.050,103.107,99.264,108.681,142.357,129.816,112.814,146.250,80.668,74.919,117.859,77.455,83.589,103.777,129.010,165.681,88.282,87.048,126.439,100.656,100.980,127.057,85.082,110.315,104.948,87.231
223,75.016,67.088,83.433,81.607,79.965,106.645,81.744,118.839,178.487,108.992,137.514,110.566,123.226,93.497,103.380,99.545,108.686,141.361,130.191,113.997,145.513,79.136,73.735,116.092,77.267,83.078,103.986,126.983,164.755,87.249,86.795,126.424,101.155,101.213,125.344,83.866,112.431,105.734,88.483
224,74.285,67.503,82.776,83.801,79.494,106.784,82.075,120.063,193.879,110.265,136.767,110.557,124.690,93.785,103.645,100.667,108.578,140.977,129.966,113.931,146.006,80.199,73.550,118.843,78.022,84.443,104.904,128.501,164.443,88.148,85.776,127.185,102.842,101.744,125.598,84.276,112.155,112.572,88.261
225,75.017,66.903,83.878,82.387,80.137,107.273,82.319,119.388,194.769,110.794,137.482,110.632,125.892,93.367,103.919,100.657,108.567,141.280,128.623,113.186,144.932,80.724,74.028,116.322,76.148,84.741,105.573,126.914,164.970,88.481,86.221,128.242,102.416,101.908,126.209,84.329,113.069,114.594,87.988
226,74.254,67.174,83.177,81.393,79.615,105.571,82.062,119.425,185.223,110.064,137.661,110.868,123.887,93.544,102.513,100.925,108.461,141.849,128.885,112.976,146.114,80.143,73.815,119.429,77.375,83.458,103.209,128.420,164.619,87.881,87.115,128.157,101.452,101.843,124.799,84.634,110.957,114.494,89.802
227,74.761,67.282,83.319,81.743,79.701,105.628,81.509,119.767,178.121,109.324,136.895,110.347,124.674,92.651,102.385,99.882,109.265,141.788,129.485,113.942,144.917,80.256,73.597,116.518,78.094,83.741,105.923,128.545,164.513,88.122,86.631,126.390,101.409,102.419,126.033,84.524,110.634,112.018,89.532
228,74.926,67.452,83.839,81.968,78.828,106.156,80.656,119.028,172.707,110.159,137.690,110.392,125.672,93.330,103.135,100.797,108.998,141.204,128.961,113.533,145.892,79.216,74.995,115.777,77.863,83.471,103.657,128.017,164.933,88.142,87.397,126.083,101.647,101.097,128.045,85.189,111.216,110.561,88.319
229,74.394,67.482,83.587,81.629,78.506,105.831,80.803,118.454,170.597,109.463,137.591,110.275,124.569,92.831,103.079,100.096,109.546,141.533,130.779,114.543,146.097,80.156,73.194,118.120,78.108,84.286,105.042,128.189,164.485,87.493,86.958,127.231,100.889,100.733,124.934,84.411,111.845,108.631,89.389
230,74.435,67.634,84.311,82.271,79.320,105.290,81.209,119.633,178.090,110.545,137.789,109.374,124.251,93.284,103.769,99.762,108.859,140.879,131.409,111.821,143.394,79.060,75.071,119.063,77.534,83.702,104.972,128.867,165.046,88.905,86.596,125.858,100.817,100.637,125.500,84.216,109.457,109.771,88.219
231,73.971,67.355,82.244,82.369,78.930,106.892,82.100,118.996,174.082,109.486,136.907,109.722,124.321,92.766,102.805,100.841,108.892,140.306,130.137,114.983,146.449,79.917,73.583,117.401,78.130,84.531,104.678,127.688,162.991,87.579,87.343,127.405,101.091,100.801,127.422,84.689,111.866,122.959,88.128
232,74.540,67.262,82.622,82.255,79.232,106.801,83.097,119.425,168.893,109.712,139.575,110.892,123.974,93.169,103.829,101.159,108.621,141.187,130.478,112.835,145.301,79.558,74.171,118.652,76.917,84.605,104.052,128.339,165.483,88.659,87.285,126.724,100.663,99.986,126.119,84.755,111.065,121.594,89.049
233,74.231,66.776,83.083,81.825,78.622,106.342,81.331,118.868,162.186,108.792,137.304,109.440,123.469,93.564,101.523,100.264,107.480,140.590,128.733,112.588,144.934,79.299,74.161,118.267,77.809,84.077,104.568,128.143,164.490,89.104,86.436,128.262,101.331,100.516,126.037,84.774,109.504,118.797,89.237
234,74.621,66.929,82.957,81.377,78.299,106.216,81.566,118.142,159.949,109.895,138.026,110.889,124.549,93.438,102.267,101.697,109.468,139.813,129.900,113.155,145.356,80.472,74.062,118.738,76.848,84.399,105.491,128.658,164.880,87.662,85.625,126.507,100.430,100.898,125.611,84.011,111.767,115.911,88.395
235,75.392,66.873,83.134,82.058,78.824,105.931,81.628,117.032,155.820,109.635,136.620,109.632,124.259,93.631,102.415,100.787,109.827,141.601,130.789,113.907,145.036,78.963,74.531,118.157,77.621,83.914,105.113,128.300,163.490,86.451,86.138,127.308,100.845,100.227,125.811,84.142,111.655,113.642,88.395
236,74.755,66.783,83.535,81.756,79.682,106.104,82.041,119.404,151.679,108.522,139.220,110.455,125.633,93.492,103.635,100.829,107.637,142.062,130.096,112.615,144.803,79.545,74.204,115.455,76.852,84.741,104.282,128.322,163.263,88.433,87.173,127.023,101.102,99.552,125.184,84.250,111.263,111.849,88.471
237,74.202,67.140,84.098,81.438,79.717,105.403,81.825,117.751,148.014,108.918,138.073,110.449,125.185,92.813,104.207,100.075,108.258,140.499,129.191,114.003,144.633,79.166,73.967,114.581,77.758,84.072,104.833,127.690,163.815,88.430,86.186,126.046,101.082,100.303,126.090,84.203,111.366,110.306,89.122
238,74.348,66.815,83.661,82.891,79.691,106.277,80.559,118.784,146.403,109.195,136.553,109.395,124.054,93.406,103.793,99.709,107.438,142.722,129.819,113.464,145.165,79.807,73.768,114.403,77.397,84.270,104.547,127.029,163.453,88.457,86.712,127.877,101.364,99.344,126.279,84.847,110.664,109.100,88.854
239,73.870,67.234,82.713,81.804,80.044,106.753,82.147,119.647,144.090,109.231,136.441,110.210,124.659,93.380,103.231,100.602,108.267,141.291,129.824,113.866,145.699,80.279,73.829,116.730,77.664,84.375,104.575,126.904,164.406,87.638,87.144,127.348,101.017,100.407,124.238,85.284,110.599,122.446,88.936
240,86.047,73.634,83.925,82.255,82.756,107.095,81.988,119.158,144.817,127.596,144.447,111.826,139.010,112.063,129.365,122.498,118.583,144.552,131.569,136.196,163.981,81.179,80.607,122.440,80.715,85.376,127.880,131.408,171.681,94.252,91.651,131.453,107.167,112.860,127.463,94.947,134.095,125.886,97.404
241,95.773,77.155,84.161,81.997,84.462,108.173,82.234,118.619,145.245,156.298,182.230,131.368,161.390,138.729,154.515,154.370,132.241,143.594,142.674,153.426,174.907,80.445,89.005,126.110,84.480,85.715,137.054,129.703,167.148,94.552,91.128,131.715,110.407,119.566,127.611,98.313,159.461,122.343,100.462
242,97.695,72.920,83.827,81.485,85.051,106.719,81.697,117.835,142.589,174.028,186.466,157.961,174.600,148.098,159.936,169.333,132.267,143.718,147.735,144.107,169.788,80.312,95.720,122.181,87.112,84.201,129.904,129.683,165.376,91.668,88.013,128.137,108.272,117.661,129.439,92.826,165.453,119.498,94.359
243,87.738,70.714,84.283,82.350,82.348,107.065,80.828,118.565,140.017,153.627,167.690,136.763,149.790,125.499,137.914,148.929,118.911,141.885,139.453,130.835,157.479,80.306,90.820,121.178,83.747,84.212,117.660,128.491,164.344,88.846,87.651,127.923,103.447,113.850,126.279,87.742,141.358,115.657,91.298
244,80.363,69.144,83.606,81.546,81.012,106.069,81.291,118.542,139.293,135.805,151.444,124.147,136.123,110.236,124.951,130.825,113.974,141.981,135.789,120.632,151.761,79.980,87.749,120.715,83.365,85.391,111.322,127.904,164.111,88.267,86.974,129.222,102.237,109.785,127.406,84.934,124.043,113.723,89.696
245,78.066,67.776,83.091,82.310,80.589,105.606,80.894,118.679,139.065,126.237,144.141,116.994,129.238,102.501,116.226,119.124,109.822,140.854,132.951,116.086,148.731,79.445,85.005,120.406,81.159,85.324,107.214,128.246,164.289,87.878,86.606,127.365,102.028,107.813,126.352,84.984,117.772,111.424,90.036
246,76.340,67.647,83.232,81.483,80.223,105.896,81.244,118.232,139.025,120.165,140.268,114.404,127.541,99.469,112.203,111.848,110.162,140.756,132.032,114.567,145.008,79.953,83.261,119.178,79.935,85.708,105.695,129.295,164.785,87.665,85.901,128.026,101.837,106.787,126.795,84.850,116.500,110.266,88.821
247,75.718,67.677,82.016,81.706,80.306,106.732,81.459,118.909,139.794,116.108,138.575,112.500,126.518,97.282,108.876,109.803,109.515,140.756,130.875,114.986,145.850,79.409,81.464,120.602,77.982,85.709,105.796,128.155,163.201,87.674,86.048,127.120,102.039,106.651,125.061,84.074,112.629,110.450,88.556
248,74.810,67.432,82.228,81.682,80.160,106.892,81.559,120.816,152.558,114.851,138.399,112.162,125.313,94.881,106.421,106.376,109.059,140.276,129.863,114.863,145.216,80.106,78.848,122.503,78.939,84.837,105.883,127.246,164.490,87.608,85.465,128.957,101.136,104.041,126.422,83.500,112.737,110.624,89.216
249,74.996,67.097,82.398,82.623,80.362,105.264,81.769,119.600,149.504,111.879,138.329,110.153,124.015,94.176,104.368,103.252,109.108,142.208,129.782,114.206,146.112,79.801,78.697,122.403,78.556,84.658,105.667,129.568,164.864,88.507,87.433,128.433,101.378,103.136,125.475,84.613,112.401,108.502,90.343
250,74.951,67.071,83.831,81.493,80.350,106.017,81.106,118.214,145.659,111.437,135.872,109.653,125.605,94.078,104.062,103.425,109.696,141.552,130.998,113.997,145.500,79.515,77.384,121.657,77.527,85.176,105.066,128.044,165.635,88.611,86.737,126.664,101.119,102.675,125.832,84.626,112.767,107.030,89.517
251,74.447,67.617,82.165,81.501,79.513,107.165,81.041,118.521,143.169,110.378,136.827,109.973,124.000,93.403,104.367,103.350,108.326,139.592,129.944,113.698,145.544,79.621,76.953,120.992,78.570,84.536,106.256,128.956,164.439,87.970,86.994,127.142,101.218,101.099,125.664,83.861,112.134,106.963,90.009
252,74.151,67.432,83.299,81.119,79.065,105.662,82.069,117.988,141.070,110.075,137.642,110.536,123.923,93.195,103.487,101.354,108.593,140.291,131.250,112.687,145.000,81.043,76.047,121.741,77.220,85.775,105.014,128.907,163.577,88.451,85.984,127.274,100.619,101.913,125.111,84.182,110.379,105.443,89.033
253,73.724,67.277,83.260,80.870,79.418,105.896,81.181,117.932,140.206,109.054,137.208,110.805,124.779,93.469,104.607,101.087,109.169,140.601,130.522,113.223,144.642,80.688,75.223,121.045,77.827,85.140,104.648,128.037,163.561,87.834,87.308,128.282,100.746,101.794,125.459,84.229,111.616,106.472,88.547
254,74.278,67.699,83.524,81.149,79.501,105.727,81.331,118.811,138.896,110.231,136.655,110.880,124.746,93.191,103.408,100.402,109.583,141.369,130.159,112.808,145.604,79.528,75.635,120.992,77.639,84.627,103.836,127.686,162.656,87.641,86.196,126.772,100.302,101.026,125.754,84.487,111.233,105.904,87.860
255,74.056,67.452,83.098,81.385,79.550,106.130,80.819,118.318,137.913,109.391,136.601,110.919,122.859,92.618,104.049,99.978,107.656,140.280,130.350,112.498,146.150,79.136,75.232,119.757,77.592,85.993,104.014,127.629,163.924,86.896,86.827,127.254,100.268,100.005,126.566,83.900,110.233,106.860,88.234
256,74.221,67.310,82.870,81.241,78.926,106.606,80.822,118.504,138.842,109.882,139.029,108.796,124.615,93.894,103.306,101.226,108.778,141.214,130.684,112.945,144.951,79.658,73.924,119.558,76.617,85.434,105.385,128.349,163.707,86.804,85.481,127.749,101.986,100.932,124.586,84.539,112.159,107.155,88.444
257,74.111,73.058,82.902,82.565,79.081,105.961,83.184,121.804,154.789,109.326,138.626,109.889,124.710,92.824,102.297,100.722,108.424,141.287,130.424,114.742,159.864,79.465,74.152,122.471,77.249,84.897,115.838,128.496,164.679,89.890,87.846,132.775,102.110,98.428,127.582,84.166,111.530,117.830,93.422
258,76.204,81.301,82.886,82.069,80.346,106.277,82.147,123.949,150.935,109.563,141.364,109.665,125.154,94.206,103.103,99.748,109.705,139.921,132.679,117.759,165.722,81.193,74.583,123.563,76.751,91.038,121.714,128.936,166.166,89.665,88.256,130.558,105.492,107.237,128.012,83.829,112.698,117.428,99.809
259,75.963,76.361,84.059,82.724,79.613,106.961,82.334,122.304,150.389,109.635,144.224,111.320,124.467,93.510,103.368,101.002,108.230,141.374,130.402,116.014,156.081,79.063,74.137,125.801,78.354,92.254,113.263,128.393,167.836,89.641,87.189,130.194,109.344,116.267,128.447,85.534,111.664,115.601,97.313
260,74.283,71.660,83.343,82.133,81.019,112.065,83.494,121.919,150.749,111.113,152.681,109.132,124.251,92.931,103.273,101.833,110.297,140.586,132.593,119.447,151.140,80.120,74.735,139.492,78.653,94.916,108.479,128.464,164.968,88.825,87.978,127.917,125.443,119.228,128.348,83.805,110.858,113.856,92.581
261,74.674,69.589,82.980,82.109,79.900,109.805,81.578,120.381,147.566,109.344,146.265,110.506,124.362,93.549,102.626,101.049,108.082,140.618,130.507,114.759,148.038,81.585,75.261,134.835,77.061,92.701,106.636,128.342,165.254,87.899,86.865,127.179,119.718,115.501,129.033,83.987,111.065,111.362,90.872
262,74.705,68.942,84.803,81.228,79.872,107.338,82.134,121.049,146.070,109.645,141.387,108.838,123.713,93.080,104.135,100.860,108.939,141.454,130.848,113.945,146.369,79.163,74.953,131.492,77.065,90.156,106.714,128.897,163.714,89.365,86.385,127.208,115.026,112.896,127.898,85.424,111.582,110.096,89.860
263,74.476,68.391,83.500,82.538,80.067,108.801,81.512,119.007,144.583,109.853,140.102,109.527,125.792,92.551,103.758,100.404,108.930,141.665,129.233,112.801,146.778,79.405,75.498,129.277,77.072,90.022,104.526,127.968,165.630,87.875,86.673,127.915,110.079,109.963,127.504,84.379,110.470,107.535,90.140
264,75.151,67.761,83.945,81.830,80.534,108.355,81.412,119.516,141.493,110.170,138.112,109.677,124.344,93.707,103.602,100.927,108.782,140.577,130.520,115.069,145.551,79.203,73.863,124.935,77.159,89.316,105.284,128.998,165.079,88.777,86.340,126.923,107.053,106.196,127.332,84.782,111.246,107.458,88.881
265,74.421,67.118,84.299,81.130,79.204,107.710,81.122,119.519,140.107,109.810,137.620,108.763,123.267,93.015,103.361,99.982,108.763,140.488,129.463,114.416,145.773,79.894,74.664,124.416,77.545,88.028,104.899,126.688,164.349,87.050,86.875,126.866,105.678,105.796,127.865,84.326,110.237,108.070,89.152
266,74.670,67.198,84.476,81.928,79.450,106.485,82.128,119.516,140.518,109.265,137.543,109.674,122.164,93.017,103.844,100.014,108.649,142.864,129.473,113.385,146.758,78.977,74.057,124.874,77.040,86.664,104.664,127.017,163.628,86.409,85.619,126.259,104.268,104.813,127.156,85.747,109.772,108.026,88.851
