 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37
93,85.632,130.454,106.725,94.407,88.019,72.858,126.133,104.728,92.473,97.532,112.565,128.019,94.462,74.156,78.862,91.160,83.969,0.000,0,4.200,56.140,75.485,73.082,74.885,74.231,77.666,71.083,68.393,71.360,78.453,82.177,77.641,66.479,77.897,66.242,45.889,68.851
94,84.874,129.593,107.041,94.612,88.171,72.484,126.325,103.986,93.487,98.370,113.602,127.463,93.189,73.753,78.367,92.219,84.133,0.000,0,4.192,55.891,75.653,73.201,75.185,74.969,77.685,71.044,68.777,71.527,79.147,81.857,76.446,66.461,77.193,65.858,45.540,68.756
95,85.343,128.741,106.458,94.240,87.199,72.552,126.303,103.652,92.757,98.419,113.237,127.651,92.864,73.746,78.272,91.833,84.883,0.000,0,4.206,55.767,75.063,73.796,75.850,74.213,77.520,71.088,68.317,71.507,78.928,81.722,77.452,68.000,77.714,66.001,45.873,69.765
96,85.408,129.656,107.101,94.934,87.759,72.290,126.326,104.228,93.353,98.244,113.570,128.082,92.943,73.560,78.516,91.673,84.521,0.000,0,4.194,55.488,76.004,73.476,75.625,75.382,78.029,71.171,68.057,71.515,78.285,82.253,76.686,67.041,77.303,65.952,45.746,68.661
97,85.378,129.495,106.816,93.116,88.446,72.198,126.890,105.002,92.957,97.586,112.594,127.843,94.676,73.251,78.267,91.529,84.859,0.000,0,4.192,55.756,75.961,74.120,75.524,74.391,77.707,71.275,67.399,71.053,77.568,82.364,77.644,66.175,76.894,66.101,46.168,68.751
98,84.429,129.479,107.622,94.496,86.617,72.530,126.391,103.794,93.551,98.077,114.119,127.496,93.057,73.657,77.924,91.474,84.569,0.000,0,4.142,55.779,75.806,73.261,75.957,75.142,77.311,71.539,67.889,71.869,78.835,82.141,76.944,67.417,77.609,66.422,46.102,69.606
99,84.972,129.515,106.839,94.116,87.437,72.420,126.159,104.018,93.590,98.242,112.633,127.899,94.901,73.676,78.701,91.964,84.366,0.000,0,4.308,56.362,74.740,73.598,75.123,74.484,77.802,70.863,67.908,71.073,78.589,82.114,76.136,66.435,77.600,65.366,45.830,68.421
100,84.782,128.623,107.123,94.047,88.310,72.484,125.951,104.108,93.138,97.803,113.328,128.208,94.030,73.691,79.391,91.222,84.761,0.000,0,4.229,55.926,75.310,72.739,74.463,73.876,77.342,71.303,68.063,71.684,77.928,81.935,76.299,66.906,77.466,66.233,45.379,68.602
101,84.647,128.615,106.032,94.248,87.696,71.962,126.659,104.311,93.120,98.179,113.151,128.246,93.145,73.551,79.193,91.897,84.671,0.000,0,4.187,55.847,75.790,73.571,75.080,75.182,77.230,71.243,68.578,71.451,78.132,81.757,76.873,67.074,77.382,66.061,46.088,68.367
102,85.818,130.870,107.350,94.643,88.674,73.278,126.954,103.577,93.095,98.177,113.857,126.964,93.108,73.868,78.376,90.906,84.193,0.000,0,5.467,55.975,74.694,72.823,74.751,75.129,77.719,71.516,68.332,72.121,79.703,81.941,76.619,66.737,77.941,65.607,47.905,68.679
103,86.120,131.334,107.199,95.438,88.101,73.247,126.170,103.404,92.964,98.634,113.406,126.768,93.763,73.115,78.405,91.563,84.178,0.000,0,5.438,56.045,74.384,74.204,74.634,75.569,77.501,70.755,68.345,71.352,79.402,81.907,76.706,66.846,77.690,66.145,48.356,69.855
104,89.250,132.701,108.244,97.062,88.873,73.890,125.417,103.682,92.122,97.162,113.442,126.042,92.839,73.877,79.147,91.200,83.886,0.000,0,5.373,56.099,74.415,73.062,74.586,75.547,76.980,70.731,68.420,71.490,79.015,81.778,76.816,66.074,77.547,65.486,47.882,68.719
105,87.045,127.609,106.017,92.907,86.810,70.689,126.328,105.162,93.028,98.701,112.987,128.424,93.844,73.989,77.996,91.310,84.789,0.000,0,3.031,55.744,76.020,74.062,75.545,76.378,77.909,71.238,68.069,71.183,77.820,82.269,76.328,67.737,78.163,65.705,42.737,69.303
106,86.073,129.338,106.090,93.120,87.066,72.196,126.956,104.260,93.338,98.018,113.426,128.002,93.736,73.832,78.561,90.994,84.039,0.000,0,3.052,55.345,74.832,73.068,75.372,73.707,77.591,71.234,68.542,71.763,78.255,81.908,76.189,67.083,77.105,65.775,43.224,68.643
107,85.217,128.556,106.125,94.271,86.747,71.776,126.059,104.613,92.765,98.247,113.468,127.900,92.786,73.545,78.599,91.607,84.315,0.000,0,3.063,55.566,75.354,74.285,74.887,74.604,77.936,71.234,68.674,71.457,78.090,82.669,76.839,66.636,76.576,65.574,43.299,68.353
108,85.400,130.063,107.433,94.605,87.937,72.647,127.505,104.390,93.100,98.153,113.631,127.939,93.673,73.299,78.584,91.131,84.336,0.000,0,3.031,55.605,76.026,73.459,74.696,74.902,77.230,70.868,68.685,71.896,79.210,81.827,76.339,66.376,76.881,66.289,42.932,68.552
109,86.295,129.794,107.005,94.360,87.870,72.904,126.284,102.695,93.251,98.146,114.450,126.681,92.400,73.474,78.465,91.518,83.870,0.000,0,3.096,55.762,74.862,72.348,75.188,76.747,77.593,71.134,68.172,71.981,78.450,81.896,76.201,66.419,77.398,65.624,43.179,69.620
110,85.945,131.815,106.739,95.178,88.361,73.372,125.007,103.959,92.825,97.940,112.633,127.300,94.099,73.419,78.423,91.074,85.072,0.000,0,2.994,55.942,75.142,73.429,74.701,73.280,77.951,71.310,68.095,71.430,78.399,82.196,77.359,65.770,77.464,66.122,42.968,68.290
111,85.889,129.752,107.372,94.089,88.000,72.510,125.073,104.261,93.098,97.232,112.194,127.835,93.274,73.683,78.287,91.070,84.332,0.000,0,3.033,56.058,74.354,73.853,74.821,74.400,77.879,71.639,68.212,70.964,79.162,81.916,76.364,65.910,76.785,65.638,42.608,68.023
112,85.685,130.145,107.431,94.891,87.858,72.685,126.565,103.974,91.853,97.811,113.438,126.975,93.304,73.593,78.733,91.119,84.005,0.000,0,3.037,55.872,75.011,73.016,74.179,73.813,77.579,70.535,68.618,71.317,78.345,82.200,76.370,65.694,77.338,65.916,42.950,68.443
113,85.849,130.444,108.214,95.186,87.373,72.205,125.407,103.458,92.854,97.296,112.081,127.882,93.457,73.660,78.115,91.255,84.351,0.000,0,3.087,55.618,73.723,72.902,74.042,74.053,77.544,71.493,67.855,71.012,79.279,82.116,76.907,66.590,76.771,65.791,42.735,69.018
114,83.946,127.984,105.791,92.027,86.481,70.941,126.551,105.568,93.448,98.986,112.845,128.424,92.860,73.243,78.512,90.717,83.941,0.000,0,2.069,55.521,76.105,74.052,75.299,75.009,76.695,71.002,68.189,71.787,78.622,82.220,77.398,67.177,77.402,65.916,40.079,68.312
115,85.682,130.538,107.279,95.128,87.718,73.474,126.626,103.074,92.503,97.418,113.558,126.423,91.264,73.586,77.671,91.038,84.121,0.000,0,3.085,55.983,74.376,72.516,75.339,75.671,77.444,70.977,68.462,71.841,78.601,82.102,77.065,67.334,77.989,65.693,42.676,68.018
116,86.905,131.255,108.007,95.035,88.861,73.117,125.729,103.275,92.433,97.349,112.989,127.016,93.609,73.674,78.662,91.200,83.753,0.000,0,2.992,55.167,73.483,73.193,74.486,73.707,77.850,71.144,68.160,71.700,78.336,81.476,76.924,65.638,76.846,66.108,43.145,69.081
117,87.621,127.619,106.605,93.105,87.294,71.841,126.174,104.502,92.674,98.098,113.131,127.573,92.981,73.936,78.055,90.765,84.018,0.000,0,2.096,55.481,75.421,73.476,75.973,74.867,77.060,71.606,68.744,71.589,78.297,81.986,75.952,66.493,77.404,65.642,39.506,69.113
118,86.982,128.228,106.505,93.857,86.943,71.949,127.069,104.225,92.993,97.802,113.097,127.501,93.106,73.569,77.822,91.349,84.185,0.000,0,2.131,55.461,74.908,73.101,74.712,75.191,77.342,70.532,68.340,71.449,78.586,81.849,77.229,66.355,77.464,65.574,39.422,68.339
119,87.183,129.880,108.676,96.128,87.991,75.484,125.248,102.652,92.440,97.566,113.122,125.639,91.927,73.572,77.907,90.430,83.859,0.000,0,3.038,55.409,74.367,71.867,74.535,75.618,77.361,71.007,68.349,71.486,79.577,82.092,76.644,66.233,76.901,65.459,42.955,69.226
120,85.845,130.320,107.902,95.957,87.465,76.570,125.871,103.315,92.697,98.141,113.395,127.195,91.973,73.714,77.454,90.765,84.066,0.000,0,2.956,55.382,74.821,72.880,75.379,75.053,77.417,71.602,68.380,71.753,78.970,81.988,76.689,66.818,77.178,65.843,42.748,69.172
121,86.734,129.874,107.343,94.333,86.557,79.166,126.878,104.962,92.781,98.535,114.106,128.939,93.055,73.261,78.008,91.120,84.350,0.000,0,2.979,55.903,75.928,74.242,76.121,74.164,77.536,70.731,67.859,71.770,78.465,81.701,77.020,66.357,77.508,66.080,43.014,68.593
122,87.506,131.297,108.994,95.438,86.358,80.998,126.768,103.646,92.714,98.152,113.403,126.764,92.127,73.366,78.853,90.490,83.691,0.000,0,4.240,55.250,75.410,72.522,77.267,75.298,77.473,71.271,68.103,71.138,78.505,81.483,76.568,66.647,77.716,65.480,45.859,69.145
123,86.149,130.310,107.587,94.721,87.772,80.530,127.075,104.438,92.663,98.227,113.397,128.893,94.172,73.777,78.372,91.100,84.893,0.000,0,4.133,56.161,75.956,73.861,76.821,73.707,77.862,71.081,68.061,71.840,78.012,81.583,76.011,67.067,78.064,66.115,45.624,68.439
124,86.873,133.120,108.695,97.465,88.041,84.605,125.736,102.679,91.989,97.228,112.103,127.161,91.848,73.533,78.664,90.797,84.159,0.000,0,5.310,56.118,74.662,71.731,76.550,74.720,77.382,70.780,67.815,71.217,78.432,81.559,76.506,66.463,76.890,65.906,48.231,68.140
125,86.796,132.646,109.871,95.329,87.759,83.386,124.584,103.584,92.859,97.471,113.019,126.573,93.032,73.471,78.491,90.895,84.178,0.000,0,5.369,55.269,74.657,72.853,76.104,74.511,77.710,70.255,68.765,70.976,78.360,82.004,76.469,66.910,77.327,66.166,48.658,67.837
126,86.432,132.658,109.881,96.221,88.089,86.759,124.802,103.745,92.714,97.540,113.251,127.289,91.720,73.523,78.397,91.839,84.652,0.000,0,5.352,55.719,74.657,72.620,75.147,74.702,77.212,70.838,68.412,70.819,79.354,82.079,75.890,66.300,76.877,65.807,48.404,68.968
127,86.714,132.295,109.002,96.380,87.297,86.837,125.432,102.836,92.802,97.252,113.054,127.074,92.000,73.679,77.737,91.419,83.941,0.000,0,5.423,56.477,74.642,72.120,74.733,74.973,77.539,70.947,68.676,71.804,78.970,81.809,76.828,66.090,77.261,66.072,48.177,69.140
128,86.175,132.690,109.370,95.756,87.506,90.362,125.691,103.422,92.780,97.118,112.138,128.052,92.462,73.495,78.701,92.006,84.507,0.000,0,5.325,55.996,74.969,72.916,74.163,74.533,77.702,70.576,68.359,71.442,78.315,81.787,76.395,65.972,77.233,65.369,48.331,68.855
129,87.993,131.904,110.036,96.717,87.142,94.420,125.860,103.095,92.969,98.215,114.049,127.318,93.255,73.740,78.444,91.072,84.424,0.000,0,5.362,56.496,75.199,72.829,75.056,75.858,77.202,70.970,68.809,71.273,79.171,81.929,76.404,66.756,76.980,66.075,48.195,69.244
130,87.753,133.479,110.868,96.880,88.772,94.778,125.885,102.916,92.779,97.641,113.288,126.818,92.965,73.583,78.064,91.067,84.487,0.000,0,5.392,56.366,74.487,72.883,75.788,74.773,77.403,71.243,68.487,71.742,78.877,81.720,76.706,66.364,77.618,65.931,48.413,69.054
131,87.143,133.063,110.489,95.477,89.098,95.507,125.524,102.793,92.554,97.278,113.178,128.164,92.835,73.909,78.677,90.900,84.080,0.000,0,5.287,55.754,74.895,73.492,75.490,74.440,77.561,71.083,68.387,71.497,78.661,81.915,76.562,66.295,76.870,65.851,48.059,67.932
132,86.501,132.440,110.860,96.888,87.332,98.689,125.477,103.417,92.119,97.367,112.923,127.458,92.092,73.530,78.962,90.905,84.356,0.000,0,5.437,56.163,75.410,71.628,74.927,74.884,77.088,70.618,68.305,70.766,78.964,81.621,77.624,66.191,77.670,65.786,47.921,68.290
133,86.475,132.340,111.213,96.329,87.864,99.365,125.206,103.393,92.724,98.366,113.598,127.278,93.389,73.490,78.340,90.829,84.391,0.000,0,5.392,55.521,76.609,72.696,75.353,76.187,77.534,71.192,67.962,71.520,79.414,82.026,76.613,66.431,77.580,65.877,48.474,68.995
134,86.174,133.020,110.615,96.128,87.674,101.621,127.127,102.866,92.784,97.400,112.919,128.052,93.474,73.760,78.153,91.761,84.552,0.000,0,5.504,55.973,74.950,72.940,75.629,75.124,77.616,70.778,68.618,71.398,78.889,81.265,76.381,67.362,77.000,65.629,48.558,69.448
135,87.266,135.098,112.287,98.678,89.446,103.498,124.491,102.075,92.637,97.227,113.377,126.386,92.938,73.984,78.376,90.119,83.862,0.000,0,6.731,56.027,73.858,72.671,74.901,74.916,77.540,70.454,68.244,71.263,79.853,80.936,77.158,65.899,76.486,65.584,50.327,68.819
136,85.298,133.163,111.470,97.457,87.949,102.974,125.867,103.956,93.518,97.946,113.012,127.277,94.158,73.152,78.206,91.642,84.070,0.000,0,5.398,56.320,74.941,72.986,76.177,74.449,77.501,70.743,67.887,71.389,78.895,81.661,76.836,66.756,77.183,66.118,48.138,68.548
137,86.079,131.491,110.119,95.372,86.924,100.206,126.131,103.416,92.383,97.876,113.064,127.986,94.312,73.410,78.149,91.798,84.406,0.000,0,5.392,56.002,75.533,73.054,75.602,74.178,77.371,71.019,68.918,71.609,78.246,81.705,76.740,66.666,77.251,65.574,47.950,68.502
138,85.583,131.804,111.819,96.112,88.415,104.769,129.889,104.595,94.504,98.934,114.365,147.134,96.975,75.193,80.858,93.119,84.683,0.000,0,5.423,56.110,76.338,74.856,76.719,74.756,76.928,70.991,68.559,71.263,78.396,82.116,76.870,67.606,77.727,66.388,48.000,69.548
139,86.256,134.925,115.437,99.186,87.491,121.519,170.346,105.275,97.254,102.456,116.542,196.736,116.745,81.703,85.076,103.504,87.808,0.000,0,5.460,56.010,79.801,84.492,76.927,74.933,77.773,70.676,68.191,72.005,79.024,81.751,76.178,67.366,77.794,69.278,48.422,73.529
140,86.630,133.908,115.511,98.674,88.047,127.206,162.765,105.608,96.806,101.251,116.162,202.441,115.665,81.014,84.913,100.070,87.530,0.000,0,5.258,56.124,78.258,81.625,77.637,75.058,77.632,71.350,68.195,71.495,79.559,81.666,76.364,66.753,77.991,69.365,48.540,71.575
141,85.166,133.980,114.583,97.880,87.930,130.467,148.453,105.800,94.924,100.284,113.759,206.567,114.211,78.889,83.365,97.177,87.454,0.000,0,5.402,55.909,78.819,82.014,78.545,73.782,77.590,71.250,67.956,71.548,79.042,81.720,75.492,67.002,77.875,67.859,48.179,70.208
142,86.186,135.544,114.961,98.624,88.642,135.517,138.700,105.233,95.382,99.153,113.829,204.901,111.899,77.911,81.811,94.851,86.471,0.000,0,11.477,57.236,77.852,78.995,78.126,73.804,77.558,70.590,68.502,71.333,77.835,81.461,76.520,66.862,77.448,67.579,54.560,69.059
143,86.685,136.862,115.973,98.004,88.291,140.524,132.653,104.137,94.701,98.604,114.487,206.272,106.558,76.424,81.161,93.574,86.039,0.000,0,16.912,57.184,77.600,75.228,76.800,74.560,77.325,70.824,68.485,71.357,79.492,81.301,76.763,66.357,78.156,66.739,54.497,69.873
144,86.167,134.809,114.283,97.992,87.079,144.600,125.915,103.120,92.466,97.076,110.719,198.616,105.159,76.567,80.371,93.042,85.496,3.757,0,32.098,58.300,76.432,74.916,73.834,73.671,76.474,69.903,68.174,70.596,77.712,80.586,75.356,66.578,76.297,67.373,55.741,70.262
145,87.394,138.957,115.790,99.605,90.630,146.829,129.211,105.683,94.129,98.619,112.113,203.062,105.352,76.055,81.444,94.034,86.565,14.316,7.860,40.569,58.547,79.541,75.535,75.698,74.960,76.606,70.981,68.050,71.729,77.766,81.903,76.477,66.949,78.138,67.349,55.955,70.910
146,87.975,139.609,116.206,99.860,89.573,150.930,132.280,105.751,94.877,98.813,114.332,203.699,103.807,78.642,83.091,96.845,87.424,21.294,15.701,44.823,59.023,79.443,77.897,76.550,75.333,77.311,70.944,69.092,70.870,78.634,81.133,76.429,67.419,77.993,67.165,56.848,69.995
147,86.934,137.263,116.114,98.934,87.608,141.465,149.177,110.389,97.256,101.630,116.419,230.240,110.819,84.510,88.766,102.765,90.327,20.934,15.422,44.948,58.812,83.725,88.753,75.727,75.076,77.286,71.167,68.372,71.372,77.477,81.431,76.661,68.459,78.543,67.895,58.317,71.140
148,88.111,142.324,118.424,101.729,88.598,149.042,140.487,108.254,96.241,99.217,115.373,229.391,114.598,83.627,88.117,100.161,90.860,28.265,22.824,47.746,58.952,82.081,83.997,75.069,74.760,77.498,71.109,68.342,71.573,78.384,81.596,76.774,67.742,78.279,68.520,58.447,71.955
149,87.365,140.464,116.948,100.120,88.820,141.937,137.070,108.745,97.111,100.681,115.036,237.841,117.299,82.186,88.068,99.393,90.314,28.037,23.133,47.865,59.076,82.092,85.723,76.329,75.684,76.742,70.694,68.233,71.592,77.652,81.463,76.565,67.986,78.229,68.312,59.327,70.692
150,87.868,142.033,117.775,100.907,88.247,144.252,135.849,110.231,97.944,100.967,114.167,241.053,117.103,86.170,90.819,101.823,92.542,32.169,27.319,49.383,58.965,82.828,88.568,77.575,75.942,76.273,71.389,68.842,71.073,78.267,81.859,77.011,68.012,78.826,69.209,59.841,71.285
151,88.550,144.713,117.879,102.364,89.041,152.147,131.956,108.788,96.785,99.570,113.729,235.029,113.749,85.015,88.215,99.332,92.094,39.055,37.561,52.604,59.014,81.415,85.451,77.813,76.062,76.677,71.354,68.905,71.370,78.216,81.580,77.257,67.938,78.339,68.311,60.914,71.181
152,86.896,139.297,116.686,100.360,88.560,140.418,131.844,108.779,96.865,99.559,113.426,239.659,112.897,82.802,87.480,97.654,90.996,39.312,37.648,52.733,59.310,82.727,83.734,76.843,75.716,76.155,71.486,68.895,71.980,78.192,81.779,76.427,68.979,79.264,68.141,61.358,69.769
153,87.635,139.955,116.794,100.880,89.677,146.129,132.822,109.216,96.972,100.595,114.016,239.754,110.260,83.784,88.724,97.801,91.033,45.324,45.761,54.469,59.593,82.895,84.283,76.300,76.529,76.636,71.269,68.332,71.305,79.198,81.149,76.884,67.956,78.881,67.578,61.406,70.783
154,87.296,139.900,116.787,100.174,88.535,142.733,133.100,110.077,97.598,99.910,114.107,243.159,106.471,84.186,90.512,96.883,90.483,48.621,49.299,54.977,60.455,83.214,83.522,76.110,75.573,76.558,71.551,68.519,71.253,78.111,81.732,76.833,68.608,78.826,67.492,62.186,70.507
155,87.514,138.399,116.396,100.043,90.139,138.364,134.155,112.233,97.727,101.664,113.991,242.639,105.858,83.762,91.308,96.975,89.473,50.831,52.047,55.713,60.930,82.459,82.141,75.134,75.333,77.556,71.025,68.080,71.437,78.267,81.677,75.921,67.710,79.617,67.852,62.125,70.855
156,86.808,139.713,116.590,101.667,89.782,136.530,135.305,118.551,98.119,102.994,116.500,240.692,102.455,86.783,94.503,97.236,90.033,53.618,53.781,55.521,60.198,84.323,82.625,75.171,75.698,78.046,71.164,68.979,71.038,79.228,81.807,76.669,67.880,80.730,67.331,62.229,71.484
157,87.287,139.413,116.346,100.884,90.120,135.157,133.256,117.162,96.902,101.618,114.489,237.207,102.694,85.833,94.163,95.460,89.138,55.029,54.990,56.006,61.126,83.400,81.204,75.812,75.418,77.715,71.576,68.305,70.881,78.961,81.994,76.599,68.465,80.617,67.556,61.605,69.923
158,87.072,136.322,115.139,99.194,89.193,128.096,131.407,115.212,96.693,101.163,113.944,236.487,101.512,83.095,91.147,95.790,89.134,54.625,54.867,55.919,61.271,84.395,78.791,75.867,74.827,76.876,70.678,68.660,71.432,78.802,82.071,75.839,69.074,79.323,67.582,62.243,70.896
159,87.525,138.181,115.401,100.484,90.744,126.990,128.374,112.790,95.788,99.783,113.759,233.925,101.628,81.921,89.998,95.592,88.707,54.654,55.698,56.263,61.008,83.129,78.554,77.280,75.578,77.050,70.718,68.492,70.964,78.213,81.482,77.427,67.366,79.262,67.447,61.984,70.425
160,87.384,136.756,114.222,99.438,88.744,122.147,128.905,115.107,96.359,101.265,113.716,233.107,101.434,81.484,89.694,95.515,89.744,56.103,55.369,56.142,61.486,82.882,79.253,76.425,75.138,76.763,71.456,68.649,71.300,78.700,81.512,75.726,68.431,80.235,67.533,62.093,70.448
161,88.007,137.196,113.979,99.411,89.620,121.654,127.469,113.532,95.953,99.814,113.192,230.771,101.375,80.890,89.382,95.423,88.818,55.217,55.508,56.471,60.831,81.614,78.704,75.449,75.027,77.187,71.562,67.956,70.674,78.249,81.337,77.076,68.654,78.776,67.651,61.259,71.371
162,87.085,135.332,114.300,99.000,88.813,117.876,128.959,111.799,94.713,99.515,112.341,225.709,99.527,79.324,86.089,95.222,88.119,55.290,55.973,55.937,60.893,82.590,77.345,76.377,75.449,76.770,71.854,68.504,70.840,78.183,81.308,76.506,68.233,77.886,67.375,61.327,70.633
163,87.525,136.100,114.623,99.860,88.921,117.292,127.408,110.086,94.949,98.355,113.798,215.491,99.313,78.230,85.112,93.931,88.014,55.140,55.638,56.537,60.399,81.699,75.992,75.987,75.129,77.321,72.039,68.956,71.323,78.709,81.218,76.879,68.468,77.967,67.234,60.526,71.376
164,88.065,134.766,112.736,101.019,89.674,113.872,133.390,111.938,95.662,100.828,114.188,227.402,103.027,80.887,88.127,98.158,89.107,54.938,55.239,56.713,60.860,84.214,81.753,76.492,75.311,77.250,71.102,68.714,70.809,78.523,81.258,77.124,68.286,78.730,67.914,61.864,69.991
165,88.993,138.147,113.366,99.814,90.383,113.932,136.292,112.613,96.963,100.613,115.314,236.473,105.448,84.619,90.125,98.150,89.587,55.301,54.987,57.094,60.521,84.672,86.103,77.254,75.569,77.520,71.176,68.641,71.029,79.159,80.990,77.201,67.760,79.321,68.007,62.481,70.882
166,89.952,138.550,118.709,105.795,89.756,111.675,189.634,117.686,101.644,105.422,119.647,244.205,115.053,98.534,102.864,122.435,97.280,55.864,55.525,58.119,60.849,93.380,98.997,76.380,76.284,85.225,71.500,69.700,70.821,83.604,85.221,81.025,68.265,80.750,73.018,66.401,75.023
167,89.415,141.662,127.050,112.872,90.301,129.745,216.388,118.536,105.121,107.813,122.137,246.663,121.940,105.143,105.344,136.668,101.087,56.625,55.821,57.335,60.851,97.954,102.356,76.859,75.782,90.298,71.565,72.197,71.333,86.817,87.816,84.401,68.592,80.161,76.503,67.732,75.262
168,89.862,142.664,127.295,113.217,90.187,137.927,194.198,113.745,103.428,104.832,119.471,243.172,117.297,98.894,99.930,128.936,100.395,55.680,55.455,56.927,60.109,93.483,95.340,77.222,74.969,87.602,71.553,71.189,70.594,84.901,86.703,82.008,68.253,79.985,74.217,65.986,72.719
169,88.342,140.560,124.620,107.450,89.965,138.112,175.770,115.144,101.233,104.090,119.353,245.087,114.400,95.765,98.236,121.027,98.626,56.585,55.435,57.767,60.541,93.255,92.185,78.179,74.231,83.189,70.914,71.046,70.681,84.093,85.440,80.362,68.115,79.229,72.978,66.651,71.986
170,88.763,140.035,123.057,105.337,88.899,141.948,159.816,114.598,100.462,102.978,119.141,242.663,109.717,96.106,96.087,115.310,98.147,56.342,55.741,58.821,61.130,93.303,90.734,77.455,75.053,80.477,72.037,69.840,70.177,83.213,83.730,79.133,67.613,79.938,71.737,65.866,71.719
