 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
1182,122.187,135.260,135.252,139.415,131.077,124.089,128.233,116.056,114.207,127.717,121.350,113.128,118.686,118.654,111.268,113.674,112.982
1183,120.110,136.077,136.744,139.429,132.216,124.593,127.859,115.368,113.625,126.860,122.107,113.167,118.296,118.811,111.320,112.691,113.474
1184,119.457,136.277,136.248,140.129,131.851,123.946,128.993,116.634,113.773,127.261,121.645,114.189,117.683,118.646,110.732,113.195,113.369
1185,122.337,135.741,135.639,139.973,131.176,124.375,127.314,116.284,113.468,127.633,121.474,113.349,117.983,118.603,111.630,112.631,113.399
1186,121.469,137.036,135.913,140.019,130.885,123.621,127.444,116.764,114.094,127.645,121.801,112.835,118.397,119.060,110.674,112.892,113.168
1187,120.181,135.726,134.642,140.849,131.209,123.540,128.158,115.578,113.719,127.275,122.847,113.221,119.362,118.612,111.343,112.920,113.114
1188,120.656,136.058,134.177,139.852,131.849,124.210,127.373,115.621,114.634,127.565,121.531,113.199,117.293,118.876,111.147,113.250,113.241
1189,121.209,135.865,134.884,140.326,131.449,124.085,127.455,116.820,113.046,127.147,121.378,112.847,117.028,118.097,111.623,113.119,112.724
1190,120.325,136.124,134.823,139.841,130.632,124.048,126.568,116.671,113.227,127.177,121.512,112.921,119.073,119.028,111.270,112.762,113.745
1191,121.221,136.630,133.700,139.310,131.026,124.246,127.314,115.491,113.320,127.234,121.718,113.231,118.160,118.478,110.968,112.658,113.864
1192,121.273,136.657,133.892,139.887,130.416,124.242,127.689,116.453,114.634,127.320,121.375,113.211,118.516,119.875,111.551,114.124,113.571
1193,120.991,136.577,134.227,140.725,131.445,123.417,127.753,115.756,113.924,127.701,121.844,112.775,117.843,118.740,111.447,112.661,114.025
1194,120.626,136.266,133.358,140.156,130.480,123.972,127.854,116.632,113.752,127.944,122.663,113.525,117.530,118.590,111.850,113.140,113.477
1195,121.433,136.354,134.473,139.396,130.605,123.482,127.403,115.520,113.290,127.711,121.867,113.922,117.045,118.303,111.789,113.138,114.431
1196,120.807,136.620,134.017,138.757,131.996,123.613,127.280,115.538,114.325,127.452,121.480,113.941,118.596,118.519,111.100,112.477,113.736
1197,120.687,134.669,133.512,139.129,130.852,123.569,127.134,116.275,114.224,127.840,122.091,113.457,116.436,118.691,111.962,113.090,113.365
1198,121.304,135.972,133.275,140.164,130.509,123.855,126.767,115.640,114.109,127.093,122.600,113.439,119.258,118.485,111.476,113.183,113.226
1199,120.991,136.253,134.145,140.348,131.034,123.319,126.033,115.809,114.275,127.683,121.311,112.912,118.091,118.753,111.621,113.266,113.651
1200,119.761,135.223,131.734,138.663,130.818,123.202,126.109,116.132,111.444,127.654,120.819,112.590,116.401,117.884,110.238,113.305,113.591
