 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20
676,12.097,11.275,13.959,10.153,11.677,10.671,10.183,10.230,10.998,10.135,9.886,9.656,13.051,10.815,10.192,10.702,9.859,8.813,8.251,8.307
677,12.025,11.256,13.948,10.256,11.595,10.725,10.124,10.259,11.000,9.986,9.912,9.483,13.073,10.848,10.265,10.742,9.844,8.795,8.272,8.291
678,12.007,11.249,13.878,10.139,11.654,10.692,10.149,10.220,11.033,9.986,9.959,9.711,12.988,10.836,10.255,10.677,9.828,8.762,8.212,8.280
679,12.059,11.267,14.061,10.190,11.622,10.623,10.121,10.174,11.026,10.062,9.861,9.572,12.892,10.796,10.215,10.831,9.958,8.825,8.246,8.233
680,12.023,11.291,14.058,10.153,11.634,10.714,10.054,10.293,10.991,9.947,9.931,9.556,13.076,10.844,10.308,10.898,9.871,8.785,8.251,8.239
681,11.951,11.271,14.060,10.199,11.734,10.698,10.077,10.199,11.016,9.986,9.950,9.794,12.999,10.838,10.205,10.813,9.863,8.777,8.206,8.250
682,12.043,11.293,13.915,10.220,11.648,10.653,10.103,10.271,10.955,9.981,9.912,9.711,12.982,10.868,10.129,10.766,9.968,8.849,8.267,8.250
683,12.051,11.234,14.044,10.238,11.663,10.714,10.129,10.270,11.038,9.962,9.924,9.683,13.092,10.865,10.172,10.704,9.840,8.825,8.320,8.216
684,12.023,11.158,14.138,10.099,11.601,10.741,10.160,10.209,11.024,10.072,9.845,9.517,12.983,10.859,10.202,10.813,9.885,8.795,8.255,8.318
685,11.994,11.332,14.032,10.166,11.597,10.706,10.119,10.305,10.984,10.154,9.871,9.622,13.114,10.817,10.185,10.887,9.796,8.849,8.258,8.321
686,12.042,11.232,13.926,10.185,11.681,10.708,10.124,10.252,10.993,10.019,9.912,9.733,12.947,10.817,10.123,10.839,9.836,8.821,8.250,8.301
687,12.002,11.232,13.896,10.182,11.787,10.714,10.111,10.197,10.957,9.990,9.811,9.644,13.021,10.787,9.997,10.814,9.877,8.837,8.234,8.262
688,12.082,11.134,13.950,10.208,11.644,10.720,10.162,10.262,11.123,10.082,9.893,9.639,13.216,10.743,10.119,10.732,9.893,8.861,8.172,8.253
689,12.054,11.249,14.159,10.091,11.695,10.654,10.070,10.293,10.990,9.952,9.852,9.622,13.174,10.874,10.202,10.772,9.871,8.842,8.208,8.272
690,12.101,11.262,14.044,10.163,11.706,10.744,10.147,10.216,11.016,9.918,9.934,9.628,13.222,10.797,10.199,10.758,9.903,8.828,8.219,8.239
691,12.031,11.176,14.029,10.197,11.724,10.766,10.059,10.197,11.050,10.019,9.931,9.578,13.182,10.841,10.252,10.882,9.899,8.812,8.272,8.262
692,12.117,11.273,13.889,10.338,11.656,10.646,10.124,10.195,11.135,9.981,9.795,9.644,13.227,10.844,10.149,10.888,9.909,8.795,8.199,8.289
693,12.104,11.217,14.022,10.130,11.636,10.610,10.162,10.268,11.052,10.000,9.965,9.694,13.240,10.859,10.265,10.838,9.840,8.768,8.215,8.271
694,12.128,11.284,13.935,10.127,11.699,10.745,10.183,10.353,11.016,9.976,9.924,9.639,13.290,10.796,10.351,10.800,9.848,8.807,8.262,8.250
695,12.060,11.228,13.851,10.235,11.699,10.695,10.044,10.200,11.087,10.005,9.893,9.694,13.298,10.824,10.331,10.767,9.873,8.780,8.242,8.289
696,12.025,11.210,13.840,10.144,11.671,10.697,10.075,10.310,11.045,9.981,9.833,9.594,13.212,10.861,10.364,10.716,9.915,8.803,8.224,8.236
697,12.098,11.219,13.866,10.192,11.677,10.700,10.204,10.213,11.022,9.962,9.833,9.622,13.202,10.870,10.315,10.946,9.879,8.833,8.197,8.251
698,12.069,11.200,13.863,10.242,11.767,10.700,10.111,10.252,10.898,10.005,9.874,9.539,13.136,10.816,10.182,10.884,9.848,8.818,8.199,8.293
699,12.028,11.163,13.829,10.192,11.722,10.715,10.173,10.190,10.934,10.000,9.833,9.589,13.217,10.859,10.255,10.836,9.956,8.741,8.208,8.295
700,11.982,11.152,13.872,10.206,11.695,10.747,10.072,10.257,10.941,9.889,9.833,9.578,13.175,10.881,10.272,10.835,9.842,8.801,8.174,8.251
701,11.992,11.191,13.814,10.189,11.671,10.686,10.165,10.319,10.991,10.034,9.868,9.606,13.122,10.770,10.255,10.789,9.774,8.770,8.203,8.276
702,12.031,11.197,13.882,10.168,11.618,10.698,10.044,10.200,11.022,9.981,9.808,9.594,13.089,10.889,10.248,10.751,9.804,8.822,8.163,8.274
703,12.001,11.323,13.823,10.177,11.626,10.794,10.119,10.252,11.029,10.000,9.918,9.522,13.114,10.849,10.262,10.721,9.820,8.827,8.182,8.282
704,12.024,11.202,13.819,10.185,11.673,10.689,10.015,10.179,11.057,9.966,9.943,9.617,13.000,10.787,10.242,10.952,9.859,8.810,8.249,8.291
705,12.035,11.232,13.863,10.172,11.722,10.698,10.106,10.209,10.988,9.971,9.820,9.644,13.018,10.794,10.136,10.948,9.857,8.776,8.214,8.250
706,12.001,11.210,13.787,10.125,11.591,10.752,10.080,10.254,11.016,9.913,9.937,9.628,13.067,10.786,10.182,10.886,9.798,8.744,8.242,8.293
707,12.022,11.182,13.717,10.225,11.652,10.739,10.173,10.216,10.979,10.038,9.890,9.683,12.988,10.788,10.202,10.787,9.826,8.800,8.232,8.229
708,11.882,11.082,13.751,10.259,11.634,10.670,10.085,10.172,10.990,9.880,9.883,9.750,12.964,10.816,9.997,10.716,9.802,8.794,8.208,8.268
709,11.996,11.412,13.804,10.185,11.609,10.665,10.062,10.310,10.931,9.971,9.880,9.694,13.005,10.794,10.192,10.800,9.832,8.780,8.193,8.287
710,12.046,11.260,13.815,10.185,11.607,10.627,10.026,10.243,10.926,9.909,9.899,9.611,12.985,10.824,10.219,10.717,9.824,8.789,8.216,8.272
711,11.991,11.206,13.830,10.117,11.703,10.719,10.126,10.176,10.988,9.952,9.823,9.783,12.984,10.802,10.175,10.896,9.804,8.786,8.245,8.286
712,11.972,11.349,13.967,10.256,11.581,10.709,10.142,10.152,11.040,9.938,9.823,9.656,13.039,10.775,10.040,10.935,9.840,8.803,8.225,8.296
713,12.119,11.657,14.975,10.244,11.658,11.230,10.196,10.215,10.952,9.957,9.899,9.644,13.078,10.845,10.103,10.925,9.897,8.812,8.182,8.259
714,12.242,11.685,15.486,10.125,11.722,11.434,10.229,10.339,10.927,10.072,10.114,9.644,13.097,10.869,10.132,10.991,9.859,8.819,8.301,8.270
715,12.406,11.555,15.663,10.149,11.697,11.426,10.309,10.337,11.009,9.990,9.962,9.561,12.994,10.887,10.162,11.003,9.897,8.880,8.350,8.320
716,12.402,11.414,15.232,10.160,11.642,11.377,10.175,10.330,10.986,10.067,9.902,9.544,12.913,10.832,10.013,10.931,9.822,8.767,8.341,8.283
717,12.350,11.436,15.010,10.216,11.581,11.236,10.276,10.319,11.026,10.159,9.842,9.611,12.929,10.862,10.099,10.868,9.840,8.821,8.348,8.301
718,12.369,11.384,14.899,10.187,11.706,11.220,10.281,10.358,10.967,10.149,9.902,9.656,12.779,10.859,9.970,10.801,9.848,8.786,8.335,8.251
719,12.347,11.174,14.593,10.278,11.691,11.437,10.253,10.433,10.972,9.947,9.893,9.789,12.790,10.934,10.166,10.825,9.883,8.840,8.376,8.249
720,12.423,11.347,14.772,10.252,11.771,12.108,10.351,10.667,10.979,10.226,10.047,9.761,12.868,11.026,10.162,10.956,9.846,8.877,8.535,8.297
721,13.339,15.822,20.428,10.959,14.661,15.899,12.209,13.246,11.232,11.356,10.751,9.628,13.066,12.909,10.228,12.574,9.915,9.124,8.733,8.332
722,14.734,19.961,29.096,13.285,20.194,21.131,15.503,15.824,11.606,12.885,12.107,9.989,15.203,17.301,10.848,13.442,9.974,9.707,9.026,9.129
723,15.604,20.456,33.969,15.583,21.417,23.406,16.977,15.858,12.097,13.548,12.858,10.789,19.043,18.464,11.579,13.935,9.889,10.120,9.035,10.358
724,16.061,19.792,35.742,16.041,20.151,23.877,16.539,15.004,11.945,12.962,12.271,11.706,19.845,18.011,11.424,13.779,10.117,10.433,8.928,10.930
725,16.913,19.705,36.991,15.993,19.108,23.706,16.312,14.346,12.206,12.712,12.262,12.500,21.018,17.569,11.656,14.223,10.012,10.532,8.792,11.288
726,17.545,19.119,37.369,15.741,17.593,23.237,15.781,13.778,12.478,12.356,12.158,13.061,23.743,16.972,11.864,14.411,10.061,10.498,8.682,11.453
727,18.389,19.412,38.105,16.086,17.734,23.748,16.090,14.113,13.010,12.870,12.580,13.628,25.968,17.209,12.063,14.810,10.063,10.897,8.777,11.516
728,19.110,19.141,38.647,16.528,17.405,23.747,15.892,14.030,13.166,12.909,12.246,13.756,27.225,17.175,11.964,14.957,10.044,11.284,8.708,11.397
729,20.042,18.868,38.758,16.446,16.802,23.882,15.673,13.995,13.341,12.788,12.252,13.933,28.137,17.069,11.904,15.009,10.071,11.442,8.676,11.249
730,20.583,18.933,39.026,16.717,16.937,24.024,15.817,14.287,13.465,12.736,12.521,14.078,29.897,17.165,12.070,15.844,10.046,11.549,8.772,11.379
731,21.725,20.004,40.156,17.520,18.454,24.616,16.155,14.931,13.926,13.106,12.625,14.167,30.581,17.800,11.960,16.603,10.103,11.653,8.853,11.441
732,22.518,20.015,40.490,17.947,18.425,24.511,16.090,14.906,14.062,13.216,12.694,14.333,31.760,17.916,12.123,16.992,10.133,11.857,8.868,11.447
733,22.412,19.445,40.320,17.981,17.282,24.314,15.809,14.560,14.196,12.971,12.114,13.994,32.243,17.392,12.093,16.575,10.006,11.786,8.766,11.507
734,22.761,18.820,39.723,17.612,15.963,23.810,15.407,14.046,14.005,12.562,11.735,13.939,31.774,16.840,11.851,16.504,10.097,11.735,8.755,11.380
735,22.805,18.304,38.997,17.439,15.100,23.541,14.985,13.633,14.251,12.288,11.927,13.889,31.482,16.250,11.748,16.257,10.149,11.743,8.737,11.288
736,22.801,17.972,37.992,17.058,14.397,22.915,14.696,13.126,14.130,12.279,11.675,14.017,31.369,15.603,11.675,16.127,10.089,11.519,8.600,11.104
737,22.678,17.876,37.347,16.743,13.973,22.833,14.557,13.046,13.893,11.817,11.476,14.000,30.719,15.262,11.626,15.858,10.145,11.456,8.490,11.080
738,23.149,18.067,37.188,16.602,13.838,22.745,14.441,13.176,14.062,12.019,11.476,13.839,30.328,15.438,11.579,16.205,10.059,11.562,8.527,10.779
739,23.153,17.688,36.533,16.290,13.658,22.522,14.180,12.915,14.003,11.587,11.246,13.578,29.281,15.115,11.586,15.691,10.123,11.505,8.505,10.546
740,23.353,17.562,35.659,15.827,13.413,22.513,13.936,13.005,14.151,11.803,11.366,13.150,28.547,14.912,11.394,15.491,10.048,11.429,8.526,10.228
741,23.382,16.883,34.182,15.093,12.947,21.956,13.405,12.734,14.192,11.346,10.858,12.789,27.385,14.199,11.232,14.916,10.042,11.236,8.456,9.888
742,22.463,15.885,32.818,14.182,12.616,20.994,12.871,12.266,13.785,10.928,10.685,12.250,26.018,13.266,11.070,14.228,10.071,10.969,8.358,9.571
743,21.825,14.766,30.992,13.458,12.325,20.033,12.381,11.647,13.415,10.519,10.464,11.833,24.396,12.482,10.894,13.748,10.002,10.561,8.339,9.283
744,21.619,14.456,29.687,13.115,12.182,19.767,11.951,11.447,12.958,10.332,10.328,11.506,23.159,12.083,10.662,13.267,9.988,10.414,8.309,9.097
745,21.355,14.028,28.570,12.638,12.018,19.132,11.660,11.152,12.728,10.274,10.208,11.189,21.942,11.688,10.576,13.003,9.976,10.103,8.279,8.918
746,20.932,13.351,26.766,12.009,11.928,18.206,11.410,10.794,12.446,10.058,10.117,11.144,20.968,11.312,10.666,12.560,9.883,9.737,8.214,8.824
747,20.198,12.816,25.197,11.758,11.836,17.335,11.242,10.645,12.142,10.096,10.076,10.811,20.225,11.198,10.520,12.244,9.869,9.595,8.215,8.699
748,19.533,12.521,23.922,11.410,11.855,16.703,10.959,10.532,11.952,10.125,9.965,10.606,19.166,11.042,10.450,12.058,9.816,9.359,8.185,8.650
749,18.786,12.423,22.700,11.084,11.777,16.198,10.990,10.369,11.817,10.005,10.025,10.478,18.487,10.991,10.321,11.834,9.941,9.214,8.280,8.558
750,18.282,12.165,21.834,11.003,11.701,15.601,10.716,10.417,11.626,10.024,9.968,10.483,18.002,10.915,10.374,11.654,9.883,9.126,8.135,8.517
751,17.725,12.043,20.507,10.916,11.650,15.016,10.621,10.332,11.528,9.923,9.871,10.217,17.442,10.854,10.361,11.545,9.802,9.015,8.241,8.455
752,17.049,11.950,19.527,10.690,11.726,14.623,10.559,10.266,11.460,9.966,9.975,10.122,16.887,10.812,10.474,11.404,9.784,8.979,8.227,8.451
753,16.691,11.731,18.591,10.715,11.693,14.404,10.490,10.291,11.535,10.067,9.864,10.289,16.492,10.813,10.262,11.210,9.778,8.937,8.220,8.439
754,16.281,11.551,17.934,10.557,11.720,13.954,10.433,10.232,11.349,9.952,9.899,10.128,16.047,10.800,10.242,11.187,9.857,8.862,8.181,8.414
755,16.020,11.727,17.888,10.487,11.706,13.673,10.338,10.278,11.261,9.755,9.893,10.128,15.704,10.757,10.172,11.121,9.830,8.870,8.174,8.418
756,15.551,11.529,17.417,10.616,11.656,13.525,10.340,10.323,11.242,9.808,9.868,9.956,15.426,10.779,10.175,11.018,9.857,8.873,8.197,8.405
757,15.372,11.529,16.803,10.444,11.517,13.198,10.317,10.280,11.189,9.846,9.931,10.044,15.055,10.703,10.202,11.075,9.804,8.877,8.199,8.312
758,14.966,11.317,16.455,10.401,11.585,12.992,10.284,10.170,11.263,9.798,9.931,9.978,14.856,10.795,10.139,10.921,9.828,8.828,8.206,8.311
759,14.801,11.306,15.972,10.389,11.560,12.840,10.335,10.294,11.275,9.745,9.868,9.972,14.573,10.749,10.129,10.874,9.725,8.833,8.229,8.318
760,14.579,11.217,15.672,10.331,11.538,12.726,10.281,10.264,11.163,9.861,9.886,9.956,14.526,10.739,10.010,10.860,9.745,8.877,8.181,8.383
761,14.405,11.163,15.400,10.381,11.665,12.432,10.175,10.305,11.078,9.788,9.890,9.944,14.298,10.714,10.149,10.863,9.737,8.831,8.214,8.364
762,14.140,11.319,15.234,10.285,11.644,12.274,10.155,10.177,11.137,9.832,9.852,9.844,14.019,10.799,10.116,10.818,9.776,8.816,8.214,8.275
763,13.985,11.295,15.642,10.389,11.638,12.126,10.322,10.222,11.147,9.923,9.852,9.856,13.978,10.708,10.030,10.728,9.808,8.839,8.160,8.259
764,13.888,11.434,15.537,10.261,11.579,12.099,10.253,10.234,11.119,9.904,9.868,9.917,13.819,10.693,10.066,10.769,9.810,8.794,8.177,8.326
765,13.700,11.241,15.270,10.314,11.613,12.031,10.072,10.211,11.021,9.731,9.839,9.778,13.666,10.714,10.046,10.673,9.780,8.738,8.211,8.309
766,13.636,11.262,15.058,10.302,11.681,11.789,10.173,10.137,10.998,9.875,9.817,9.667,13.572,10.695,10.060,10.704,9.836,8.782,8.185,8.304
767,13.434,11.241,14.773,10.340,11.499,11.767,10.186,10.209,11.087,9.851,9.855,9.794,13.600,10.786,10.003,10.662,9.879,8.845,8.198,8.303
768,13.304,11.197,14.676,10.274,11.581,11.621,10.191,10.223,10.988,9.885,9.845,9.828,13.483,10.728,10.033,10.654,9.731,8.759,8.206,8.334
769,13.278,11.176,14.629,10.240,11.571,11.503,10.175,10.193,11.010,9.976,9.893,9.733,13.352,10.677,10.030,10.603,9.760,8.782,8.180,8.296
770,13.170,11.189,14.572,10.286,11.526,11.437,10.271,10.278,11.009,9.851,9.763,9.817,13.320,10.681,10.036,10.653,9.816,8.777,8.172,8.295
771,13.040,11.200,14.374,10.271,11.593,11.381,10.054,10.179,11.019,9.885,9.722,9.850,13.144,10.659,9.917,10.609,9.788,8.743,8.180,8.274
772,12.983,11.267,14.352,10.233,11.603,11.410,10.018,10.115,10.938,9.798,9.770,9.717,13.178,10.688,10.076,10.589,9.760,8.782,8.208,8.292
773,12.853,11.091,14.277,10.168,11.542,11.223,10.108,10.161,10.995,9.875,9.874,9.711,13.153,10.662,9.964,10.538,9.836,8.776,8.233,8.259
774,12.849,11.163,14.171,10.184,11.628,11.226,10.101,10.161,11.016,9.837,9.773,9.806,12.977,10.697,9.914,10.586,9.788,8.732,8.190,8.278
775,12.826,11.080,14.205,10.225,11.593,11.134,10.131,10.278,11.061,9.774,9.814,9.739,13.093,10.667,10.040,10.492,9.925,8.827,8.161,8.271
776,12.754,11.141,14.085,10.216,11.546,11.201,10.072,10.183,10.941,9.851,9.849,9.828,12.976,10.658,9.904,10.623,9.745,8.746,8.268,8.259
777,12.740,11.052,14.157,10.223,11.620,11.110,10.165,10.193,10.953,9.913,9.773,9.700,13.050,10.647,10.003,10.610,9.820,8.697,8.181,8.283
778,12.703,11.165,14.127,10.166,11.566,11.027,10.229,10.190,10.984,9.817,9.798,9.600,13.027,10.635,10.033,10.557,9.798,8.782,8.188,8.245
779,12.534,11.091,14.087,10.190,11.511,10.961,10.121,10.324,11.000,9.923,9.757,9.794,12.933,10.668,9.891,10.557,9.812,8.797,8.203,8.266
780,12.518,11.119,14.055,10.244,11.542,10.936,10.010,10.133,11.069,9.952,9.826,9.711,12.749,10.671,9.881,10.567,9.792,8.768,8.158,8.282
781,12.552,11.171,13.992,10.310,11.593,10.833,9.961,10.135,10.965,9.913,9.678,9.700,12.685,10.658,9.934,10.537,9.853,8.728,8.253,8.242
782,12.431,11.184,14.031,10.256,11.573,10.844,10.082,10.202,10.981,9.933,9.703,9.639,12.803,10.680,9.940,10.509,9.794,8.779,8.208,8.318
783,12.444,11.054,13.935,10.153,11.593,10.866,10.064,10.184,11.024,9.837,9.871,9.833,12.736,10.639,9.974,10.533,9.786,8.758,8.167,8.259
784,12.418,11.134,14.005,10.197,11.640,10.863,10.085,10.149,10.927,9.856,9.896,9.628,12.713,10.660,9.997,10.504,9.838,8.710,8.164,8.259
785,12.403,11.137,13.990,10.240,11.579,10.879,10.054,10.142,11.002,9.837,9.738,9.661,12.803,10.709,9.954,10.512,9.804,8.782,8.177,8.272
786,12.355,11.128,13.989,10.214,11.571,10.785,10.188,10.172,10.967,9.962,9.811,9.633,12.766,10.634,9.937,10.469,9.772,8.750,8.224,8.283
787,12.336,11.078,13.932,10.120,11.554,10.829,10.075,10.183,10.983,9.918,9.842,9.800,12.713,10.638,10.030,10.536,9.830,8.759,8.173,8.280
788,12.304,11.098,14.016,10.177,11.634,10.767,10.090,10.149,11.009,9.909,9.798,9.589,12.742,10.629,9.960,10.468,9.812,8.774,8.190,8.247
789,12.370,11.035,13.889,10.211,11.589,10.756,9.987,10.206,10.939,9.962,9.770,9.756,12.667,10.666,9.954,10.530,9.794,8.801,8.271,8.245
790,12.232,11.022,13.874,10.117,11.517,10.741,10.152,10.131,10.948,9.904,9.798,9.728,12.650,10.739,9.950,10.467,9.782,8.806,8.238,8.255
791,12.275,11.095,13.841,10.106,11.601,10.706,10.072,10.174,10.984,9.904,9.858,9.544,12.700,10.639,9.911,10.499,9.747,8.801,8.161,8.271
792,12.187,11.117,13.840,10.060,11.409,10.675,10.134,10.133,10.894,9.774,9.814,9.656,12.586,10.627,9.877,10.550,9.743,8.729,8.236,8.288
793,12.231,11.189,13.972,10.184,11.558,10.700,10.160,10.206,10.934,9.851,9.789,9.528,12.667,10.658,9.921,10.494,9.772,8.776,8.180,8.209
794,12.210,11.148,13.860,10.204,11.562,10.741,10.018,10.191,10.995,9.899,9.871,9.711,12.632,10.653,9.974,10.488,9.770,8.774,8.204,8.218
795,12.148,11.063,13.896,10.182,11.550,10.742,10.067,10.257,10.891,9.798,9.776,9.556,12.629,10.636,9.964,10.540,9.693,8.813,8.159,8.228
796,12.121,11.056,13.800,10.194,11.571,10.613,10.147,10.190,10.946,9.952,9.773,9.606,12.579,10.683,9.884,10.527,9.764,8.744,8.171,8.288
797,12.175,11.078,13.853,10.074,11.550,10.703,10.124,10.184,10.874,9.817,9.757,9.622,12.640,10.662,10.003,10.467,9.745,8.749,8.168,8.229
798,12.102,11.137,13.737,10.184,11.507,10.704,10.070,10.193,11.043,9.933,9.685,9.728,12.541,10.666,9.891,10.523,9.828,8.737,8.152,8.286
799,12.122,11.115,13.849,10.170,11.534,10.670,10.098,10.223,11.019,9.913,9.782,9.689,12.587,10.644,9.921,10.581,9.776,8.812,8.212,8.262
800,12.122,11.067,13.807,10.062,11.507,10.689,10.121,10.243,10.943,9.885,9.811,9.656,12.601,10.676,10.013,10.513,9.754,8.786,8.194,8.221
801,12.167,11.095,13.856,10.160,11.446,10.704,9.995,10.238,10.898,9.966,9.804,9.672,12.589,10.606,10.017,10.508,9.772,8.807,8.236,8.249
802,12.120,11.106,13.909,10.123,11.544,10.673,10.021,10.119,10.936,9.837,9.817,9.533,12.616,10.633,10.000,10.496,9.848,8.795,8.174,8.257
803,12.097,11.102,13.821,10.137,11.470,10.695,10.085,10.183,10.984,9.875,9.779,9.589,12.629,10.685,9.983,10.518,9.770,8.795,8.216,8.218
804,12.006,11.037,13.802,10.187,11.466,10.645,10.085,10.220,11.009,9.803,9.767,9.639,12.581,10.645,9.834,10.541,9.764,8.744,8.228,8.234
805,11.993,11.104,13.826,10.185,11.577,10.665,10.054,10.213,10.896,9.760,9.751,9.556,12.556,10.705,9.954,10.558,9.752,8.789,8.180,8.278
806,12.187,11.020,13.837,10.120,11.521,10.711,10.059,10.122,10.981,9.947,9.845,9.700,12.637,10.663,10.007,10.401,9.794,8.865,8.178,8.207
807,12.090,11.195,13.789,10.089,11.538,10.755,10.142,10.211,10.905,9.870,9.801,9.706,12.564,10.646,9.957,10.404,9.822,8.804,8.147,8.286
808,12.130,11.004,13.755,10.190,11.605,10.725,10.075,10.207,10.939,9.827,9.808,9.578,12.513,10.636,9.967,10.474,9.794,8.816,8.227,8.236
809,12.090,11.009,13.789,10.101,11.534,10.616,10.149,10.218,10.955,9.918,9.716,9.750,12.496,10.646,9.877,10.545,9.756,8.821,8.203,8.216
810,12.025,11.048,13.728,10.123,11.564,10.656,10.039,10.094,10.958,9.856,9.782,9.578,12.597,10.669,9.940,10.567,9.752,8.744,8.199,8.212
811,11.969,11.087,13.772,10.226,11.511,10.552,10.067,10.158,10.926,9.808,9.842,9.522,12.530,10.686,9.762,10.657,9.818,8.837,8.163,8.242
812,11.970,11.091,13.824,10.184,11.481,10.621,10.021,10.147,10.780,9.793,9.830,9.611,12.609,10.601,9.927,10.652,9.824,8.734,8.178,8.221
813,11.958,10.950,13.736,10.113,11.564,10.638,9.964,10.105,10.974,9.904,9.801,9.544,12.547,10.588,9.838,10.687,9.824,8.737,8.171,8.259
814,12.012,11.100,13.747,10.091,11.564,10.602,10.010,10.172,10.983,9.808,9.836,9.589,12.560,10.626,9.911,10.546,9.749,8.765,8.224,8.228
815,12.054,11.104,13.776,10.127,11.434,10.671,10.057,10.186,10.903,9.774,9.804,9.639,12.604,10.573,9.887,10.600,9.784,8.780,8.160,8.232
816,12.018,11.059,13.712,10.120,11.466,10.572,10.064,10.142,10.875,9.923,9.773,9.578,12.556,10.660,9.901,10.552,9.774,8.731,8.189,8.262
817,11.971,11.037,13.780,10.118,11.503,10.638,9.997,10.119,10.927,9.885,9.744,9.622,12.488,10.666,9.825,10.486,9.798,8.774,8.229,8.289
818,11.967,11.100,13.728,10.185,11.419,10.645,9.990,10.113,10.991,9.904,9.760,9.717,12.577,10.622,9.891,10.498,9.818,8.759,8.181,8.245
819,11.984,11.020,13.726,10.172,11.474,10.569,10.021,10.112,10.917,9.803,9.751,9.561,12.483,10.611,9.848,10.442,9.756,8.782,8.186,8.230
820,11.960,11.093,13.726,10.093,11.591,10.642,10.067,10.190,10.922,9.832,9.830,9.578,12.500,10.602,9.871,10.504,9.810,8.722,8.242,8.233
821,11.971,11.013,13.741,10.220,11.483,10.610,10.165,10.122,11.050,9.760,9.782,9.556,12.492,10.656,9.831,10.470,9.814,8.782,8.203,8.275
822,11.957,11.130,13.694,10.115,11.532,10.555,10.010,10.181,10.984,9.793,9.785,9.494,12.466,10.652,9.917,10.508,9.707,8.694,8.198,8.233
823,11.989,11.204,13.733,10.108,11.479,10.648,10.077,10.160,10.779,9.827,9.817,9.650,12.499,10.654,9.927,10.699,9.697,8.731,8.202,8.232
824,11.956,11.056,13.666,10.163,11.476,10.582,10.028,10.138,10.938,9.769,9.760,9.622,12.457,10.695,9.825,10.650,9.812,8.740,8.188,8.229
825,11.987,11.087,13.741,10.063,11.497,10.662,10.057,10.195,10.869,9.822,9.782,9.533,12.489,10.696,9.980,10.748,9.727,8.773,8.176,8.276
826,11.854,11.002,13.775,10.156,11.558,10.605,9.977,10.156,10.979,9.889,9.710,9.600,12.452,10.650,9.821,10.613,9.719,8.734,8.184,8.184
827,12.017,11.063,13.693,10.160,11.573,10.577,10.041,10.199,10.974,9.889,9.839,9.661,12.505,10.706,9.868,10.565,9.824,8.737,8.219,8.241
828,11.957,11.197,13.698,10.190,11.474,10.575,10.000,10.177,11.016,9.817,9.782,9.472,12.511,10.656,9.940,10.517,9.776,8.731,8.211,8.228
829,11.939,11.013,13.678,10.132,11.583,10.563,9.987,10.152,10.879,9.851,9.833,9.678,12.534,10.623,9.911,10.511,9.883,8.750,8.145,8.201
830,11.875,11.087,13.599,10.178,11.503,10.564,10.008,10.087,10.901,9.986,9.694,9.472,12.478,10.669,9.894,10.477,9.828,8.740,8.184,8.161
831,11.882,11.200,13.652,10.146,11.591,10.561,9.982,10.223,10.898,9.880,9.814,9.650,12.465,10.631,9.831,10.582,9.830,8.737,8.195,8.199
832,11.908,11.098,13.623,10.156,11.532,10.618,10.106,10.161,10.919,9.861,9.893,9.606,12.537,10.576,9.851,10.577,9.826,8.788,8.197,8.232
833,11.901,11.130,13.732,10.158,11.528,10.690,10.052,10.135,10.926,9.909,9.763,9.467,12.532,10.679,9.887,10.683,9.770,8.746,8.173,8.229
834,11.932,11.104,13.794,10.118,11.515,10.610,10.018,10.177,10.888,9.894,9.741,9.478,12.522,10.666,9.897,10.703,9.788,8.738,8.208,8.246
835,11.931,11.067,13.678,10.136,11.540,10.634,9.997,10.131,10.924,9.851,9.823,9.611,12.522,10.628,9.947,10.674,9.794,8.728,8.220,8.254
836,11.947,11.087,13.693,10.072,11.450,10.692,9.995,10.200,10.886,9.889,9.789,9.644,12.555,10.713,9.785,10.586,9.933,8.747,8.219,8.179
837,11.903,11.033,13.675,10.132,11.458,10.531,10.113,10.191,10.995,9.822,9.833,9.711,12.551,10.635,9.894,10.571,9.766,8.758,8.180,8.236
838,11.940,11.028,13.696,10.117,11.476,10.591,10.000,10.252,10.946,9.952,9.770,9.594,12.452,10.660,9.877,10.535,9.822,8.726,8.220,8.193
839,11.909,11.069,13.691,10.101,11.393,10.626,10.095,10.160,10.875,9.745,9.773,9.556,12.521,10.651,9.904,10.550,9.828,8.716,8.224,8.230
840,11.937,10.985,13.683,10.125,11.554,10.563,10.021,10.121,10.938,9.880,9.874,9.672,12.529,10.633,9.868,10.527,9.834,8.779,8.185,8.258
841,11.893,11.063,13.727,10.142,11.595,10.582,10.147,10.195,10.941,9.942,9.760,9.483,12.572,10.678,9.921,10.565,9.772,8.752,8.240,8.239
842,11.902,11.089,13.689,10.118,11.509,10.588,10.057,10.163,10.882,9.971,9.757,9.550,12.456,10.611,9.891,10.653,9.778,8.719,8.199,8.271
843,11.900,11.100,13.636,10.122,11.456,10.626,10.003,10.174,10.957,9.942,9.820,9.600,12.488,10.590,9.891,10.756,9.832,8.752,8.215,8.287
844,11.894,11.167,13.755,10.197,11.571,10.645,9.974,10.124,10.913,9.971,10.035,9.639,13.068,10.776,10.228,10.766,9.840,8.744,8.280,8.321
