 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20
837,12.961,11.892,15.061,10.842,12.832,11.706,10.809,11.021,11.657,10.490,10.334,9.861,17.327,11.333,10.848,11.620,10.265,9.016,8.273,8.655
838,12.973,11.839,15.079,10.895,12.879,11.769,10.817,10.915,11.689,10.385,10.360,9.928,16.994,11.349,10.791,11.486,10.285,9.046,8.326,8.671
839,12.914,11.863,15.079,10.885,12.800,11.764,10.881,10.883,11.728,10.438,10.350,10.006,16.672,11.322,10.815,11.453,10.327,9.111,8.284,8.675
840,12.978,11.800,15.104,10.938,12.896,11.642,10.979,11.005,11.711,10.394,10.341,9.800,16.411,11.242,10.675,11.753,10.299,9.066,8.253,8.651
841,12.866,11.948,15.024,10.878,13.027,11.698,10.832,10.929,11.618,10.413,10.360,10.006,16.274,11.247,10.801,11.877,10.297,9.076,8.279,8.654
842,12.930,11.846,15.020,10.873,12.851,11.745,10.843,10.934,11.690,10.423,10.388,9.928,16.000,11.265,10.695,11.727,10.145,9.082,8.273,8.611
843,12.953,11.883,15.120,10.775,12.969,11.596,10.884,10.899,11.656,10.361,10.416,9.906,15.784,11.248,10.709,11.623,10.331,9.075,8.318,8.630
844,12.913,11.852,15.023,10.897,12.973,11.741,10.843,10.895,11.715,10.404,10.457,10.039,15.612,11.286,10.712,11.460,10.208,9.073,8.292,8.689
845,12.936,11.907,14.982,11.015,12.845,11.774,10.830,10.961,11.687,10.423,10.303,9.833,15.478,11.255,10.659,11.506,10.295,9.082,8.296,8.626
846,12.872,11.824,15.005,10.930,12.920,11.701,10.802,10.929,11.664,10.510,10.325,9.850,15.200,11.345,10.692,11.477,10.263,9.154,8.253,8.662
847,12.877,11.694,15.000,10.964,12.904,11.706,10.915,10.881,11.651,10.438,10.300,10.006,15.165,11.278,10.765,11.678,10.283,9.048,8.276,8.642
848,12.917,11.870,15.065,10.889,12.845,11.690,10.814,10.911,11.747,10.394,10.303,9.950,15.071,11.254,10.685,11.779,10.289,9.076,8.225,8.666
849,12.925,11.894,15.031,10.913,12.871,11.693,10.848,10.805,11.760,10.452,10.391,10.072,14.916,11.283,10.666,11.686,10.315,9.099,8.335,8.743
850,12.883,11.829,15.016,10.940,12.875,11.627,10.951,10.883,11.676,10.375,10.319,9.989,14.843,11.273,10.672,11.567,10.263,9.018,8.254,8.659
851,12.918,11.816,14.964,10.976,12.879,11.654,10.858,10.949,11.614,10.543,10.306,9.983,14.746,11.264,10.652,11.457,10.222,9.094,8.283,8.666
852,12.820,11.774,14.950,10.907,12.810,11.686,10.879,10.989,11.687,10.389,10.331,10.011,14.707,11.279,10.689,11.360,10.279,9.055,8.268,8.621
853,12.876,11.850,15.046,10.877,12.814,11.700,10.876,10.972,11.766,10.587,10.259,9.806,14.556,11.238,10.560,11.533,10.305,9.127,8.284,8.621
854,12.859,11.764,15.009,10.856,12.902,11.698,10.794,10.830,11.728,10.375,10.306,9.967,14.578,11.278,10.712,11.669,10.255,9.120,8.301,8.653
855,12.850,11.787,14.920,10.868,12.861,11.748,10.835,10.782,11.671,10.447,10.334,9.811,14.490,11.223,10.639,11.691,10.224,9.093,8.234,8.658
856,12.851,11.807,15.088,10.969,12.861,11.726,10.851,10.952,11.744,10.476,10.325,10.056,14.427,11.233,10.652,11.618,10.315,9.075,8.272,8.671
857,12.887,11.872,14.940,10.828,12.789,11.692,10.830,10.848,11.709,10.442,10.290,9.850,14.408,11.235,10.659,11.585,10.321,9.063,8.264,8.632
858,12.825,11.839,15.006,10.913,12.834,11.656,10.848,10.993,11.664,10.457,10.256,10.056,14.410,11.226,10.609,11.518,10.271,9.088,8.294,8.696
859,12.864,11.811,15.001,10.901,12.863,11.670,10.851,10.940,11.723,10.351,10.328,9.906,14.373,11.283,10.626,11.384,10.261,9.091,8.318,8.695
860,12.853,11.757,14.929,10.846,12.863,11.686,10.954,10.908,11.680,10.413,10.306,9.828,14.376,11.216,10.540,11.474,10.281,9.079,8.276,8.680
861,12.836,11.803,14.991,10.895,12.888,11.737,10.830,10.963,11.687,10.341,10.303,9.911,14.296,11.258,10.695,11.787,10.265,9.039,8.289,8.674
862,12.823,11.716,14.998,10.978,12.836,11.712,10.853,10.892,11.666,10.457,10.284,9.967,14.298,11.332,10.599,11.658,10.277,9.060,8.243,8.605
863,12.815,11.779,15.006,10.868,12.896,11.689,10.889,10.897,11.607,10.428,10.341,9.967,14.281,11.307,10.805,11.498,10.271,9.109,8.290,8.657
864,12.888,11.696,14.941,10.904,12.973,11.687,10.861,10.855,11.680,10.341,10.344,9.906,14.170,11.273,10.702,11.467,10.200,9.127,8.267,8.643
865,12.924,11.748,15.016,10.901,12.847,11.686,10.845,10.872,11.696,10.486,10.309,9.861,14.163,11.248,10.593,11.430,10.216,9.154,8.309,8.651
866,12.833,11.796,14.945,10.913,12.783,11.656,10.863,10.915,11.715,10.481,10.341,9.878,14.201,11.273,10.586,11.516,10.283,9.182,8.241,8.657
867,12.882,11.900,14.938,10.904,12.843,11.664,10.941,10.856,11.699,10.438,10.328,9.906,14.158,11.266,10.639,11.706,10.210,9.055,8.342,8.693
868,12.869,11.939,15.054,10.909,12.904,11.722,10.881,10.924,11.625,10.370,10.325,9.972,14.196,11.288,10.692,11.677,10.287,9.051,8.283,8.620
869,12.920,11.859,14.978,10.883,12.867,11.692,10.832,10.915,11.676,10.428,10.287,9.967,14.133,11.195,10.576,11.555,10.226,9.039,8.241,8.650
870,12.834,11.852,15.026,10.835,12.853,11.678,10.778,10.840,11.728,10.346,10.268,9.867,14.108,11.266,10.642,11.596,10.299,9.061,8.299,8.630
871,12.944,11.900,14.907,10.743,12.869,11.726,10.884,10.844,11.706,10.288,10.325,9.983,14.140,11.238,10.570,11.454,10.263,9.072,8.293,8.609
872,12.890,11.885,14.998,10.897,12.838,11.736,10.789,10.977,11.678,10.361,10.312,9.928,14.052,11.259,10.596,11.619,10.267,9.130,8.276,8.620
873,12.821,11.920,14.931,10.858,12.818,11.679,10.796,10.832,11.649,10.332,10.322,9.933,14.127,11.268,10.526,11.752,10.257,9.112,8.310,8.622
874,12.871,11.833,14.995,10.847,12.890,11.728,10.948,10.965,11.808,10.365,10.360,10.028,14.047,11.267,10.639,11.619,10.295,9.079,8.275,8.646
875,12.789,11.870,15.036,10.902,12.793,11.695,10.791,10.899,11.716,10.452,10.341,10.072,14.044,11.238,10.735,11.535,10.206,9.085,8.336,8.649
876,12.904,11.920,14.912,10.901,12.822,11.725,10.925,10.863,11.625,10.438,10.467,10.044,14.058,11.218,10.593,11.487,10.283,9.063,8.328,8.625
877,12.882,11.772,14.895,10.868,12.861,11.697,10.954,10.957,11.664,10.428,10.325,9.911,14.041,11.263,10.566,11.741,10.279,9.054,8.289,8.625
878,12.832,11.809,14.952,10.890,12.812,11.708,10.887,10.869,11.626,10.538,10.353,9.894,13.978,11.228,10.576,11.818,10.220,9.111,8.245,8.632
879,12.881,11.898,14.968,10.866,12.746,11.728,10.804,10.878,11.649,10.486,10.271,9.900,14.013,11.307,10.570,11.790,10.210,9.060,8.285,8.661
880,12.963,11.870,14.950,10.827,12.902,11.689,10.794,10.869,11.619,10.274,10.347,9.889,14.072,11.228,10.543,11.592,10.224,9.073,8.234,8.649
881,12.802,11.805,15.003,10.921,12.814,11.646,10.866,10.918,11.626,10.337,10.271,9.978,13.967,11.245,10.636,11.579,10.265,9.006,8.237,8.691
882,12.857,11.759,15.001,10.871,12.855,11.656,10.784,10.917,11.614,10.332,10.300,10.011,13.994,11.232,10.689,11.586,10.234,9.081,8.260,8.634
883,12.822,11.800,14.862,10.852,12.830,11.785,10.874,10.879,11.654,10.341,10.401,9.861,13.959,11.246,10.553,11.952,10.152,9.049,8.329,8.641
884,12.853,11.935,14.886,10.918,12.822,11.635,10.807,10.842,11.697,10.433,10.268,9.861,13.897,11.322,10.536,11.888,10.301,9.090,8.283,8.630
885,12.853,11.926,14.943,10.928,12.810,11.577,10.791,10.801,11.690,10.380,10.290,9.794,13.914,11.218,10.507,11.694,10.244,9.064,8.335,8.654
886,12.835,11.857,14.960,10.940,12.763,11.640,10.851,10.823,11.675,10.428,10.252,10.050,13.979,11.215,10.563,11.550,10.335,9.040,8.258,8.689
887,12.848,11.800,15.000,10.868,12.847,11.684,10.814,10.874,11.644,10.476,10.136,9.900,13.974,11.250,10.480,11.526,10.228,9.064,8.279,8.663
888,12.849,11.850,14.960,10.840,12.818,11.709,10.856,10.956,11.737,10.385,10.271,9.906,13.939,11.242,10.553,11.435,10.210,9.084,8.288,8.647
889,12.829,11.846,15.014,10.762,12.757,11.681,10.740,10.874,11.685,10.481,10.284,9.939,14.002,11.242,10.659,11.718,10.325,9.108,8.275,8.586
890,12.727,11.826,15.017,10.885,12.726,11.690,10.892,10.816,11.654,10.505,10.208,10.011,13.937,11.263,10.540,11.704,10.222,9.141,8.259,8.616
891,12.854,11.852,15.035,10.859,12.779,11.687,10.768,10.883,11.623,10.476,10.309,9.817,13.948,11.239,10.460,11.697,10.236,9.076,8.273,8.691
892,12.890,11.852,14.993,10.834,12.904,11.583,10.704,10.968,11.626,10.481,10.281,9.956,14.006,11.250,10.533,11.551,10.206,9.096,8.273,8.686
893,12.857,11.892,15.052,10.820,12.753,11.682,10.822,10.901,11.732,10.428,10.407,9.817,14.069,11.210,10.599,11.525,10.287,9.088,8.335,8.637
894,12.846,11.826,14.972,10.775,12.840,11.744,10.722,10.906,11.647,10.418,10.508,9.872,14.070,11.298,10.623,11.760,10.309,9.060,8.234,8.670
895,12.867,11.796,15.009,10.808,12.740,11.662,10.907,11.011,11.621,10.514,10.309,10.028,14.089,11.220,10.546,11.644,10.345,9.100,8.276,8.687
896,12.831,11.803,14.938,10.703,12.767,11.640,10.825,10.963,11.652,10.495,10.385,10.100,14.194,11.358,10.593,11.675,10.311,9.105,8.310,8.667
897,12.781,11.907,14.984,10.847,12.847,11.640,10.938,11.021,11.676,10.428,10.347,9.928,14.136,11.287,10.619,11.474,10.315,9.136,8.301,8.659
898,12.816,11.844,14.952,10.753,12.814,11.756,10.866,11.000,11.754,10.490,10.303,9.833,14.165,11.204,10.636,11.497,10.321,9.087,8.314,8.647
899,12.838,11.852,14.952,10.871,12.843,11.709,10.771,10.934,11.654,10.380,10.268,10.089,14.105,11.305,10.576,11.800,10.285,9.081,8.311,8.692
900,12.830,11.850,15.046,10.784,12.941,11.659,10.856,11.000,11.678,10.433,10.382,9.939,14.195,11.301,10.719,11.623,10.408,9.076,8.324,8.651
901,12.810,11.978,15.025,10.720,12.845,11.692,10.899,10.993,11.654,10.442,10.256,9.961,14.223,11.309,10.623,11.553,10.279,9.139,8.310,8.654
902,12.760,11.842,15.009,10.786,12.836,11.678,10.807,11.043,11.768,10.534,10.413,10.122,14.265,11.332,10.613,11.435,10.297,9.108,8.314,8.704
903,12.799,11.759,15.048,10.787,12.877,11.722,10.693,10.963,11.708,10.558,10.312,9.950,14.156,11.305,10.573,11.430,10.352,9.097,8.280,8.734
904,12.815,11.842,15.010,10.753,12.869,11.604,10.750,11.004,11.593,10.567,10.401,10.039,14.132,11.321,10.517,11.757,10.287,9.082,8.374,8.704
905,12.801,11.883,14.866,10.835,12.793,11.675,10.848,10.996,11.635,10.433,10.341,9.961,14.138,11.346,10.719,11.794,10.329,9.143,8.301,8.688
906,12.895,11.889,14.937,10.782,12.816,11.704,10.918,11.025,11.583,10.490,10.401,9.994,14.372,11.308,10.593,11.531,10.283,9.167,8.309,8.730
907,12.805,11.874,14.972,10.717,12.894,11.615,10.827,11.016,11.744,10.572,10.420,10.067,14.302,11.315,10.550,11.420,10.248,9.143,8.342,8.659
908,12.793,11.883,14.906,10.784,12.916,11.615,10.742,10.965,11.742,10.668,10.347,10.056,14.212,11.275,10.583,11.475,10.380,9.209,8.320,8.711
909,12.794,11.972,15.043,10.827,12.863,11.634,10.789,10.968,11.746,10.587,10.423,10.044,14.281,11.300,10.596,11.701,10.368,9.151,8.352,8.713
910,12.775,11.866,14.973,10.839,12.877,11.656,10.765,10.949,11.638,10.524,10.325,10.056,14.248,11.399,10.510,11.618,10.360,9.230,8.359,8.670
911,12.728,11.857,14.943,10.889,12.881,11.607,10.760,10.885,11.768,10.654,10.394,9.933,14.228,11.365,10.629,11.557,10.333,9.127,8.354,8.737
912,12.778,11.829,14.972,10.767,12.869,11.635,10.876,11.016,11.770,10.495,10.265,9.950,14.360,11.241,10.616,11.389,10.378,9.135,8.332,8.680
913,12.890,11.924,15.009,10.703,12.865,11.612,10.740,11.011,11.718,10.505,10.379,9.994,14.200,11.329,10.493,11.470,10.329,9.114,8.322,8.678
914,12.777,11.833,14.849,10.835,12.998,11.646,10.758,10.858,11.647,10.606,10.322,10.111,14.160,11.237,10.394,11.537,10.382,9.141,8.267,8.717
915,12.802,11.816,14.960,10.774,12.894,11.555,10.804,10.959,11.676,10.635,10.401,10.039,14.226,11.240,10.520,11.662,10.343,9.202,8.293,8.661
916,12.865,11.733,14.943,10.786,12.845,11.651,10.863,10.918,11.673,10.577,10.319,9.950,14.210,11.247,10.639,11.580,10.402,9.163,8.270,8.659
917,12.806,11.766,14.983,10.748,12.949,11.668,10.781,10.947,11.746,10.587,10.401,10.017,14.219,11.328,10.583,11.436,10.319,9.106,8.286,8.697
918,12.886,11.868,14.942,10.674,12.840,11.681,10.825,10.995,11.567,10.442,10.420,10.000,14.174,11.281,10.493,11.410,10.267,9.135,8.264,8.683
919,12.718,11.820,14.942,10.760,12.930,11.643,10.838,10.965,11.685,10.529,10.363,9.922,14.210,11.286,10.490,11.273,10.327,9.142,8.294,8.661
920,12.875,11.902,14.972,10.770,12.892,11.605,10.809,10.954,11.720,10.572,10.328,9.972,14.132,11.288,10.464,11.597,10.305,9.106,8.331,8.636
921,12.815,11.787,14.955,10.768,12.816,11.564,10.719,10.957,11.668,10.476,10.325,10.083,14.198,11.347,10.560,11.659,10.265,9.124,8.277,8.662
922,12.803,11.816,15.006,10.727,12.881,11.621,10.750,10.934,11.708,10.639,10.259,10.089,14.233,11.275,10.520,11.477,10.263,9.118,8.255,8.732
923,12.904,11.898,15.000,10.744,12.908,11.733,10.724,10.995,11.626,10.663,10.375,10.028,14.182,11.353,10.586,11.399,10.224,9.132,8.333,8.667
924,12.859,11.807,15.015,10.777,12.928,11.596,10.791,10.975,11.708,10.529,10.448,9.978,14.127,11.295,10.560,11.620,10.333,9.138,8.290,8.686
925,12.870,11.872,14.999,10.780,12.775,11.607,10.812,10.887,11.618,10.534,10.297,10.044,14.219,11.332,10.626,11.672,10.263,9.200,8.312,8.692
926,12.758,11.861,14.991,10.777,12.881,11.575,10.706,10.924,11.593,10.433,10.278,10.072,14.284,11.271,10.579,11.644,10.374,9.149,8.290,8.650
927,12.816,11.813,15.041,10.750,12.879,11.604,10.662,10.929,11.625,10.495,10.375,9.950,14.276,11.344,10.536,11.528,10.376,9.136,8.337,8.687
928,12.802,11.824,15.002,10.846,12.804,11.664,10.799,10.959,11.664,10.591,10.262,9.928,14.163,11.336,10.692,11.475,10.325,9.084,8.241,8.646
929,12.817,11.835,15.020,10.712,12.816,11.615,10.773,10.956,11.680,10.466,10.397,9.939,14.269,11.308,10.593,11.702,10.295,9.152,8.344,8.659
930,12.869,11.831,15.037,10.792,12.865,11.604,10.848,10.938,11.644,10.466,10.375,10.039,14.228,11.288,10.570,11.682,10.319,9.112,8.306,8.679
931,12.833,11.993,14.957,10.789,12.845,11.616,10.804,10.881,11.689,10.476,10.363,10.061,14.256,11.352,10.599,11.582,10.311,9.126,8.293,8.737
932,12.809,11.937,14.967,10.756,12.890,11.654,10.711,10.910,11.690,10.514,10.461,10.000,14.229,11.345,10.550,11.518,10.394,9.064,8.326,8.722
933,12.795,11.881,14.993,10.780,12.796,11.703,10.693,11.037,11.638,10.442,10.350,9.878,14.176,11.348,10.596,11.553,10.289,9.087,8.312,8.646
934,12.783,11.742,15.054,10.784,12.804,11.591,10.742,10.878,11.761,10.500,10.432,9.967,14.266,11.331,10.573,11.756,10.366,9.093,8.253,8.678
935,12.861,11.902,14.983,10.715,12.761,11.564,10.794,10.945,11.635,10.457,10.457,9.967,14.269,11.334,10.503,11.621,10.305,9.136,8.270,8.651
936,12.842,11.844,14.827,10.780,12.812,11.631,10.763,10.959,11.708,10.447,10.457,10.044,14.267,11.340,10.566,11.497,10.325,9.136,8.310,8.632
937,12.823,11.922,15.029,10.784,12.847,11.659,10.832,10.991,11.676,10.519,10.360,9.961,14.270,11.301,10.579,11.415,10.289,9.100,8.280,8.666
938,12.734,11.824,15.029,10.702,12.824,11.629,10.835,10.881,11.637,10.490,10.451,10.006,14.253,11.334,10.606,11.492,10.329,9.087,8.292,8.655
939,12.804,11.857,14.931,10.729,12.953,11.604,10.729,10.918,11.673,10.635,10.461,10.028,14.163,11.307,10.510,11.735,10.339,9.142,8.288,8.612
940,12.849,11.735,14.960,10.792,12.843,11.597,10.763,10.918,11.592,10.529,10.382,9.822,14.238,11.284,10.543,11.630,10.412,9.075,8.307,8.651
941,12.799,11.803,14.961,10.712,12.806,11.659,10.706,10.823,11.659,10.543,10.426,10.050,14.210,11.325,10.536,11.582,10.376,9.096,8.297,8.658
942,12.801,11.861,15.068,10.828,12.761,11.681,10.662,10.931,11.628,10.365,10.319,10.017,14.257,11.248,10.576,11.491,10.285,9.142,8.335,8.683
943,12.800,11.844,14.997,10.760,12.814,11.646,10.724,10.956,11.611,10.442,10.328,10.128,14.265,11.275,10.642,11.536,10.364,9.166,8.283,8.630
944,12.836,11.844,14.955,10.726,12.859,11.656,10.918,10.950,11.652,10.611,10.407,9.861,14.222,11.341,10.421,11.808,10.285,9.057,8.307,8.630
945,12.852,11.855,14.998,10.760,12.773,11.686,10.802,10.890,11.701,10.678,10.293,10.017,14.306,11.279,10.593,11.706,10.174,9.141,8.306,8.638
946,12.741,11.937,14.956,10.731,12.869,11.593,10.784,10.927,11.649,10.572,10.397,10.044,14.212,11.287,10.536,11.531,10.287,9.105,8.286,8.686
947,12.821,11.911,14.926,10.676,12.859,11.659,10.830,10.890,11.753,10.462,10.533,10.006,14.202,11.362,10.536,11.527,10.265,9.126,8.289,8.625
948,12.853,11.926,15.014,10.719,12.855,11.621,10.747,10.949,11.680,10.404,10.315,9.894,14.258,11.325,10.530,11.590,10.222,9.063,8.314,8.663
949,12.809,11.779,14.921,10.736,12.869,11.572,10.719,10.949,11.656,10.418,10.369,9.950,14.189,11.353,10.483,11.847,10.281,9.108,8.277,8.630
950,12.878,11.839,14.909,10.837,12.738,11.643,10.760,11.023,11.682,10.587,10.385,9.994,14.177,11.361,10.470,11.691,10.317,9.139,8.322,8.659
951,12.788,11.907,14.971,10.762,12.744,11.659,10.704,11.014,11.623,10.500,10.385,9.856,14.234,11.272,10.487,11.608,10.240,9.102,8.232,8.679
952,12.827,11.894,15.014,10.770,12.859,11.648,10.781,10.927,11.611,10.404,10.366,9.906,14.154,11.309,10.394,11.658,10.374,9.139,8.267,8.601
953,12.823,11.829,15.036,10.686,12.769,11.638,10.729,10.950,11.689,10.404,10.410,9.911,14.094,11.331,10.517,11.878,10.210,9.096,8.283,8.653
954,12.840,11.872,14.968,10.681,12.824,11.664,10.791,10.950,11.645,10.404,10.341,10.067,14.144,11.311,10.487,11.741,10.251,9.133,8.376,8.638
955,12.824,11.879,15.040,10.703,12.771,11.649,10.802,10.922,11.619,10.447,10.331,9.950,14.215,11.265,10.467,11.623,10.246,9.160,8.254,8.636
956,12.804,11.852,15.010,10.775,12.767,11.649,10.750,11.041,11.652,10.466,10.224,9.989,14.170,11.305,10.411,11.615,10.303,9.093,8.319,8.686
957,12.790,11.816,14.918,10.780,12.916,11.585,10.773,11.016,11.585,10.529,10.369,10.056,14.225,11.262,10.536,11.673,10.281,9.097,8.276,8.680
958,12.765,11.870,14.989,10.810,12.777,11.632,10.727,11.030,11.706,10.553,10.366,9.994,14.170,11.322,10.497,11.808,10.360,9.118,8.309,8.629
959,12.765,11.859,14.978,10.708,12.685,11.604,10.701,10.899,11.578,10.462,10.375,9.922,14.202,11.296,10.623,11.735,10.293,9.063,8.318,8.668
960,12.871,11.900,15.016,10.760,12.853,11.646,10.688,11.028,11.737,10.716,10.672,9.961,14.912,11.451,10.881,11.780,10.347,9.135,8.292,8.624
961,12.987,12.007,15.259,10.755,12.912,12.126,10.943,10.975,11.713,10.827,10.852,10.094,15.599,11.555,11.119,11.904,10.253,9.124,8.444,8.651
962,12.982,11.996,15.202,10.696,12.881,12.156,10.974,11.020,11.727,10.798,10.678,9.972,15.371,11.643,11.026,11.897,10.410,9.163,8.518,8.693
963,12.869,11.985,15.176,10.726,12.857,11.964,10.838,11.053,11.761,10.721,10.451,9.911,15.118,11.509,10.980,11.673,10.325,9.088,8.514,8.649
964,12.967,11.993,15.131,10.864,12.847,12.187,10.874,11.043,11.621,10.712,10.483,9.833,15.144,11.593,11.007,11.679,10.382,9.148,8.424,8.601
965,12.977,12.193,15.624,10.787,13.037,12.800,11.049,11.238,11.747,10.678,10.685,9.917,14.961,11.647,10.950,11.955,10.325,9.124,8.514,8.642
966,14.163,17.584,22.538,11.624,16.646,18.627,13.814,14.750,11.754,11.904,11.284,10.150,15.005,14.471,11.043,14.323,10.394,9.290,8.949,8.800
967,15.118,20.818,31.315,13.834,21.129,23.813,16.296,16.926,11.869,12.731,11.820,10.156,15.323,18.270,11.179,15.242,10.525,9.423,9.109,9.674
968,16.126,21.349,36.802,16.513,23.331,26.522,18.131,16.809,12.042,13.476,12.864,10.906,17.795,19.511,11.788,15.604,10.497,9.534,9.194,11.089
969,16.658,20.664,39.401,17.465,22.869,26.909,17.956,15.910,12.266,13.053,12.710,12.350,19.827,19.458,12.017,15.992,10.529,9.535,9.117,12.292
970,17.618,19.887,40.752,17.568,21.548,26.744,17.655,15.005,12.349,12.630,12.293,13.517,20.324,18.848,11.950,16.034,10.513,9.570,9.031,12.795
971,18.562,20.236,42.448,17.566,21.667,26.898,17.668,15.119,12.618,12.596,12.366,14.622,20.789,18.777,11.960,17.408,10.430,9.791,9.018,13.113
972,19.369,19.872,42.822,17.911,21.738,27.121,17.727,15.028,12.619,12.668,12.429,15.394,21.952,18.643,11.977,17.252,10.503,9.931,8.984,13.241
973,20.969,21.215,44.890,18.441,22.883,28.088,18.317,15.762,13.265,13.654,13.438,15.689,26.015,20.066,12.540,18.308,10.556,10.197,9.003,13.563
974,21.798,21.299,46.085,18.813,24.256,28.219,18.258,15.890,13.223,13.125,12.883,15.972,26.862,20.247,12.166,18.580,10.485,10.345,8.928,13.457
975,22.151,20.974,46.168,18.952,24.583,28.020,17.874,15.668,13.000,12.846,12.416,16.294,26.770,20.168,12.017,18.525,10.509,10.303,9.017,13.480
976,22.874,20.629,46.476,18.921,22.732,27.756,17.562,15.117,13.211,12.942,12.741,16.167,28.765,20.081,12.228,18.722,10.572,10.453,8.966,13.549
977,23.412,20.419,45.757,18.630,20.755,27.219,17.108,14.599,13.265,12.519,12.464,15.889,29.848,19.496,12.285,18.493,10.507,10.416,8.876,13.688
978,24.451,20.703,45.747,18.659,20.096,27.535,16.869,14.991,13.424,12.904,12.726,15.822,31.241,19.402,12.407,18.655,10.475,10.534,8.828,13.546
979,25.114,21.349,46.638,19.300,21.978,27.984,17.892,16.172,14.109,13.668,13.416,15.961,34.100,20.726,12.735,19.270,10.547,10.933,8.949,13.793
980,25.752,21.304,46.894,19.136,22.239,27.737,17.655,16.218,13.995,13.399,12.877,15.894,33.924,20.474,12.394,19.265,10.541,10.873,9.029,13.680
981,26.426,21.033,47.200,19.113,22.466,27.662,17.595,15.979,13.875,13.034,12.473,15.783,33.634,20.191,12.328,19.335,10.515,10.797,8.939,13.680
982,26.218,20.384,46.544,18.961,21.634,27.335,16.982,15.257,13.587,12.707,12.615,15.706,34.450,19.720,12.225,19.293,10.426,10.604,8.885,13.366
983,26.666,20.490,46.742,18.813,20.254,27.234,16.742,14.966,13.734,12.740,12.615,15.806,36.258,19.313,12.599,19.629,10.535,10.650,8.840,13.471
984,26.689,20.249,46.655,18.954,19.092,27.134,16.763,14.940,13.794,12.514,12.413,15.622,36.091,19.035,12.474,19.005,10.475,10.667,8.806,13.517
985,27.157,20.920,46.613,19.317,19.900,27.687,17.276,15.775,14.521,12.918,12.767,15.617,36.370,19.703,12.391,19.541,10.481,10.960,8.921,13.522
986,27.585,20.996,46.801,19.482,19.583,27.475,17.111,16.071,14.505,13.236,12.918,15.417,36.951,20.027,12.510,19.845,10.485,10.888,9.009,13.449
987,28.196,21.033,46.675,19.081,19.262,27.483,16.789,15.982,14.597,13.096,12.511,15.500,37.146,19.851,12.480,19.743,10.473,10.982,9.007,13.362
988,27.728,20.393,46.293,18.942,18.479,27.261,16.582,15.243,14.367,12.654,12.312,15.189,36.414,19.491,12.219,19.122,10.497,10.888,8.901,13.162
989,27.631,19.863,45.595,18.487,17.211,26.805,15.956,14.647,14.253,12.413,12.161,15.256,36.143,19.036,12.288,19.169,10.485,10.734,8.842,12.851
990,27.523,19.403,45.108,18.015,16.460,26.156,15.644,14.122,14.164,12.207,12.240,14.961,36.195,18.407,12.341,18.918,10.426,10.649,8.686,12.613
991,27.724,19.488,45.079,17.719,16.476,25.871,15.399,14.188,13.877,12.139,12.139,15.106,36.087,17.892,12.258,18.810,10.588,10.457,8.637,12.372
992,28.078,19.642,44.846,17.839,16.558,25.898,15.637,14.681,13.822,12.255,11.959,15.006,35.107,18.157,12.129,19.265,10.556,10.332,8.753,12.143
993,28.244,20.037,44.906,17.887,16.374,25.925,15.500,14.901,13.754,12.264,11.924,14.767,34.297,18.613,12.007,19.317,10.485,10.326,8.918,11.934
994,27.971,19.510,44.472,17.569,15.834,25.613,15.173,14.862,13.379,12.019,11.656,14.639,32.908,17.957,11.864,19.020,10.382,10.164,8.862,11.697
995,28.270,19.282,44.039,17.211,15.223,25.127,14.794,14.154,13.173,11.663,11.379,14.306,31.694,17.140,11.662,18.649,10.418,9.952,8.701,11.172
996,27.623,18.187,42.683,16.280,14.736,24.527,14.335,13.532,12.875,11.288,11.256,13.733,30.277,16.162,11.530,18.779,10.360,9.827,8.655,10.866
997,26.539,17.163,41.475,16.117,14.425,24.042,13.997,12.766,12.708,11.245,11.104,13.361,28.925,15.379,11.440,17.976,10.408,9.605,8.583,10.417
998,26.906,17.529,41.065,16.266,14.724,24.311,14.407,13.122,12.718,11.625,11.505,13.633,29.951,15.391,11.659,17.645,10.497,9.676,8.596,10.307
999,27.408,18.959,42.078,16.515,15.436,25.121,15.018,14.323,13.208,12.721,12.306,13.628,33.162,17.115,12.195,18.236,10.394,9.916,8.716,10.599
1000,27.823,19.848,42.647,17.422,16.174,25.906,15.830,14.502,13.334,12.712,12.495,14.072,35.502,17.961,12.510,18.420,10.416,10.079,8.797,11.107
1001,28.255,20.514,43.188,17.945,17.395,26.588,16.438,15.344,13.969,13.038,12.893,14.278,37.339,18.569,12.834,19.221,10.598,10.493,8.848,11.653
1002,28.671,21.089,43.969,18.412,17.851,26.654,16.436,15.711,14.161,12.976,12.625,13.933,36.938,18.575,12.497,19.514,10.562,10.764,8.797,11.759
1003,28.285,20.262,43.717,17.875,16.961,26.086,15.912,14.950,13.926,12.442,12.110,14.011,35.042,17.742,12.179,19.179,10.560,10.637,8.738,11.403
1004,28.122,19.820,43.234,17.487,15.986,25.432,15.101,14.303,13.611,12.062,11.798,13.772,33.479,17.199,11.990,18.436,10.485,10.447,8.695,10.842
1005,27.416,18.857,41.964,16.875,15.139,24.720,14.309,13.908,13.204,12.019,11.678,13.167,32.284,16.642,11.841,17.614,10.404,10.079,8.772,10.528
