 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
840,87.036,92.910,85.927,97.579,98.919,96.992,90.278,92.088,88.238,88.270,95.123,94.039,93.372,92.731,90.481,88.421
841,87.142,92.349,85.825,97.261,98.801,95.661,89.968,92.364,88.172,88.110,95.062,93.791,93.664,92.500,90.250,87.727
842,86.347,93.088,85.747,97.026,98.841,95.667,89.278,91.778,87.859,88.153,95.034,93.883,93.398,92.261,90.290,88.630
843,86.874,92.166,85.508,97.505,98.290,96.814,89.827,92.134,87.947,88.665,95.340,94.051,93.833,92.809,90.063,88.359
844,87.455,92.299,86.180,97.281,98.617,96.454,89.638,92.000,87.412,88.424,95.466,93.632,93.429,92.535,90.872,88.256
845,86.176,93.317,85.528,97.683,98.443,97.208,89.545,92.430,88.507,88.434,94.881,93.522,93.850,92.130,90.079,88.767
846,87.333,92.759,85.909,97.052,98.936,95.984,89.555,92.361,87.669,88.263,95.534,94.532,93.327,93.229,90.237,88.775
847,86.884,92.420,86.192,97.870,98.924,96.290,89.298,91.909,87.792,87.952,95.108,94.517,93.154,91.803,90.123,87.952
848,87.080,92.362,85.675,97.689,97.877,96.314,88.944,91.909,87.661,87.751,95.154,93.817,93.105,92.705,90.733,88.357
849,86.952,92.693,85.586,96.808,98.430,95.391,89.773,91.377,87.257,87.750,94.966,94.123,93.002,91.737,89.869,87.584
850,86.735,92.327,85.639,97.851,98.299,95.989,89.153,91.310,87.026,88.026,94.601,93.610,92.508,92.104,89.437,88.018
851,86.016,92.271,85.051,96.942,98.040,95.842,88.769,92.062,87.083,87.118,94.807,93.407,94.049,91.997,89.545,88.209
852,85.930,92.065,84.808,97.518,99.104,96.590,89.539,91.714,86.998,88.072,95.243,93.869,93.261,91.835,90.056,88.097
853,86.876,92.601,85.639,97.218,97.896,95.784,89.473,92.572,87.255,88.196,95.750,92.772,93.090,91.880,90.065,88.284
854,87.305,92.769,85.522,97.659,98.447,96.000,89.688,92.297,87.442,87.879,95.263,93.647,93.077,92.279,89.856,88.282
855,86.269,93.146,85.073,98.330,98.278,96.235,89.302,92.187,87.691,87.612,94.938,93.850,93.064,91.630,90.376,88.130
856,86.754,93.083,85.864,97.987,98.345,96.000,89.137,92.489,87.172,87.724,95.570,93.604,93.152,92.955,89.645,88.476
857,86.780,92.799,85.514,98.333,98.850,96.104,89.354,92.024,87.166,88.191,94.709,94.312,93.308,92.971,89.539,88.037
858,86.984,93.367,85.742,97.819,97.720,95.926,90.032,92.578,87.240,87.990,94.766,93.653,93.724,92.553,89.937,88.608
859,86.176,91.791,85.363,97.570,98.939,95.587,89.867,91.778,87.087,88.206,95.433,93.407,93.158,92.915,89.363,88.108
860,86.719,92.628,85.220,98.330,98.913,96.230,89.990,92.348,87.347,87.823,94.969,93.867,93.284,91.981,90.497,88.621
861,86.423,92.236,85.210,97.378,98.275,96.645,89.922,91.898,87.250,87.783,95.489,94.476,93.303,92.207,90.260,87.469
862,86.806,93.088,85.606,97.594,98.517,95.839,89.821,92.390,87.764,87.506,94.735,93.595,93.564,93.037,89.632,88.121
863,86.467,92.196,85.283,98.894,98.028,96.765,89.549,92.056,87.071,88.241,95.278,93.848,93.310,92.130,90.119,87.901
864,87.253,92.786,85.828,98.421,98.553,95.495,89.322,92.249,88.420,87.675,95.041,93.869,93.806,92.146,90.411,88.403
865,86.864,92.342,85.628,98.417,98.864,96.320,89.274,92.380,87.772,88.293,95.853,93.653,93.536,92.194,90.138,88.302
866,87.355,93.020,85.472,98.639,98.680,95.951,90.129,92.139,87.683,88.700,95.332,93.813,93.393,93.029,90.124,88.031
867,87.158,93.143,85.690,98.089,98.163,96.459,89.443,91.794,87.220,88.619,95.056,94.333,94.521,92.505,90.253,88.489
868,86.972,92.236,85.736,97.633,98.331,95.642,89.954,92.495,88.099,88.159,94.892,93.805,93.891,91.779,90.132,88.744
869,87.226,92.088,86.313,97.600,98.487,96.689,90.107,92.757,87.863,88.128,95.696,93.515,94.259,92.301,89.881,87.689
870,86.629,92.990,85.832,98.883,98.807,96.093,89.873,91.751,88.024,88.152,95.884,94.630,94.361,92.559,90.757,88.617
871,86.870,92.080,85.495,98.255,98.576,96.536,90.012,91.773,87.725,88.782,95.087,93.973,94.081,92.718,90.486,88.260
872,87.737,93.616,85.582,98.572,99.403,95.596,90.563,92.158,87.937,88.134,95.306,93.398,94.032,91.971,90.136,89.075
873,87.409,92.804,86.547,98.175,98.835,95.787,89.819,92.799,87.428,88.303,96.013,94.302,93.806,92.721,90.265,88.604
874,86.792,92.917,86.289,98.531,98.422,96.126,90.322,92.104,87.923,88.609,95.028,94.057,94.327,92.795,90.179,88.584
875,87.539,93.633,85.736,98.423,99.322,95.902,90.149,92.160,88.087,88.432,95.696,93.953,93.788,92.503,90.387,88.681
876,88.701,93.616,85.936,98.395,99.379,97.607,90.680,92.209,88.475,88.340,97.874,95.865,94.722,92.250,91.831,88.672
877,87.529,93.967,86.300,99.102,99.390,97.924,90.883,92.693,88.275,88.561,96.250,95.528,94.735,92.965,91.258,88.892
878,87.537,93.540,85.907,100.186,99.430,97.697,90.588,92.444,88.372,89.246,96.384,94.704,95.508,92.614,90.780,88.601
879,87.715,93.073,86.085,99.125,98.879,97.342,90.797,92.631,87.683,88.238,95.760,94.117,95.051,92.944,91.326,88.537
880,87.507,92.648,85.558,100.356,99.176,96.760,90.942,92.580,87.939,88.649,95.609,93.928,94.992,93.141,91.001,88.024
881,87.800,92.970,86.070,99.447,98.214,97.027,91.109,92.917,88.180,88.234,96.706,94.035,95.008,92.918,90.685,88.383
882,87.804,92.789,86.265,100.110,99.267,97.120,91.082,92.914,88.101,88.081,95.206,93.238,94.372,92.380,91.328,88.707
883,87.487,93.080,85.538,99.862,99.011,97.342,90.404,92.503,87.836,88.305,95.580,94.138,93.836,93.013,90.760,88.806
884,86.703,92.467,85.984,100.961,98.627,96.757,90.795,92.278,87.830,88.595,95.265,93.483,94.660,92.803,91.092,88.218
885,87.735,92.932,86.220,99.305,98.614,96.680,90.320,92.235,87.950,88.357,95.469,93.823,94.752,92.854,90.943,87.872
886,87.034,93.932,85.892,99.866,98.843,96.153,90.952,92.219,87.810,88.491,95.623,94.019,94.417,93.013,90.792,87.771
887,87.603,93.309,86.111,99.575,98.879,96.746,90.447,92.559,87.699,88.072,95.036,94.448,94.929,92.279,90.830,88.870
888,87.397,93.322,86.325,99.296,98.841,96.404,90.879,92.348,88.022,87.974,95.163,94.351,93.598,92.162,90.333,88.498
889,87.465,92.384,85.727,100.300,98.201,95.699,90.304,92.289,88.392,88.375,95.477,93.733,94.141,92.681,90.962,87.956
890,88.068,93.445,85.729,99.739,98.820,97.314,91.044,91.995,88.594,87.825,95.794,93.906,94.385,92.654,90.611,88.493
891,87.479,93.013,85.798,99.272,99.297,96.820,90.541,92.380,87.594,88.148,95.732,94.421,94.472,92.806,90.465,88.359
892,87.377,92.945,86.108,99.300,99.780,97.186,90.187,92.762,88.214,88.089,96.056,94.205,94.517,93.168,90.865,88.330
893,87.431,92.955,85.784,99.000,98.409,96.055,90.398,92.971,88.238,87.654,95.170,93.889,94.744,92.255,90.469,88.736
894,87.301,93.538,85.865,99.119,98.854,96.443,90.845,92.626,88.218,87.715,95.525,93.713,95.008,92.862,90.820,88.830
895,87.066,92.799,86.052,99.644,98.388,96.508,90.569,92.524,88.111,88.555,95.235,94.752,94.090,92.832,90.486,88.811
896,87.212,94.078,85.933,99.220,98.617,96.254,90.316,92.412,88.477,87.997,95.343,93.517,94.246,92.593,90.989,88.747
897,86.659,93.065,85.841,98.991,98.195,96.642,90.809,92.374,87.850,88.694,95.461,94.712,94.250,92.229,90.515,88.623
898,87.463,93.726,85.936,98.857,98.318,96.194,90.380,92.511,88.255,88.662,95.278,93.848,94.868,93.120,90.720,88.806
899,87.539,93.329,86.204,99.542,98.712,96.279,90.179,93.040,88.301,88.640,95.784,93.844,94.222,92.468,90.547,88.057
900,87.866,92.804,85.787,100.307,98.559,97.281,90.797,92.123,88.461,88.608,96.108,93.819,94.150,93.130,90.692,88.242
901,86.788,92.837,85.943,99.467,99.419,96.164,90.467,92.270,88.228,88.845,95.554,94.193,94.842,92.460,90.555,88.568
902,87.693,93.291,86.276,98.775,98.472,97.019,90.507,93.035,88.107,88.769,95.949,94.464,93.707,93.250,90.823,88.899
903,87.142,92.844,86.085,99.013,98.898,96.183,90.471,92.644,87.677,88.989,96.074,93.916,94.214,93.098,90.425,88.346
904,87.347,93.221,86.327,99.298,98.600,96.637,89.573,92.139,87.893,88.447,95.186,94.263,94.115,92.809,90.582,88.778
905,87.375,93.809,85.699,98.406,99.208,96.803,89.881,92.562,87.976,88.530,94.925,93.382,94.429,92.444,90.009,88.927
906,86.745,93.407,85.718,97.592,98.502,95.869,90.151,92.433,87.549,88.659,95.131,94.823,93.425,92.080,90.485,88.496
907,86.968,92.839,85.892,97.438,99.013,96.273,89.962,92.083,88.222,88.861,96.013,94.162,93.878,92.561,90.334,88.557
908,87.186,92.721,86.006,98.503,99.038,96.770,90.513,92.602,88.107,88.381,95.113,94.150,93.767,93.330,90.974,88.987
909,87.613,93.083,86.015,97.441,99.095,96.279,90.070,92.594,87.442,88.571,95.510,94.195,93.592,92.753,90.507,88.634
910,87.365,93.555,85.966,97.907,98.136,96.473,90.209,92.668,87.859,88.258,95.748,94.062,93.370,92.995,90.812,88.974
911,87.353,92.163,85.756,96.907,99.684,96.538,90.535,92.524,88.507,88.161,95.846,94.460,93.547,92.346,90.763,89.430
912,87.806,93.206,86.274,96.989,99.025,96.549,89.581,92.430,87.966,88.396,95.307,94.166,93.882,92.029,90.639,88.969
913,87.206,92.613,86.531,97.445,98.644,96.579,89.954,92.765,87.673,88.494,95.474,94.632,94.126,93.537,90.295,88.405
914,87.022,92.852,86.321,97.371,99.280,96.874,90.396,92.321,87.596,88.828,95.369,94.339,93.763,92.231,90.777,88.335
915,87.613,93.171,86.201,96.711,97.924,97.030,90.223,92.529,87.675,88.038,94.931,93.920,93.581,93.420,90.474,88.575
916,87.309,93.523,85.889,97.769,99.161,96.511,89.930,92.668,88.129,88.692,94.953,94.148,93.538,92.242,90.826,88.500
917,86.842,92.492,85.703,97.287,98.345,96.598,89.738,92.430,87.903,88.153,94.930,93.959,94.421,93.261,90.478,88.324
918,87.741,93.123,85.843,97.469,98.835,96.016,90.147,92.703,88.020,89.179,95.675,93.682,94.654,92.572,91.380,88.244
919,87.824,92.955,85.847,96.790,99.108,95.967,90.483,92.717,87.030,88.530,95.176,93.924,94.560,92.452,90.373,88.861
920,87.481,92.832,85.793,97.836,99.091,97.123,89.676,92.449,87.792,88.893,95.804,94.212,93.914,93.066,90.858,88.703
921,87.329,93.256,85.609,96.862,98.593,95.964,89.710,93.118,88.178,88.352,95.531,94.006,93.780,94.378,90.554,88.844
922,87.327,92.967,85.867,97.270,99.148,97.749,89.851,92.152,88.050,88.357,95.600,94.060,94.556,93.037,90.943,88.632
923,86.649,92.832,85.987,97.806,99.354,96.888,89.445,92.537,88.099,88.199,95.381,93.743,94.726,92.987,90.320,88.172
924,88.086,93.010,85.783,98.566,98.773,97.066,90.433,92.096,87.782,88.132,95.940,93.885,94.455,93.066,90.663,89.002
925,87.393,93.133,86.456,97.991,98.468,96.902,90.408,92.901,88.018,88.273,95.346,94.312,94.498,93.327,90.997,88.938
926,87.062,93.003,86.114,97.633,99.229,96.489,89.767,91.150,88.048,88.853,95.265,94.351,94.555,92.404,90.513,88.615
927,87.699,93.889,86.192,98.767,99.053,96.262,90.525,92.136,87.917,88.812,95.626,93.850,94.908,92.383,90.233,88.394
928,86.637,93.382,86.070,98.581,98.871,97.210,90.254,92.110,88.107,88.218,95.438,94.175,94.925,92.968,91.210,87.835
929,86.816,93.319,86.274,97.834,98.477,96.831,90.469,92.655,87.758,88.411,95.422,93.811,93.930,93.128,90.531,88.621
930,87.092,93.402,85.886,98.521,98.733,97.380,90.022,93.610,88.507,88.300,95.827,94.131,94.705,92.899,90.820,88.778
931,87.838,93.382,85.954,97.650,98.924,96.317,90.032,92.428,88.350,88.504,95.116,94.294,94.209,92.686,91.106,88.542
932,87.275,92.558,86.015,98.551,99.218,95.814,90.111,91.981,88.269,88.311,95.984,93.708,94.637,92.492,90.947,88.892
933,86.998,92.706,86.670,98.713,98.680,96.934,90.529,92.476,87.943,88.967,94.859,93.741,94.429,92.508,90.631,87.978
934,87.675,93.643,86.412,98.495,99.129,96.891,89.984,92.455,88.566,88.027,95.098,93.526,93.827,92.710,90.790,87.760
935,87.026,92.508,86.157,97.335,98.225,96.568,90.893,92.257,87.887,88.686,95.544,95.142,93.778,93.370,90.455,88.319
936,87.625,92.460,85.936,97.942,98.496,96.443,89.751,92.856,87.556,88.408,96.250,94.257,94.028,93.585,90.148,88.905
937,87.916,93.367,85.922,97.754,99.138,95.664,90.644,92.524,88.374,88.919,95.453,94.173,93.669,92.532,91.118,88.513
938,87.058,93.111,85.930,98.197,98.928,95.705,89.823,92.906,87.770,88.456,95.242,93.684,94.641,92.880,90.537,88.967
939,87.068,92.962,86.060,98.132,98.646,97.202,89.924,92.754,87.693,88.112,95.565,94.191,93.474,93.104,90.355,88.363
940,87.295,92.590,86.316,97.985,99.392,95.915,90.095,91.684,88.150,88.252,95.000,94.577,93.799,92.356,90.534,88.502
941,86.956,93.053,86.409,98.348,98.083,96.333,89.696,92.342,88.307,88.306,95.735,93.889,94.098,92.327,90.587,88.676
942,87.513,93.226,86.292,97.853,98.725,96.175,90.155,91.460,87.816,88.482,95.175,93.842,93.829,93.407,90.372,88.352
943,88.014,92.952,85.781,97.749,98.381,96.615,89.628,91.944,87.832,88.530,95.654,93.511,94.098,92.410,90.696,88.361
944,87.341,92.784,86.142,98.194,99.381,95.661,89.408,92.094,88.261,88.159,95.577,93.916,93.806,92.263,90.903,89.220
945,87.445,93.518,85.564,98.132,98.951,96.183,89.984,92.070,87.760,88.349,95.247,93.838,94.605,93.104,90.494,89.416
946,87.271,92.955,85.471,98.458,99.112,96.068,89.871,92.171,87.958,88.528,95.877,94.602,93.763,93.274,90.576,87.811
947,87.277,93.450,85.982,98.117,98.619,96.803,90.101,92.727,88.372,88.287,95.735,94.559,94.746,92.205,90.715,88.137
948,86.868,93.751,86.129,98.607,98.597,96.768,89.340,92.316,88.703,87.967,95.944,94.166,94.479,93.287,90.526,88.284
949,87.234,93.334,86.144,97.765,98.809,96.462,90.012,91.802,87.913,89.077,95.083,94.489,93.934,92.375,90.556,88.714
950,87.595,92.595,86.168,97.806,98.593,96.563,90.414,92.316,88.349,88.400,95.789,94.499,94.122,92.223,90.361,88.026
951,87.076,93.492,85.867,98.283,98.737,96.415,90.125,91.917,88.661,89.041,95.778,94.407,93.756,92.755,90.263,88.659
952,86.830,93.028,86.279,98.374,99.551,96.806,89.895,92.438,88.046,88.262,95.242,94.480,93.904,92.404,91.151,88.789
953,86.912,93.465,86.175,98.048,99.426,95.801,89.748,92.596,88.297,88.435,95.783,94.142,93.940,93.737,90.275,88.720
954,87.114,92.279,86.178,98.011,98.023,96.317,90.135,92.024,88.313,88.426,95.426,94.273,94.177,92.646,91.113,88.548
955,87.010,93.085,85.952,98.119,99.335,96.342,89.781,91.955,87.800,87.943,94.871,93.864,93.816,92.625,90.614,88.601
956,86.832,93.397,85.567,98.132,98.585,96.571,90.288,92.131,88.947,88.917,95.389,94.417,94.068,92.798,90.092,87.868
957,87.687,93.173,85.939,98.972,98.540,96.306,89.678,92.374,88.178,88.043,94.992,94.181,93.885,92.886,90.739,88.852
958,87.395,93.945,85.835,98.419,98.989,96.740,89.006,92.671,88.139,88.276,94.997,94.179,94.235,92.995,90.731,88.599
959,87.345,92.631,86.220,97.518,99.449,96.128,90.686,92.166,88.309,88.928,95.588,94.261,94.043,93.194,90.151,88.722
960,87.731,93.794,86.486,98.587,98.839,96.945,89.877,92.955,87.972,88.652,95.139,94.534,93.429,93.729,91.261,88.084
961,87.745,92.025,86.138,98.406,98.748,96.757,90.455,92.107,88.374,88.159,95.446,94.148,94.156,92.870,90.733,88.608
962,87.250,93.196,86.318,98.721,98.894,97.486,90.113,92.128,87.836,88.214,95.662,94.478,94.145,92.699,91.002,88.366
963,87.731,92.548,85.819,98.981,99.030,96.131,90.316,91.896,88.188,88.965,95.405,94.405,93.846,92.059,90.513,88.396
964,87.523,92.794,85.721,98.940,98.799,95.962,90.392,92.155,88.465,88.689,95.229,94.279,94.827,92.699,90.460,88.784
965,87.293,93.063,86.000,98.579,99.157,97.123,89.958,92.463,88.275,88.852,95.373,93.836,95.034,93.306,90.854,87.722
966,88.152,93.420,85.742,99.112,98.854,97.574,91.561,92.484,88.303,88.630,94.833,94.277,94.111,91.814,91.033,88.108
967,87.425,93.221,86.363,98.888,99.464,97.038,92.316,92.235,88.341,88.496,95.574,94.316,95.197,93.628,90.715,88.101
968,88.182,92.653,86.310,98.531,98.926,96.137,91.799,92.805,88.741,88.541,95.216,94.522,95.387,92.508,90.382,88.145
969,87.311,92.766,86.171,98.680,98.915,95.776,91.950,92.008,88.236,88.679,95.123,94.776,94.618,92.870,90.682,88.760
970,87.018,92.523,85.702,99.078,98.926,95.904,91.368,92.075,87.881,88.100,94.992,94.351,94.718,92.981,91.205,88.350
971,87.509,92.952,85.777,99.026,98.142,96.675,91.944,92.866,88.521,88.426,95.804,94.250,94.126,93.282,90.350,88.471
972,87.271,92.910,86.021,97.963,98.492,96.276,91.445,92.230,87.592,88.297,95.608,94.429,94.763,93.074,90.849,88.046
973,87.411,92.879,86.394,99.806,99.246,96.552,91.618,92.131,88.638,88.537,95.479,93.936,94.291,93.000,90.908,88.231
974,87.244,93.153,86.292,99.210,97.945,96.429,90.863,91.741,88.313,88.663,95.366,93.885,94.461,92.234,91.045,88.203
975,87.543,93.492,85.951,98.892,99.119,96.172,90.525,92.711,87.917,88.051,94.739,93.934,94.699,92.989,90.654,88.511
976,87.214,92.525,85.468,98.782,98.987,96.809,90.465,92.265,88.313,88.514,95.413,93.669,94.560,93.396,90.525,88.388
977,87.555,92.661,86.058,98.793,98.381,96.907,90.871,92.591,88.469,88.668,95.247,94.135,94.667,93.681,90.779,87.802
978,87.443,92.530,86.195,98.806,98.496,95.735,90.656,92.529,88.206,88.601,94.835,93.889,94.624,92.992,90.836,88.689
979,86.808,92.696,86.130,98.965,98.127,96.216,90.622,92.834,87.651,89.246,95.936,93.961,94.258,93.492,90.406,88.789
980,86.868,92.789,85.708,97.905,99.011,96.555,90.386,92.570,88.525,88.534,95.874,93.754,94.910,93.543,90.866,89.405
981,87.703,92.784,85.609,98.663,98.936,97.098,90.423,92.663,88.152,88.262,95.083,93.710,94.712,93.165,90.869,88.621
982,86.782,93.585,86.585,98.227,98.456,95.216,90.386,92.449,87.998,88.439,95.645,94.138,94.186,92.774,90.652,89.073
983,87.778,93.141,85.807,98.229,98.629,96.809,90.370,92.233,88.117,88.314,95.673,94.320,94.564,92.875,90.987,87.877
984,87.174,93.171,86.142,98.346,98.996,95.265,90.177,92.872,88.366,88.411,96.093,94.269,94.333,93.269,90.933,88.161
985,86.898,92.925,86.237,98.177,98.826,95.790,89.630,92.917,87.650,88.678,95.090,94.310,94.581,93.106,90.847,89.170
986,87.299,93.050,86.685,97.624,98.691,96.555,90.334,92.612,88.570,88.533,95.096,94.156,94.423,93.346,90.814,88.456
987,88.347,92.972,86.082,98.400,98.784,96.281,90.036,92.599,88.418,88.467,95.355,94.115,94.148,93.061,90.589,88.797
988,87.128,93.148,85.708,98.156,99.051,96.429,90.266,92.444,88.111,88.314,95.861,94.240,94.771,93.245,90.865,88.586
989,87.196,92.952,85.940,97.758,98.780,96.306,89.930,91.781,88.663,87.866,95.152,93.975,94.141,92.809,90.068,88.117
990,87.517,93.482,86.100,97.942,98.949,95.377,90.175,92.660,88.251,88.195,95.185,93.581,94.462,92.332,90.897,88.436
991,86.982,93.003,86.177,98.937,99.239,95.781,90.153,91.984,88.152,88.188,96.069,93.858,94.468,92.322,90.471,88.456
992,86.766,92.590,86.120,98.279,98.464,96.322,90.429,92.481,87.479,88.113,95.190,94.318,94.147,92.811,90.709,88.606
993,87.525,92.992,85.828,98.369,98.824,96.489,89.380,92.206,87.875,88.439,95.420,94.819,94.594,92.936,89.897,88.555
994,86.850,93.407,85.961,98.527,98.617,96.664,89.781,91.965,88.216,88.325,94.634,93.992,94.658,92.798,90.583,88.570
995,87.040,92.809,86.178,98.551,98.608,96.514,89.926,92.390,88.107,88.831,95.469,94.579,94.248,93.314,90.388,88.192
996,87.375,93.402,86.051,98.151,99.258,96.090,90.308,92.398,87.790,88.383,95.273,93.903,94.415,92.899,90.511,88.304
997,87.329,93.389,85.772,97.337,98.299,96.798,89.837,92.310,87.851,88.488,94.521,94.125,94.645,92.867,90.901,88.035
998,87.459,92.711,86.324,98.855,98.458,96.721,90.270,92.380,88.253,88.927,94.688,93.764,94.261,93.160,90.838,88.009
999,87.048,93.606,86.168,98.570,98.922,96.872,90.491,92.556,88.129,88.230,95.660,94.257,94.808,93.569,90.346,87.848
1000,86.739,92.834,86.046,98.060,98.500,96.358,90.264,91.545,88.378,88.474,95.373,93.982,94.365,92.934,90.493,88.390
1001,87.433,93.309,86.090,99.298,98.398,96.743,90.187,92.652,87.812,88.780,95.469,94.012,94.994,92.537,90.526,88.529
1002,87.427,93.008,85.798,98.380,98.053,96.844,89.698,93.254,88.210,87.986,95.817,94.721,94.086,92.580,90.568,88.985
1003,86.918,93.231,86.076,99.307,98.869,96.358,91.308,92.393,88.065,88.678,95.181,94.246,94.741,92.380,90.454,87.943
1004,86.812,93.183,86.268,99.333,98.280,96.514,90.724,91.658,88.137,88.719,95.521,93.871,94.694,92.465,90.332,88.218
1005,86.685,93.417,85.733,99.076,98.739,96.014,90.026,92.251,88.309,88.537,95.386,93.558,94.694,92.596,90.556,88.117
1006,87.365,92.962,85.654,98.942,98.265,96.609,89.773,92.989,88.087,88.094,94.743,93.885,94.323,92.146,90.470,88.315
1007,87.389,93.033,85.709,99.017,98.203,96.582,90.364,92.273,88.014,88.936,94.902,93.505,94.323,93.181,91.138,88.471
1008,87.663,92.824,85.970,98.272,99.013,95.861,90.419,92.441,88.111,88.423,95.606,94.326,94.820,93.364,90.812,88.361
1009,87.864,92.802,86.295,99.253,98.434,96.082,90.429,91.682,87.501,88.555,95.848,94.016,94.936,92.830,90.252,88.205
1010,87.756,92.565,85.411,99.149,99.000,95.790,90.149,92.211,88.275,88.604,95.897,94.450,94.485,92.298,90.145,88.575
1011,87.210,92.550,86.184,98.503,98.352,96.669,90.167,92.503,88.531,88.344,95.020,94.337,94.793,92.981,90.668,88.489
1012,86.669,93.558,85.637,99.816,99.339,96.240,90.312,92.618,88.113,88.557,95.252,94.019,94.150,92.811,90.576,88.544
1013,87.381,92.432,85.733,98.946,98.381,96.284,90.060,91.973,88.141,88.222,95.374,94.080,94.305,92.989,90.811,88.128
1014,87.248,93.658,85.895,98.235,98.841,96.038,90.217,92.957,87.634,87.900,94.758,94.357,94.741,93.226,90.538,88.650
1015,87.112,93.053,86.015,98.387,98.953,96.970,90.489,92.832,87.568,88.589,95.304,93.904,94.293,92.399,90.666,88.890
1016,87.673,93.101,85.715,97.955,98.237,96.814,90.161,92.396,87.764,88.271,95.670,94.333,94.056,92.790,90.485,88.214
1017,87.393,92.550,85.915,98.851,97.881,96.325,90.173,92.364,87.905,88.989,95.250,94.355,94.506,92.984,90.287,88.610
1018,87.255,92.879,86.531,97.851,98.362,95.380,89.861,92.131,87.980,88.134,95.634,93.932,95.049,93.037,90.444,88.042
1019,87.365,92.930,85.712,99.022,98.703,95.847,90.183,92.262,88.133,88.281,96.002,93.996,94.421,92.266,90.684,88.515
1020,87.148,92.967,85.846,98.352,98.930,95.913,90.095,92.110,87.838,88.338,95.335,94.337,94.716,92.926,90.474,88.211
1021,87.287,92.626,85.985,98.531,98.434,96.066,89.873,92.460,87.691,88.378,95.163,94.481,94.318,93.367,90.852,87.905
1022,87.200,92.631,85.877,98.458,98.144,96.790,90.744,92.302,88.552,88.683,96.051,94.043,93.647,92.229,90.729,88.148
1023,86.651,93.003,86.133,97.330,99.186,96.342,90.205,92.511,87.857,88.593,95.167,93.622,94.335,92.835,90.381,87.780
1024,87.593,92.716,86.126,97.976,99.197,96.355,89.901,92.045,88.253,88.021,95.670,93.945,94.156,93.141,90.208,88.258
1025,86.547,93.369,85.682,98.341,98.252,96.429,89.765,92.914,88.125,88.552,95.299,94.023,94.019,93.816,90.828,88.667
1026,86.766,93.540,86.273,97.484,99.178,95.648,89.847,92.241,88.392,87.917,95.650,93.741,94.263,92.609,90.484,88.852
1027,87.928,93.018,85.639,97.635,98.595,96.593,90.082,92.273,87.879,89.002,94.755,94.411,93.949,93.090,90.595,88.586
1028,87.459,92.568,86.066,97.391,98.758,96.473,90.243,92.524,87.879,88.411,95.466,94.306,93.823,91.753,90.223,88.438
1029,87.776,93.568,85.729,97.851,98.646,96.432,89.805,91.254,88.287,87.925,95.243,94.127,93.536,92.130,90.826,88.183
1030,87.329,92.925,86.295,97.397,98.824,96.932,89.598,92.163,87.808,88.469,95.320,94.288,93.889,92.684,90.607,88.163
1031,86.804,92.759,85.795,97.434,98.424,96.082,90.682,92.914,87.430,88.008,95.392,93.821,94.250,93.266,90.793,89.269
1032,87.589,93.342,85.846,97.784,97.934,95.776,90.386,91.898,88.327,88.204,95.807,94.045,93.801,92.402,90.715,88.861
1033,86.792,92.781,85.793,97.877,98.833,96.544,90.638,92.660,87.432,88.455,95.310,94.117,94.135,92.867,90.346,88.570
1034,86.830,92.729,85.943,98.251,99.169,95.929,90.348,92.463,87.822,89.126,95.310,93.926,94.556,92.040,90.185,88.861
1035,87.090,92.905,86.061,97.067,99.104,96.322,89.932,92.024,88.566,87.903,95.730,93.715,93.592,92.673,90.618,88.004
1036,87.020,93.472,85.738,98.194,98.735,96.066,90.139,92.422,88.238,88.534,96.149,94.222,94.164,92.676,90.529,88.507
1037,87.655,92.922,85.949,97.620,98.445,95.877,90.509,91.414,87.537,88.421,95.315,94.045,94.109,92.673,90.092,89.271
1038,86.870,92.957,85.766,97.963,98.318,96.730,90.282,92.214,87.976,88.112,94.876,94.000,94.023,93.199,90.314,88.172
1039,87.515,93.148,85.748,99.309,98.989,96.290,89.507,92.457,88.050,88.126,95.743,94.460,93.652,92.787,90.516,88.170
1040,87.709,93.216,85.721,98.343,98.873,95.781,89.857,91.743,87.675,88.445,95.067,94.737,93.771,93.122,90.494,88.504
1041,87.052,92.636,86.106,97.901,98.472,95.776,89.869,92.495,87.584,88.388,95.464,94.039,93.611,92.787,90.303,88.388
1042,87.351,92.276,85.931,98.460,97.693,96.527,89.668,93.118,87.754,88.919,95.428,94.481,93.897,93.186,90.465,88.280
1043,86.820,92.678,86.015,97.978,97.888,96.352,90.469,92.767,87.063,87.984,94.997,94.031,93.602,92.856,90.497,88.269
1044,87.397,92.997,85.648,98.784,98.722,94.809,90.072,92.291,87.410,88.104,96.059,93.745,93.930,92.138,90.167,88.700
1045,87.166,92.955,86.007,98.166,98.307,95.656,90.561,92.551,87.865,88.086,95.876,94.721,93.626,92.926,90.435,88.308
1046,86.701,92.249,85.616,97.782,98.458,96.074,89.857,92.174,88.295,88.230,95.333,94.224,93.494,92.814,90.607,87.965
1047,86.826,92.678,86.040,97.840,98.629,96.046,90.425,92.211,88.204,88.191,95.436,94.361,93.991,92.646,90.636,87.996
1048,87.780,92.952,85.843,98.039,98.761,96.134,90.573,91.746,88.208,88.187,95.358,94.023,94.141,92.636,90.428,88.551
1049,87.762,92.817,85.544,97.838,98.415,96.724,90.360,92.877,87.616,88.799,95.593,94.062,93.523,92.843,91.071,88.416
