 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
1118,59.024,64.458,60.049,81.702,61.762,59.526,58.963,54.799,53.643,54.622,64.017,56.474,56.029,55.460,56.515
1119,59.329,66.067,59.464,82.063,62.134,59.353,59.174,54.651,53.564,54.745,64.170,56.223,56.124,55.605,56.540
1120,58.983,65.644,59.510,81.843,62.037,59.081,58.657,55.077,53.396,55.083,64.031,56.004,55.831,55.301,56.779
1121,59.325,64.800,59.753,81.513,61.474,59.303,58.849,55.077,53.062,55.021,63.954,56.191,55.673,55.773,56.477
1122,59.376,65.905,60.178,82.217,61.969,59.760,58.826,55.082,52.929,54.959,64.170,56.125,56.261,55.653,56.619
1123,59.146,65.549,59.828,81.562,61.906,59.613,58.661,54.850,52.473,54.888,64.014,56.400,56.032,55.373,56.916
1124,58.993,65.466,59.530,81.547,62.233,59.338,58.705,54.579,52.662,54.546,64.368,56.643,56.309,55.682,56.455
1125,59.255,65.035,59.684,82.002,61.866,59.271,58.900,55.070,52.516,54.970,64.075,56.743,56.161,55.528,57.311
1126,59.386,65.711,59.964,81.962,61.815,59.155,58.792,54.891,52.657,54.793,63.788,56.440,55.609,55.801,56.853
1127,59.309,65.078,59.885,82.617,62.290,59.381,58.808,54.751,52.364,54.901,64.152,56.325,55.966,55.561,56.610
1128,59.459,65.028,59.870,81.670,61.648,59.192,58.763,54.920,52.385,54.606,63.995,56.392,55.747,55.425,56.594
1129,59.407,66.195,59.680,82.918,62.285,58.650,58.636,54.705,52.557,55.067,63.834,56.372,55.908,55.507,56.297
1130,59.421,65.479,59.960,83.492,61.902,59.406,58.929,54.952,52.315,54.436,64.268,56.036,55.544,55.791,56.275
1131,59.074,65.150,59.684,83.338,62.113,59.464,58.904,54.709,52.352,54.511,63.978,56.458,55.850,55.634,56.700
1132,59.463,66.061,59.312,82.042,62.159,59.126,59.007,55.295,52.151,54.686,64.003,56.521,55.311,55.622,56.984
1133,59.273,65.113,59.377,82.593,62.134,59.474,58.856,55.039,52.063,54.988,64.125,56.262,56.290,55.553,56.540
1134,59.338,65.217,59.698,82.380,61.812,59.442,58.981,54.758,52.564,55.041,63.840,56.323,55.889,55.870,56.401
1135,59.190,66.119,59.417,82.180,62.054,59.489,58.717,55.087,52.094,54.652,63.659,56.728,56.127,55.760,56.926
1136,59.215,65.492,60.178,81.892,62.102,59.324,59.115,54.932,52.092,54.775,64.183,56.409,55.675,55.133,56.471
1137,58.983,64.879,59.711,82.255,61.934,59.326,58.831,54.654,51.920,54.817,63.869,56.621,55.720,55.648,56.629
1138,59.044,66.360,59.885,81.910,62.054,59.214,59.032,54.918,51.941,54.908,63.842,56.043,56.037,55.564,56.687
1139,58.991,66.039,59.899,82.213,62.000,59.430,59.001,54.787,52.020,54.989,64.185,56.685,55.902,55.345,57.185
1140,59.133,64.234,59.611,81.590,61.947,59.395,58.974,54.804,52.084,54.963,64.156,56.074,55.792,55.410,56.782
1141,59.632,66.124,60.045,81.933,62.006,59.353,58.982,54.850,52.204,54.938,63.788,56.191,55.855,55.091,57.183
1142,59.157,65.761,59.856,81.622,62.161,59.574,58.868,54.925,52.115,54.959,63.394,56.225,55.879,55.499,56.768
1143,59.466,65.002,60.016,81.960,62.078,59.034,58.702,54.673,51.894,54.996,64.169,56.321,55.644,55.724,56.711
1144,59.083,66.239,59.702,81.610,61.985,59.344,58.825,55.005,51.870,54.748,63.954,56.240,56.195,55.775,57.041
1145,59.177,66.059,60.004,82.440,61.674,59.338,58.788,54.736,51.794,55.082,64.526,55.957,56.164,55.643,56.700
1146,58.970,64.879,59.945,82.430,61.853,58.956,58.833,54.956,51.979,55.073,64.055,56.326,55.620,55.468,56.736
1147,59.231,65.191,60.006,81.733,61.802,59.130,58.679,54.792,51.664,54.922,63.696,55.996,55.897,55.676,56.831
1148,58.909,65.688,59.542,82.208,62.150,59.445,58.978,54.995,51.962,54.892,63.700,56.368,55.604,55.618,57.482
1149,59.005,64.824,60.069,82.062,62.181,59.526,58.889,54.978,52.042,54.773,63.743,56.411,55.773,55.835,57.109
1150,59.397,65.382,60.079,81.947,61.923,59.511,58.847,54.596,51.867,54.564,64.023,56.096,55.921,55.407,56.529
1151,59.239,65.957,59.619,81.928,61.487,59.325,58.771,54.952,51.669,54.589,63.960,56.602,56.124,55.459,56.760
1152,58.990,64.790,59.524,81.690,62.193,59.253,58.868,54.949,51.828,54.842,64.287,56.234,55.588,55.686,56.338
1153,59.310,65.926,59.933,82.345,62.033,59.294,58.611,54.925,51.913,54.780,63.946,56.358,55.509,55.697,56.730
1154,59.187,66.035,59.706,82.433,61.819,59.076,59.275,54.818,51.964,54.408,63.758,56.185,55.609,55.556,56.755
1155,59.159,64.423,59.820,81.763,61.997,59.154,58.842,55.153,52.046,54.832,63.997,56.502,55.916,55.658,56.926
1156,59.627,65.100,59.457,82.322,61.819,59.116,58.453,55.172,51.944,54.713,64.077,56.357,56.195,55.720,56.283
1157,59.128,66.106,59.753,82.023,62.006,59.313,58.575,55.012,52.066,55.025,63.647,56.443,56.182,55.373,57.163
1158,59.070,64.625,59.773,82.165,62.058,59.351,58.818,54.976,52.053,55.200,63.964,56.657,56.219,55.549,56.782
1159,59.089,65.082,59.735,81.887,62.469,59.469,58.969,54.448,51.957,54.872,63.695,56.075,56.008,55.499,56.610
1160,59.138,65.998,59.654,82.097,61.991,58.911,58.592,54.952,51.698,54.894,63.813,56.517,55.681,55.514,56.752
1161,59.069,64.672,60.156,81.820,62.112,59.640,58.884,54.637,51.564,55.126,64.026,56.370,55.934,55.339,56.458
1162,58.802,65.310,59.757,81.758,61.878,59.108,58.638,54.998,51.664,54.640,63.888,56.396,55.871,55.596,56.488
1163,59.069,65.796,59.332,81.803,61.828,59.089,58.726,54.724,51.669,55.094,64.073,56.283,55.712,55.626,56.730
1164,59.295,65.111,59.741,81.695,61.978,59.496,58.781,54.850,51.690,54.848,64.232,56.483,55.976,55.436,56.954
1165,59.087,64.861,59.640,82.420,61.907,59.558,58.667,54.772,51.870,54.757,63.613,56.362,55.987,55.643,57.033
1166,59.119,66.397,59.943,81.890,61.952,59.612,58.861,54.944,51.821,55.105,63.732,56.364,56.066,55.549,56.973
1167,59.123,65.291,59.449,82.485,61.720,59.182,58.986,54.700,51.820,54.860,64.076,56.574,55.744,55.742,56.771
1168,59.081,64.863,60.134,82.205,62.035,59.555,58.577,54.695,51.701,54.911,64.208,56.702,55.615,55.639,56.888
1169,59.300,66.232,59.670,82.355,61.815,59.038,58.976,54.939,51.736,54.793,64.218,56.298,55.704,55.754,56.823
1170,59.196,65.130,59.466,82.403,62.213,59.510,58.614,54.748,51.945,55.027,64.143,56.460,55.815,55.512,56.466
1171,59.238,65.297,59.581,82.738,61.814,59.265,58.596,54.554,52.327,55.016,64.115,56.613,55.797,55.856,56.668
1172,59.215,66.219,60.097,82.217,62.248,59.474,58.800,54.969,51.772,54.826,63.752,55.836,55.512,55.734,56.872
1173,59.256,65.770,59.310,82.208,61.823,59.182,58.685,54.673,52.020,54.910,64.041,56.379,55.728,55.561,56.932
1174,58.840,64.820,59.344,82.130,61.692,59.356,58.864,54.998,51.957,54.874,64.291,56.160,55.224,55.912,56.856
1175,59.554,66.744,59.781,81.802,62.046,59.461,58.810,54.755,51.776,54.849,63.830,56.355,55.879,55.514,56.763
1176,59.420,65.356,59.257,81.567,62.009,59.025,58.830,54.777,51.663,54.830,64.430,56.217,55.747,55.504,56.406
1177,59.307,64.761,59.818,81.842,62.321,59.439,58.595,55.116,51.713,54.895,64.185,56.113,56.224,55.908,56.654
1178,59.154,66.275,59.978,82.635,62.103,59.290,58.713,55.005,51.648,54.745,64.184,56.551,55.937,55.395,56.755
1179,59.160,65.742,60.012,82.067,62.256,59.552,58.994,54.760,51.902,55.089,64.019,56.634,55.902,55.804,56.700
1180,59.085,65.013,59.545,82.893,61.964,59.681,58.540,55.111,51.906,54.702,64.228,56.291,55.499,56.094,56.373
1181,59.648,66.705,59.656,82.273,62.166,59.397,58.886,54.925,52.007,55.023,64.086,56.474,56.103,55.486,56.793
1182,59.180,65.553,60.045,82.450,62.219,59.568,59.048,55.194,51.800,54.920,64.001,56.270,56.214,55.773,56.602
1183,59.432,65.466,59.872,82.273,61.983,59.682,58.911,54.780,51.639,54.988,63.864,56.649,56.016,55.671,56.613
1184,59.340,66.885,59.848,82.465,62.231,59.761,58.795,54.620,51.754,54.693,64.208,56.077,56.029,55.290,57.016
1185,59.098,65.082,60.014,82.493,61.925,59.438,58.940,54.424,51.653,54.887,64.390,56.158,55.755,55.687,56.550
1186,59.244,65.655,59.660,82.408,62.123,59.170,58.835,54.571,51.759,54.663,64.229,56.287,55.865,55.470,57.123
1187,59.164,66.410,59.559,81.958,62.284,59.495,58.983,54.835,52.043,55.073,64.266,56.260,55.852,55.277,56.894
1188,59.376,65.842,60.053,82.240,61.937,59.255,58.909,55.184,51.786,54.856,64.005,56.404,55.673,55.558,56.757
1189,59.025,65.035,59.314,82.590,62.204,59.186,58.795,55.097,51.815,54.917,64.521,56.670,55.865,55.566,56.687
1190,59.177,65.631,59.302,82.535,62.068,59.006,58.794,55.058,51.940,54.621,63.786,56.443,56.119,55.433,56.420
1191,59.232,65.449,59.895,81.978,61.951,59.549,58.681,54.746,51.846,54.738,64.205,56.211,55.509,55.770,56.414
1192,58.955,65.701,60.184,81.678,62.031,59.404,58.845,55.245,51.782,54.739,63.931,56.081,55.821,55.554,56.599
1193,59.196,66.245,59.771,82.262,61.875,59.020,58.585,54.574,51.933,54.844,64.151,56.317,55.805,55.486,56.891
1194,59.265,65.725,59.874,82.403,61.968,59.454,58.933,54.639,51.729,55.000,64.162,56.270,55.757,55.736,56.161
1195,59.229,64.900,59.927,82.268,62.071,59.388,59.393,54.981,51.843,54.794,64.237,56.566,55.929,55.613,56.820
1196,58.869,66.113,59.662,82.552,62.060,59.592,58.715,54.833,51.488,54.647,64.036,56.011,55.393,55.760,56.529
1197,59.172,65.375,59.820,82.662,61.958,59.168,58.673,54.804,51.885,55.004,63.649,56.351,55.894,55.357,56.815
1198,59.097,65.111,59.437,81.780,62.024,59.091,58.889,54.751,51.943,54.787,63.932,56.528,55.718,55.603,56.420
1199,59.125,66.180,59.775,82.355,62.308,59.527,58.941,54.947,51.473,54.785,64.098,56.602,56.253,55.609,56.678
1200,58.446,64.516,59.024,81.500,61.569,59.344,58.461,54.724,51.287,54.564,63.467,56.172,55.916,54.771,56.074
