 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
895,59.146,65.419,61.042,91.502,64.093,60.799,60.309,55.366,56.006,55.557,66.318,57.506,57.533,56.473,57.793
896,59.516,66.128,60.443,90.555,64.090,60.969,60.598,55.162,55.775,55.362,66.390,57.666,57.137,56.708,57.858
897,59.163,66.349,60.377,95.845,64.147,61.025,60.492,55.513,55.965,55.468,65.786,57.719,57.520,56.540,58.420
898,58.840,65.063,61.115,95.285,63.729,60.709,60.733,56.530,55.277,55.447,66.157,57.758,57.158,56.519,57.924
899,59.411,66.985,60.897,92.432,63.928,60.837,60.152,56.402,55.115,55.399,66.062,57.860,56.971,56.548,58.496
900,59.403,66.215,60.648,91.127,64.081,61.247,60.220,55.913,55.206,55.163,65.956,57.928,57.586,56.540,58.003
901,59.031,65.731,61.083,90.592,63.918,61.275,60.322,55.530,54.786,55.388,66.064,57.872,57.016,56.750,58.253
902,59.424,65.991,60.713,95.700,63.613,60.477,60.488,55.332,55.141,55.452,65.900,57.726,57.061,56.227,57.760
903,59.306,65.521,61.097,93.800,63.918,60.796,60.411,55.477,54.375,55.509,66.024,57.551,56.997,56.592,57.719
904,59.244,65.434,60.899,91.762,63.992,60.477,60.154,55.383,54.190,55.287,65.842,57.657,57.198,56.465,57.896
905,59.076,65.612,60.858,90.397,63.720,61.015,60.687,55.576,54.155,55.574,66.111,57.772,57.306,56.930,58.499
906,59.179,65.640,60.974,96.600,64.000,60.502,60.047,54.874,53.933,55.472,66.144,57.666,57.578,56.559,58.101
907,59.242,65.384,60.836,93.582,63.742,60.903,60.004,55.332,53.922,55.449,65.766,57.709,57.351,56.472,58.044
908,59.326,66.347,60.877,92.145,63.739,60.898,60.406,55.479,53.881,54.817,65.880,57.964,57.565,56.590,57.379
909,59.333,66.171,60.866,90.415,63.728,60.597,60.098,54.932,53.547,54.972,66.115,57.623,57.090,56.425,57.747
910,59.079,65.738,60.692,92.993,63.735,60.553,60.048,55.339,53.411,55.449,65.959,57.545,57.744,56.353,57.676
911,58.689,65.972,60.761,96.003,63.828,60.716,60.626,55.034,53.631,55.399,65.673,57.583,57.303,56.624,57.575
912,59.353,66.167,61.241,93.380,63.720,60.729,60.172,55.470,53.124,55.324,65.977,57.832,57.266,56.789,57.262
913,58.812,65.338,61.024,90.113,63.927,60.665,60.212,54.995,52.755,55.216,65.842,57.653,57.551,56.412,57.564
914,59.318,66.746,60.986,90.457,63.666,60.887,60.312,54.969,52.948,54.812,65.606,57.591,57.715,56.287,57.992
915,59.137,66.026,60.530,89.360,63.638,61.013,59.971,55.663,52.684,55.096,65.958,57.615,56.834,56.230,57.896
916,58.795,65.497,60.530,95.405,63.720,60.884,60.397,55.269,52.827,55.309,66.048,57.598,57.346,56.827,58.308
917,59.333,66.063,59.939,94.592,63.839,60.925,60.274,55.833,52.656,55.465,66.158,57.542,57.077,56.436,58.014
918,59.224,65.892,60.188,91.653,63.440,60.515,60.432,56.547,52.631,55.720,65.703,57.653,57.251,56.679,57.785
919,58.878,65.343,60.998,89.453,63.638,60.777,60.134,56.077,52.818,55.761,65.637,57.796,56.781,56.169,56.812
920,59.083,65.215,60.789,89.387,63.884,60.536,60.250,55.978,52.716,55.230,65.853,57.972,56.908,56.183,57.485
921,59.242,66.764,60.670,96.125,63.536,60.703,59.839,55.475,52.737,55.202,65.802,57.938,57.066,56.843,58.485
922,59.216,65.787,60.638,93.795,63.752,60.549,60.422,55.513,52.337,55.706,65.824,57.392,57.169,56.815,57.436
923,59.318,65.555,60.486,91.612,63.676,60.646,60.256,55.249,52.688,55.309,65.741,57.745,56.894,56.710,57.711
924,59.125,65.976,60.642,90.365,63.563,61.192,60.174,56.736,52.653,55.333,65.629,57.183,57.111,56.300,57.297
925,58.991,65.180,60.579,94.258,63.835,60.640,60.231,56.416,52.550,55.330,65.435,57.560,57.145,56.532,57.883
926,59.048,66.829,61.524,95.080,63.635,60.714,60.423,55.814,52.264,55.514,65.418,57.506,56.987,56.368,57.774
927,59.218,66.401,66.103,92.878,63.532,60.720,60.179,55.981,52.401,55.408,66.004,57.757,57.375,56.532,58.014
928,59.024,65.252,69.028,90.492,63.500,60.747,60.191,55.395,52.248,55.133,65.528,57.662,57.536,56.391,57.793
929,59.316,66.382,65.935,90.973,63.855,60.490,60.097,55.058,52.369,55.119,65.923,57.451,57.074,56.370,57.733
930,59.138,66.050,62.826,95.963,63.370,60.584,60.121,55.015,54.270,55.741,65.653,57.715,57.058,56.431,57.943
931,58.935,65.228,61.518,93.595,63.461,60.668,60.124,55.017,55.455,55.550,65.579,57.709,56.868,56.783,57.621
932,58.990,66.174,61.534,91.118,63.787,60.189,60.163,55.465,56.103,55.433,65.887,57.626,56.939,55.979,58.341
933,58.961,65.505,61.049,89.917,63.613,60.151,60.276,55.508,56.887,55.998,65.494,57.343,56.900,56.298,57.387
934,59.102,65.787,61.053,90.898,63.860,60.717,60.136,55.235,56.941,55.314,65.443,57.302,57.058,56.621,57.760
935,59.504,66.499,60.427,95.277,63.666,60.814,60.491,55.266,56.596,55.725,65.524,57.453,57.356,56.498,57.583
936,58.817,65.679,60.814,92.967,63.407,60.353,60.164,55.794,57.302,55.424,65.822,57.166,56.675,56.360,57.826
937,58.630,65.536,60.984,90.857,63.377,60.430,60.312,55.852,57.095,55.371,65.654,57.236,57.464,56.337,57.986
938,59.577,66.234,60.818,91.003,63.432,60.572,60.306,56.615,56.902,55.516,65.654,57.702,57.628,56.530,58.134
939,58.885,65.779,60.660,96.745,63.817,60.873,60.394,55.985,57.222,55.647,65.847,57.862,57.166,56.183,58.071
940,58.875,64.941,60.516,94.882,63.771,60.154,60.199,55.864,57.042,55.317,65.862,57.611,57.185,56.415,57.401
941,59.056,66.879,60.399,92.035,63.847,60.411,60.287,55.257,57.287,55.718,65.537,57.617,56.950,56.674,57.717
942,59.083,65.729,60.737,90.548,63.199,60.811,60.050,55.235,57.295,55.301,65.696,57.698,57.359,56.977,57.842
943,59.069,65.091,60.160,93.470,63.506,60.833,60.032,55.843,57.013,55.261,65.828,57.485,57.179,56.499,57.578
944,59.142,66.540,60.990,94.468,63.762,60.518,60.233,56.564,57.115,55.596,65.815,57.194,57.588,56.467,58.125
945,58.976,65.282,60.573,92.110,63.688,60.723,60.283,56.189,57.267,55.415,65.692,57.789,57.351,56.258,58.000
946,58.985,65.223,60.557,90.145,63.632,60.488,60.237,56.705,56.951,55.122,65.722,57.802,56.947,56.493,57.436
947,59.653,65.957,60.490,91.093,63.762,60.575,60.265,56.349,57.043,54.975,65.701,57.334,56.744,56.504,57.662
948,59.114,66.143,60.587,96.302,63.454,60.848,60.105,56.337,56.573,55.342,65.426,57.630,56.992,56.216,58.027
949,59.111,65.347,60.755,93.125,63.686,60.163,60.147,55.666,56.695,55.397,65.667,57.592,56.781,56.049,57.368
950,59.249,65.972,60.573,91.018,63.626,60.694,60.138,55.196,56.724,55.468,65.727,57.602,56.971,56.370,56.872
951,59.072,65.601,61.233,90.113,63.297,60.360,60.022,55.554,56.516,55.330,65.707,57.672,56.947,56.554,57.921
952,59.030,64.761,60.680,92.887,63.396,60.652,60.147,55.324,56.043,55.137,65.842,57.757,57.282,56.133,57.589
953,59.111,65.646,60.931,95.235,63.689,60.985,60.545,55.368,56.418,55.043,65.431,57.613,57.219,56.671,57.221
954,59.105,65.709,60.652,92.427,63.436,60.580,60.141,55.562,55.836,55.236,65.727,57.658,57.243,56.609,57.529
955,58.820,65.449,60.690,90.703,63.514,60.454,59.872,55.019,56.043,55.301,65.517,57.630,57.348,56.246,57.264
956,59.125,65.733,60.259,89.990,63.476,60.712,59.845,55.525,56.292,55.477,65.866,57.436,57.546,56.031,57.798
957,59.156,65.720,60.771,95.172,63.177,60.690,60.234,55.610,55.600,55.268,65.824,57.562,56.834,56.655,57.441
958,59.133,65.022,60.338,93.920,63.681,60.883,59.954,54.927,55.713,55.222,65.649,57.245,56.786,56.465,57.657
959,59.055,65.907,60.399,91.918,63.325,60.307,60.096,56.092,55.933,54.922,65.559,57.768,56.923,56.614,57.597
960,58.968,65.456,60.553,90.528,63.635,60.813,60.116,55.930,55.376,55.470,65.927,57.658,56.792,56.225,58.109
961,59.022,64.892,60.530,89.027,63.510,60.641,60.115,56.245,55.383,55.326,65.838,57.202,57.082,56.096,57.632
962,59.241,65.974,59.986,95.232,63.454,60.430,60.092,55.746,54.736,55.408,65.839,57.470,57.140,56.428,57.817
963,59.202,65.291,60.504,93.065,63.744,60.688,60.210,55.893,54.778,55.300,65.653,57.594,57.142,56.614,57.777
964,59.206,64.874,60.547,91.120,63.602,60.280,60.029,55.806,54.533,55.560,65.988,57.426,57.158,56.229,57.529
965,59.050,66.364,60.289,90.495,63.469,60.695,59.965,56.230,54.709,55.154,65.830,57.632,57.026,56.138,57.956
966,59.190,65.495,60.417,89.012,63.504,60.414,59.903,55.768,54.152,55.468,65.794,57.651,57.174,56.353,57.567
967,58.729,64.551,60.709,92.682,63.479,60.410,60.111,55.700,54.080,55.245,65.376,57.455,57.230,56.224,57.589
968,59.194,65.445,60.870,94.198,63.039,60.338,60.096,55.203,53.958,55.121,65.625,57.217,56.910,56.353,57.583
969,59.227,65.319,60.611,91.770,63.599,60.688,60.538,55.022,54.036,55.323,65.578,57.434,56.720,56.011,57.932
970,59.026,64.948,60.577,90.333,63.553,60.419,59.813,55.828,53.824,55.115,65.488,57.179,57.280,56.139,57.640
971,59.232,65.672,60.672,89.588,63.949,60.703,60.040,55.847,53.657,55.525,65.799,57.679,57.372,56.267,57.501
972,59.203,64.905,60.514,95.662,63.733,61.028,59.882,55.850,53.502,55.316,65.869,57.691,57.332,56.357,58.144
973,58.953,65.445,60.575,94.262,64.019,60.050,60.052,55.600,53.536,55.261,65.570,57.311,56.937,56.334,57.978
974,59.339,66.234,60.870,90.432,63.683,60.584,60.186,55.208,53.333,55.378,65.757,57.457,57.016,56.264,57.902
975,59.062,65.540,60.802,89.365,63.699,60.373,60.360,55.588,52.731,55.121,65.426,57.417,57.156,56.340,57.872
976,59.153,64.924,60.834,88.583,63.729,60.395,60.548,55.119,53.224,55.014,65.607,57.330,56.987,56.420,58.196
977,60.451,67.245,65.727,96.863,64.870,61.322,61.159,55.123,52.940,55.535,65.649,58.092,57.744,57.165,59.569
978,73.714,82.466,87.654,140.422,78.378,63.359,71.333,55.027,52.899,61.271,67.664,60.877,62.274,65.943,67.221
979,82.899,86.262,89.332,136.597,79.431,64.177,76.778,55.315,52.899,66.059,68.497,61.785,63.230,71.360,69.262
980,87.082,87.482,90.184,132.123,83.648,65.271,78.522,55.186,53.022,67.615,70.421,62.691,63.367,72.600,69.112
981,89.242,88.649,89.664,130.582,82.704,66.350,78.715,55.843,52.902,67.640,71.961,63.342,63.314,74.308,70.332
982,89.448,89.187,89.706,141.242,87.440,66.637,78.096,55.668,53.371,67.454,72.718,64.142,63.195,75.420,70.755
983,89.509,89.657,89.875,142.647,84.999,66.804,77.482,55.262,54.941,67.387,72.082,63.877,63.158,75.799,70.000
984,89.034,90.321,88.332,133.197,80.290,67.288,75.359,55.184,55.771,66.867,70.762,63.908,61.855,75.853,69.245
985,88.403,88.924,88.006,150.888,88.566,66.722,73.704,55.143,56.085,66.186,69.372,63.417,63.156,75.848,70.188
986,88.324,89.221,88.464,151.028,89.285,67.018,72.241,56.041,56.351,66.358,68.609,63.915,62.546,76.246,69.114
987,88.265,90.082,87.785,139.818,82.319,66.313,70.087,56.293,56.081,65.716,67.515,63.343,62.206,76.425,69.068
988,87.893,89.249,87.273,129.808,77.609,67.237,68.981,56.065,56.464,64.679,67.130,63.717,61.731,76.382,68.973
989,87.382,88.651,87.156,122.282,74.068,65.965,67.470,55.758,56.087,64.952,67.112,63.647,61.343,76.079,68.632
990,86.790,87.197,86.022,116.505,71.958,65.641,65.829,56.189,56.066,64.741,66.831,63.640,61.274,76.089,69.659
991,86.267,88.334,85.706,111.480,69.887,65.079,65.164,55.712,55.656,64.750,66.906,63.285,61.372,76.049,68.531
992,85.682,87.577,84.520,107.945,68.190,64.984,64.649,55.424,55.987,64.144,66.378,63.477,60.755,75.511,68.512
993,84.794,85.792,83.824,103.990,67.365,63.883,63.292,55.816,55.666,63.443,66.237,62.921,60.274,75.305,68.695
994,84.091,85.137,82.492,101.685,66.315,63.729,62.553,55.799,55.666,63.532,66.613,63.408,60.741,75.319,68.272
995,83.586,83.095,81.042,99.343,66.033,63.018,62.436,55.915,55.467,63.119,66.515,63.525,59.958,75.230,68.616
996,82.721,82.833,80.045,98.733,65.868,62.555,61.971,55.540,55.119,62.232,66.131,63.106,60.398,74.669,67.708
997,82.005,82.184,78.466,95.427,65.312,62.603,61.690,55.768,54.820,61.904,66.018,63.181,60.480,74.950,67.387
998,80.020,80.514,75.791,93.662,64.515,62.044,61.361,55.293,54.579,62.057,66.023,62.766,60.045,74.073,67.234
999,78.788,79.393,73.814,92.358,64.541,62.041,60.769,55.361,54.817,61.101,65.782,61.826,60.311,73.245,66.837
1000,77.373,77.158,71.403,92.728,64.476,61.271,61.079,55.540,54.719,60.394,66.082,61.740,59.665,72.705,66.768
1001,75.516,74.026,69.498,94.983,64.125,61.283,60.293,55.361,54.608,59.722,65.866,61.140,58.865,70.981,65.866
1002,73.691,73.082,67.150,99.848,64.144,60.988,60.465,55.947,54.190,58.989,66.120,61.460,58.699,70.405,65.575
1003,72.230,72.425,66.464,97.030,64.058,60.770,60.195,55.702,53.891,59.083,65.748,60.492,58.042,69.115,64.251
1004,70.648,71.670,65.067,93.728,64.001,60.949,60.288,55.366,53.898,58.394,66.273,60.075,58.240,67.848,64.771
1005,69.420,69.627,65.042,91.955,63.922,60.660,60.226,55.683,53.189,58.582,66.118,59.757,57.921,66.099,63.804
1006,67.554,68.685,64.569,90.658,63.826,61.091,60.016,55.162,53.341,57.950,65.959,59.526,57.480,65.285,63.128
1007,66.746,67.623,64.905,90.078,63.874,60.589,60.092,55.402,53.745,57.457,66.147,59.409,57.414,64.523,62.943
1008,65.899,67.234,69.014,92.657,63.785,60.725,60.124,55.308,53.229,57.564,65.485,58.791,57.665,63.342,62.172
1009,65.140,67.059,72.472,96.142,63.847,60.751,60.108,55.036,53.234,57.074,65.829,58.991,57.557,62.721,62.371
1010,64.582,68.508,70.065,92.990,63.733,60.753,60.069,55.683,53.317,56.851,65.698,58.583,57.322,61.541,61.493
1011,63.298,67.725,67.362,90.437,63.889,60.329,60.073,55.131,53.354,57.135,65.735,58.658,57.609,61.177,61.406
1012,62.879,66.449,64.532,89.415,63.393,60.515,60.226,56.099,52.913,57.074,65.189,57.987,57.100,61.193,61.520
1013,62.301,65.744,63.401,88.775,64.113,60.678,60.035,55.797,52.800,57.186,65.409,57.819,57.356,60.514,60.760
1014,61.705,65.063,62.644,88.648,63.823,60.858,60.052,55.077,52.543,57.280,65.936,58.540,57.095,60.220,60.436
1015,61.758,65.549,62.206,95.153,63.411,60.697,59.977,55.770,52.621,56.755,65.959,57.853,57.108,60.122,60.019
1016,61.453,66.696,62.239,92.972,63.934,60.249,59.848,56.080,52.814,57.348,65.716,57.838,57.264,59.378,59.599
1017,60.721,65.829,62.045,90.965,63.270,60.922,60.234,55.148,53.077,57.837,65.773,58.028,57.509,58.802,59.044
1018,61.155,65.115,61.536,89.195,63.797,60.802,60.283,55.402,52.196,57.794,65.462,57.508,57.208,58.329,59.008
1019,60.728,64.822,64.196,88.963,63.689,60.064,59.888,55.535,52.561,57.268,66.109,57.513,57.718,58.627,59.134
1020,60.541,65.978,78.820,94.220,63.618,60.559,59.815,55.906,52.572,57.023,66.024,57.634,57.156,58.227,58.997
1021,60.477,65.382,76.150,92.588,63.467,60.859,60.165,55.770,52.354,56.548,65.874,57.483,57.050,58.049,59.365
1022,59.805,64.456,70.628,89.673,63.802,60.048,59.986,55.731,52.614,57.225,65.757,57.692,57.079,57.648,59.035
1023,60.115,64.744,66.409,88.493,63.517,60.086,59.825,55.291,52.558,56.677,65.776,57.670,57.343,57.452,58.886
1024,59.871,65.399,64.117,88.993,63.374,60.384,60.006,55.291,52.443,56.569,65.371,57.360,57.000,57.013,58.728
1025,59.967,64.729,63.518,94.000,63.419,60.709,60.150,55.429,52.607,56.131,65.862,56.974,56.765,57.250,58.490
1026,59.728,64.714,62.032,91.193,63.400,60.489,59.978,55.007,52.526,55.910,65.691,57.374,56.955,57.078,57.913
1027,59.437,64.080,61.619,89.667,63.753,60.347,60.009,55.477,52.716,56.142,65.465,57.240,56.910,57.123,58.243
1028,59.632,65.317,61.496,88.237,63.383,60.331,59.877,55.729,54.334,56.270,65.931,57.253,56.887,56.778,58.106
1029,59.361,65.030,61.134,88.547,63.740,59.990,60.005,55.380,55.171,56.246,65.983,57.592,57.224,56.945,57.940
1030,59.678,64.989,61.213,93.750,63.221,60.183,60.073,55.436,55.775,56.606,65.553,57.649,57.140,56.571,58.104
1031,59.980,65.278,61.368,91.383,63.594,60.375,59.759,55.114,55.773,56.053,65.696,57.342,56.966,56.793,58.082
1032,59.065,64.557,63.945,89.918,63.383,60.315,59.930,55.220,56.178,56.303,65.524,57.175,57.179,56.499,57.569
1033,59.613,64.907,69.099,87.748,63.371,60.315,59.781,55.312,55.845,55.706,65.490,57.283,57.079,56.251,57.657
1034,59.411,66.141,70.741,91.298,63.352,60.676,60.018,55.136,55.952,55.587,65.600,57.168,57.261,56.546,57.583
1035,59.076,64.638,66.743,93.143,63.735,60.565,59.828,55.126,55.666,55.553,65.749,57.191,56.728,56.457,57.823
1036,59.103,64.024,63.875,90.528,63.553,60.596,59.946,54.697,55.586,55.576,65.324,57.423,57.047,56.198,57.973
1037,59.318,65.089,61.964,84.843,62.560,59.836,59.387,55.554,54.480,55.525,63.770,57.202,56.974,55.964,58.035
1038,58.790,63.779,60.670,78.765,61.690,60.160,59.012,55.470,53.610,55.004,62.564,57.017,56.580,55.185,58.005
1039,58.382,61.913,59.476,78.897,61.239,59.988,58.458,55.293,52.987,55.131,61.786,56.642,55.953,54.994,58.142
1040,58.233,61.920,58.648,74.308,60.591,59.143,58.266,55.189,52.283,54.780,60.828,55.932,56.018,54.681,57.305
1041,57.537,60.761,56.941,63.985,58.959,58.124,57.470,54.692,51.576,54.582,59.737,55.313,55.591,54.459,56.000
1042,59.929,65.286,61.806,87.115,63.050,60.564,59.780,55.596,55.185,55.348,64.829,57.145,56.562,2.485,57.673
1043,59.689,65.009,61.927,86.442,62.729,60.559,59.701,55.867,55.021,55.218,64.941,56.821,56.691,1.123,57.624
1044,59.666,66.328,61.723,92.145,63.557,60.158,59.710,55.554,54.950,55.020,65.053,56.736,57.261,1.075,57.597
1045,59.747,65.098,61.864,89.472,63.253,60.502,59.646,57.341,54.783,55.144,64.613,57.053,57.016,2.511,57.580
1046,59.748,65.145,61.223,87.872,62.925,60.357,59.576,56.223,54.192,55.330,64.543,56.972,56.939,5.929,57.842
1047,57.196,59.790,56.785,61.223,58.035,57.637,57.216,55.022,51.034,54.775,58.858,55.575,55.391,54.217,56.052
1048,57.725,60.406,56.729,64.698,59.118,58.110,57.630,55.404,51.278,54.413,59.577,56.064,55.230,54.455,56.014
1049,58.425,60.829,58.081,70.622,60.174,59.063,57.779,55.230,51.831,54.773,60.708,56.351,55.744,54.571,57.003
1050,58.527,63.265,59.662,80.387,61.308,59.688,58.576,56.668,52.018,54.582,62.318,56.949,56.393,55.092,57.586
1051,59.141,64.488,60.269,83.330,62.059,60.143,58.673,56.521,52.362,54.775,62.937,57.023,56.802,55.559,58.147
1052,58.795,63.399,60.389,82.265,61.882,60.223,58.765,55.944,52.288,55.126,63.023,56.738,56.562,55.640,57.738
1053,58.887,64.356,60.198,81.820,62.171,60.328,58.973,55.816,52.197,54.918,63.427,57.185,56.757,55.739,57.439
1054,59.257,65.575,60.524,85.550,62.812,60.454,59.438,56.184,52.301,55.121,64.180,57.211,56.639,55.661,57.812
1055,58.918,65.048,63.757,87.345,62.483,60.508,59.619,56.562,52.634,55.172,63.803,56.772,56.675,55.797,57.804
1056,59.011,64.974,66.215,85.545,62.639,60.543,59.206,56.329,53.243,56.277,63.833,57.383,56.892,55.389,57.610
1057,59.236,65.779,65.816,84.723,62.644,60.785,59.195,55.877,54.298,55.624,64.190,57.317,56.536,55.755,58.213
1058,58.582,64.675,63.375,83.727,62.765,60.064,59.610,55.797,54.852,55.824,64.206,57.323,56.644,56.136,57.828
1059,58.850,64.915,61.581,85.027,62.824,59.978,59.218,55.692,55.285,55.234,64.126,56.981,56.596,55.908,57.452
1060,58.822,65.239,60.723,88.695,62.698,60.835,59.262,55.990,55.457,55.479,63.761,57.272,57.179,55.763,57.580
1061,58.925,65.145,60.844,87.065,62.401,60.684,59.112,56.131,55.376,55.209,63.986,56.796,56.654,55.791,58.003
1062,59.065,64.341,60.486,85.193,62.815,60.589,59.136,55.700,55.702,55.355,63.891,56.923,56.538,55.912,57.918
1063,59.012,64.939,61.018,84.247,62.499,60.321,59.003,55.753,55.269,55.131,63.732,56.970,56.858,55.588,57.537
1064,58.756,64.692,60.379,87.118,62.770,60.485,59.514,55.591,55.471,55.239,64.111,57.075,56.388,55.399,58.229
1065,59.035,64.056,60.551,88.042,62.703,60.533,59.520,55.443,55.541,55.011,63.943,57.094,57.069,55.652,58.003
1066,58.934,64.557,59.919,85.997,62.581,60.545,59.374,55.712,55.276,55.186,63.620,57.004,56.871,55.590,57.714
1067,59.160,65.477,60.581,85.050,62.779,60.470,59.680,55.949,55.140,55.174,63.763,57.291,56.697,55.754,57.403
1068,58.934,63.852,60.109,83.540,62.658,59.991,59.282,55.579,55.317,54.775,63.810,57.134,56.256,55.517,57.965
1069,59.056,64.013,60.211,86.737,62.485,60.306,59.394,55.254,54.748,55.296,63.681,57.285,56.660,55.467,57.640
1070,59.152,64.824,60.810,87.152,62.841,60.331,58.924,55.513,55.159,55.161,63.595,57.121,56.710,55.616,57.629
1071,59.233,64.254,60.328,85.713,62.859,60.510,59.167,55.707,55.161,55.202,63.725,56.923,56.652,55.804,58.005
1072,58.930,64.182,60.518,83.752,62.569,60.233,59.536,55.753,55.117,55.145,63.449,56.730,56.551,55.762,57.853
1073,58.975,65.343,60.374,84.760,62.783,60.561,59.353,55.351,54.752,54.986,63.803,57.230,56.414,55.848,57.785
1074,58.976,64.130,60.425,89.282,62.528,60.362,59.387,55.310,54.691,55.243,63.709,57.132,56.749,55.250,57.905
1075,58.821,63.898,60.318,87.217,62.785,60.496,59.375,55.315,54.782,55.264,64.044,57.113,56.768,56.183,58.311
1076,59.059,65.241,60.334,85.735,62.387,60.397,59.344,55.460,54.392,55.248,64.040,57.164,56.269,55.818,57.510
1077,58.960,64.813,60.383,84.867,62.451,60.539,59.088,55.223,54.691,55.204,63.762,57.219,56.865,55.724,58.166
1078,58.837,65.026,60.324,85.375,62.479,60.329,59.456,55.559,54.150,55.078,63.550,57.102,56.797,55.486,57.905
1079,58.967,65.004,60.225,88.338,62.509,60.271,58.926,55.952,54.222,55.369,63.940,56.970,56.839,55.613,57.766
1080,58.858,64.735,60.506,86.413,62.472,60.416,59.258,57.242,53.950,54.828,63.691,57.306,56.921,55.951,57.463
1081,58.820,64.358,60.306,85.297,62.585,60.433,59.252,56.639,54.169,54.968,63.741,57.236,56.963,55.666,57.875
1082,58.959,65.124,60.470,84.332,62.788,60.256,59.535,56.119,53.782,55.202,63.934,57.289,56.662,55.452,58.349
1083,58.864,65.323,60.567,88.373,62.377,60.732,59.018,56.765,53.687,54.718,63.844,57.472,56.243,55.979,57.850
1084,58.958,64.373,60.261,87.170,62.287,60.533,59.450,56.702,53.057,55.314,63.782,57.115,56.483,55.780,57.858
1085,58.985,64.874,60.109,85.797,62.396,60.524,59.612,55.889,53.246,54.858,63.597,56.885,56.755,55.574,57.700
1086,58.973,64.503,60.219,84.003,62.344,60.441,59.448,56.123,52.999,54.723,63.749,57.409,56.984,55.442,57.875
1087,58.767,63.911,60.571,85.898,62.459,60.182,59.154,56.126,53.076,55.654,63.646,56.821,56.712,55.833,57.790
1088,59.326,65.570,60.275,87.653,62.613,60.227,59.070,56.625,53.045,55.220,63.556,57.055,56.794,55.890,57.747
1089,59.184,64.811,60.553,85.722,62.515,60.675,59.410,56.528,52.818,54.952,63.880,57.134,56.681,56.024,57.812
1090,58.824,64.844,60.273,84.375,62.668,60.212,59.108,56.114,52.983,54.940,64.214,56.811,56.786,55.538,58.131
1091,58.908,65.332,60.419,83.358,62.406,60.477,59.160,55.915,52.551,54.846,63.638,57.242,56.726,55.951,57.665
1092,59.244,65.202,60.518,85.130,62.643,60.543,59.209,55.530,52.836,54.931,63.712,56.660,56.628,55.588,57.943
1093,58.768,64.460,59.958,88.245,62.792,60.559,59.397,55.523,52.449,55.326,63.125,56.977,56.644,55.835,58.139
1094,59.029,64.972,60.498,86.275,62.694,60.407,59.358,55.332,52.629,54.486,63.611,57.591,56.860,55.571,57.943
1095,58.772,65.245,60.213,84.762,62.192,60.236,59.171,55.787,52.239,55.181,63.784,56.815,56.871,56.128,57.872
1096,58.540,64.625,60.474,83.482,62.409,60.570,59.254,55.375,52.683,55.071,63.613,57.009,56.828,55.684,57.719
1097,58.766,64.662,60.265,84.822,62.348,60.214,59.283,55.322,52.127,54.965,63.999,57.028,56.678,55.710,57.894
1098,58.828,65.662,60.409,88.392,62.739,60.404,59.202,55.557,52.510,55.053,63.391,56.647,56.620,55.666,57.970
1099,58.569,64.957,59.966,85.668,62.635,60.577,59.032,55.741,52.330,55.137,63.753,57.057,56.697,55.994,58.071
1100,58.938,64.022,60.095,84.287,62.460,60.335,59.308,55.598,52.257,54.945,63.786,57.111,56.602,55.442,58.003
1101,58.784,65.460,60.271,83.560,62.594,60.269,59.387,55.387,52.187,54.849,63.647,57.266,56.509,55.757,57.785
1102,58.886,64.813,59.978,88.563,62.667,60.592,58.952,55.378,52.378,55.067,63.411,57.015,56.826,56.052,58.044
1103,58.824,64.575,60.348,86.593,62.473,60.622,59.360,55.518,52.273,55.138,63.677,57.315,56.515,55.712,57.766
1104,59.120,65.332,60.075,85.232,62.794,60.414,59.215,55.511,52.390,55.179,63.878,56.570,56.807,55.551,58.327
1105,58.882,64.694,60.206,83.713,62.275,60.375,59.162,55.349,52.175,55.252,63.647,57.132,56.243,55.948,57.812
1106,59.022,64.440,60.615,83.377,62.617,60.176,59.011,55.453,51.972,54.785,63.667,57.172,56.673,55.786,57.654
1107,59.164,65.408,60.101,88.238,62.638,60.066,59.374,55.358,52.264,55.090,63.582,56.887,56.522,55.624,57.259
1108,59.172,64.427,59.958,87.422,62.477,60.066,59.276,56.479,51.948,54.998,63.732,57.030,56.984,55.728,57.267
1109,58.932,64.382,60.119,85.267,62.463,60.407,59.294,57.346,51.652,55.411,63.990,57.309,56.623,55.734,57.747
1110,59.140,65.408,60.263,84.023,62.395,60.473,59.194,56.419,52.115,54.888,64.018,56.970,56.520,55.645,57.954
1111,58.739,64.757,60.170,83.418,62.504,60.461,59.147,55.952,52.039,54.647,63.777,57.460,56.507,55.454,57.787
1112,59.107,65.406,60.445,87.795,62.694,60.517,59.083,56.012,52.162,55.507,63.954,57.085,56.747,55.650,57.556
1113,59.055,65.733,60.358,87.180,62.446,60.288,59.178,56.523,52.137,54.938,63.807,56.738,56.720,55.465,58.142
1114,58.940,64.597,60.379,85.940,62.533,60.375,59.124,56.230,52.869,55.807,63.376,57.036,56.934,55.934,57.654
1115,58.626,64.386,60.180,84.033,62.510,60.275,59.179,56.036,53.785,55.410,63.389,56.696,56.839,55.618,57.798
1116,58.888,65.098,60.498,84.040,62.217,60.337,59.283,55.545,54.509,55.601,63.485,57.157,56.430,55.801,57.913
